"","X","commGIS","tot_pop","family","male_18_60","fem_18_60","pop_over61","tot_ind","numPrimLivFarm","land_confl","Pax_migt_in","Pax_migt_out","prop_ind","F6_24_sch","M6_24_sch","F15_45_ill","M15_45_ill","propPrimLivFarm","propPrimSec","propSecSec","propTerSec","propQuatSec","Les1_R_Land","pig_fam","garbage","crim_case","dist_sch","KM_Comm","KM_Heal_cent","Province","Commune","year","diffPix","ForPix","areaKM","pop_den","mean_elev","dist_border","habitat","dist_provCap","elc","PA_cat","PA"
"3288",3288,110403,1345,316,353,316,60,1131,564,2,0,1,0.899097501333333,0.501929307333333,0.547964113333333,0.540548340666667,0.546861184666667,0.42,0.966666666666667,0,0.0528333333333333,0.0711333333333333,0.373810403666667,0.172460669666667,0,0.00341487933333333,9.666666667,3,15,"Mondul Kiri","Srae Ampum",2011,0,1824,177.5902978,7.57361194086584,436.199006,25.74827643,"MTSH",21.59274118,1,"none",0
"3289",3289,110404,4960,984,891,915,179,3254,1471,9,1,0,0.758425451857143,0.551901247857143,0.555977237714286,0.319696590857143,0.359275427142857,0.305714285714286,0.825714285714286,0.0272,0.145928571428571,0.0730857142857143,0.457335024857143,0.115964669571429,0,0.00131641157142857,13.33333333,0.8,0.75,"Mondul Kiri","Bu Sra",2011,0,2608,264.288796,18.7673487301369,428.0658734,8.76370105,"MTSH",37.71864431,1,"WS",1
"3290",3290,110501,1370,312,380,357,53,216,94,0,12,0,0.163035955,0.669388889,0.6271636595,0.035031847,0.012820513,0.07,0.155,0.0281,0.0356,0.27185,0,0.050340136,0.241867656,0.000766871,0.6666666665,0.25,2.25,"Mondul Kiri","Monourom",2011,0,862,78.65379005,17.4181053338828,613.5039398,20.70134229,"MTSH",5.404160882,0,"WS",1
"3291",3291,110502,2673,561,611,648,110,1408,599,0,0,1,0.7004220695,0.523683694,0.586738158,0.17196894375,0.21794742025,0.1975,0.5625,0.0217,0.017,0.265125,0,0.0594816455,0.135490474,0.0006218905,1.35,1,2,"Mondul Kiri","Sokh Dom",2011,0,2117,185.72233,14.3924535084176,498.7410653,26.81055075,"MTSH",11.00804115,0,"WS",1
"3292",3292,110503,4829,845,1306,1549,119,921,42,10,6,0,0.287743776,0.58025106675,0.7510561165,0.07862716725,0.0745849965,0.015,0.1475,0.060325,0.17155,0.376825,0.01438848925,0.0703480295,0.2419752425,0.00507797925,0.75,0.75,0.5,"Mondul Kiri","Spean Mean Chey",2011,0,1072,93.88709442,51.4341191388634,611.2946707,20.68850839,"MTSH",10.32780797,0,"none",0
"3293",3293,110504,2787,627,600,634,124,1924,729,4,3,0,0.64324371325,0.39889995725,0.518017735,0.21565613075,0.20987319975,0.265,0.68,0.073425,0.036525,0.028925,0.14812495525,0.50779302325,0,0.0010744985,8,22.5,10.5,"Mondul Kiri","Romonea",2011,0,1743,183.23821934,15.2097090336198,600.4699671,17.52100324,"MTSH",7.5776011775,1,"WS",1
"3294",3294,120501,16789,3716,4526,4695,1147,0,825,11,24,0,0,0.6581271155,0.689993140833333,0.0183708811666667,0.0221729901666667,0.055,0.123333333333333,0.07165,0.17115,0.3655,0.489113565666667,0.0112814678333333,0.579191183833333,0.00163357983333333,1,1.15,1.45,"Phnom Penh","Dangkao",2011,0,2,13.8349633,1213.5196628964,5.372382671,63.20797414,"CP",5.38264972,0,"none",0
"3295",3295,120503,10777,2506,2652,2774,853,0,2236,2,87,17,0,0.678136728111111,0.662497985722222,0.0332182148888889,0.0374080395,0.254444444444444,0.53,0.00361666666666667,0.0524888888888889,0.230316666666667,0.835190890222222,0.0318752918888889,0.0674106823888889,0.00186415927777778,1.383333333,1.1,1.2,"Phnom Penh","Kouk Roka",2011,0,26,32.67011085,329.873383334419,9.507806521,78.2941452,"CP",11.32391675,0,"none",0
"3296",3296,120515,8350,1922,2244,2556,530,0,1206,5,0,0,0,0.634323800333333,0.669936846666667,0.0213286345,0.0324024053333333,0.181666666666667,0.408333333333333,0.0311,0.05975,0.134966666666667,0.5810093815,0.0167916958333333,0.332580540166667,0.0002785515,1.633333333,1.35,2.5,"Phnom Penh","Cheung Aek",2011,0,2,13.24479114,630.436517400606,5.145667802,60.18377462,"CP",4.05020402,0,"none",0
"3297",3297,120607,18724,3594,5785,6645,1328,0,85,8,689,62,0,0.610159982,0.623719591375,0.006557928125,0.00964877775,0.00625,0.0175,0.018275,0.1568875,0.3794875,0,0.006667956625,0.96831012275,0.000864777875,1.666666667,0.8,1.25,"Phnom Penh","Chak Angrae Kraom",2011,0,16,9.5328389,1964.15781242249,7.404032469,62.02803126,"CP",1.537035863,0,"none",0
"3298",3298,120708,16538,3192,4073,5220,1086,0,356,14,4,0,0,0.830943488,0.9178268935,0,0,0.025,0.0625,0.02635,0.12295,0.205525,0.01056300575,0.00874209,0.504366758,0.00056291775,0.6666666665,2.25,7,"Phnom Penh","Preaek Lieb",2011,0,3,13.74897325,1202.85345671176,7.462252138,78.34554125,"CP",7.736589674,0,"none",0
"3299",3299,120709,7042,1277,1620,1754,548,0,806,7,22,1,0,0.6792178498,0.700757795,0.13035939,0.0866689586,0.184,0.52,0.00364,0.04596,0.17598,0.4786474482,0,0,0.0027049756,2,2.5,1.2,"Phnom Penh","Preaek Ta Sek",2011,0,5,15.02499301,468.685742170605,7.900365935,79.3361697,"CP",8.423746013,0,"none",0
"3300",3300,130101,3203,684,844,798,179,2158,1528,2,10,12,0.673743365594755,0.660337626,0.720758800666667,0.0572849723333333,0.050012112,0.46,0.92,0.0129666666666667,0.0439666666666667,0.0792,0.036244747,0.806186799,0,0.000568343333333333,3.333333333,1,2,"Preah Vihear","S'ang",2011,0,252,35.74260085,89.6129527182967,54.84021268,53.45621734,"FBD",34.90572969,1,"none",0
"3301",3301,130102,2346,479,526,586,150,851,1177,3,5,10,0.676751269,0.539357325666667,0.610825675333333,0.0812146086666667,0.111593805333333,0.49,1,0,0.00676666666666667,0.0474333333333333,0.0946054656666667,0.544410079,0,0.001439263,3.333333333,1.4,2.5,"Preah Vihear","Tasu",2011,0,1338,143.0874826,16.3955641497882,54.52286109,49.53195866,"FBD",27.90183027,1,"none",0
"3302",3302,130103,4233,867,1071,1135,197,187,2233,23,1,1,0.0489895023333333,0.684606964,0.671813122666667,0.402507409,0.352988855,0.53,1,0.00803333333333333,0.0267666666666667,0.0278,0.070302568,0.628183213333333,0,0.00194924966666667,3.333333333,1,9,"Preah Vihear","Khyang",2011,0,848,103.2441763,40.9998912451975,60.7583083,54.02379134,"FBD",41.55921522,0,"none",0
"3303",3303,130104,3560,750,839,881,148,2040,1747,0,4,4,0.847056711666667,0.555469693166667,0.622934058,0.372758491,0.4352229235,0.481666666666667,1,0.00258333333333333,0.0214666666666667,0.0133333333333333,0.0753780836666667,0.538125802833333,0,0.00143326783333333,8.8333333335,2.5,20,"Preah Vihear","Chrach",2011,0,2850,293.2050174,12.1416748989098,71.8297212,59.34129826,"FBD",50.46305542,0,"none",0
"3304",3304,130106,5278,1311,1163,1207,347,0,2550,32,8,16,0,0.541205949,0.546044380666667,0.309762161666667,0.254704296,0.466666666666667,1,0.00573333333333333,0.00666666666666667,0.0213333333333333,0.15927931,0.949219151333333,0,0.00571898866666667,8.333333333,7,18,"Preah Vihear","Putrea",2011,0,1587,171.6661801,30.7457182126697,44.94490643,62.0499196,"FBD",38.87568699,1,"none",0
"3305",3305,130201,3726,793,768,942,341,0,1725,6,15,5,0,0.612091777333333,0.654256541333333,0.226258106666667,0.176724514333333,0.463333333333333,1,0.00273333333333333,0.0180666666666667,0.0649333333333333,0.820166536333333,0.710772833666667,0,0.000199362,1.166666667,1,1.3,"Preah Vihear","Chhaeb Muoy",2011,0,4145,380.2924751,9.7977221322095,119.5854627,40.66514426,"FBD",54.10142503,1,"none",0
"3306",3306,130202,2893,552,582,592,167,8,1279,4,0,7,0.00278940025,0.5392880665,0.556525657,0.372705445,0.287807897,0.435,1,0.0536,0,0.005425,0.02808988775,0,0,0.00323182075,12.833333335,4,26,"Preah Vihear","Chhaeb Pir",2011,0,5342,522.7637309,5.5340488044558,102.2036603,21.02218731,"MTSH",59.62136782,1,"WS",1
"3307",3307,130203,1456,309,329,286,63,0,623,16,2,0,0,0.6104138655,0.5750454545,0.1940889995,0.127563521,0.43,1,0.02675,0,0.02765,0.1763247865,0.528205128,0,0.0018761725,8.33333333425,0.5,5,"Preah Vihear","Sangkae Muoy",2011,3,3310,329.2376362,4.42233766711754,96.85698338,22.7133585,"FBD",40.17819978,1,"WS",1
"3308",3308,130204,1503,293,331,352,62,0,691,5,1,4,0,0.627869679333333,0.674863694333333,0.363069357666667,0.222872546,0.453333333333333,1,0.00226666666666667,0.0034,0.0084,0.0227272726666667,0.707420357333333,0,0.00082713,6,1.5,15,"Preah Vihear","Sangkae Pir",2011,0,655,61.85338311,24.2993984229944,70.09718742,42.14675732,"FBD",36.84481787,1,"none",0
"3309",3309,130205,1960,405,413,453,64,0,840,8,0,5,0,0.572445025333333,0.596130141666667,0.307401620666667,0.198121257666667,0.43,0.973333333333333,0,0.00263333333333333,0.0128666666666667,0.121713330333333,0.00233100233333333,0,0.00446833733333333,12,0,15,"Preah Vihear","Mlu Prey Muoy",2011,1,3594,332.3769658,5.89691886524827,87.221328,28.33355975,"FBE",29.03481502,1,"none",0
"3310",3310,130206,2098,383,383,432,91,0,793,2,0,0,0,0.5142887545,0.5805937025,0.153110048,0.200757576,0.385,1,0,0.0152,0.0036,0.093023256,0.422826689,0,0.002502085,9.2916666665,6,18,"Preah Vihear","Mlu Prey Pir",2011,0,865,90.22696135,23.2524731921497,61.2866482,41.33767524,"FBD",27.47319279,1,"none",0
"3311",3311,130207,2925,585,619,660,179,0,1230,6,1,128,0,0.4937883486,0.631133819,0.4655726058,0.3978002014,0.406,0.928,0.01208,0.00312,0.03318,0.5525105094,0.5068335434,0,0.0037592948,20.33333333,3,3,"Preah Vihear","Kampong Sralau Muoy",2011,0,6100,622.2687069,4.70054169134051,107.8885711,8.767555214,"MTSH",70.61763035,0,"WS",1
"3312",3312,130208,1957,430,460,482,58,0,834,2,0,99,0,0.49507858575,0.50269914975,0.91614484475,0.80301242225,0.4325,0.9025,0.006775,0.026725,0.031,0.21033891325,0.14949241,0,0,45.166666665,1,17.5,"Preah Vihear","Kampong Sralau Pir",2011,0,2148,199.0095746,9.833697719989,96.57619239,6.132174253,"MTSH",51.72586722,0,"none",0
"3313",3313,130301,8201,1968,1736,2034,312,0,2154,2,10,1,0,0.495384188714286,0.499273226142857,0.337888419285714,0.287522022428571,0.261428571428571,0.555714285714286,0.00962857142857143,0.0156285714285714,0.182428571428571,0.337091188142857,0.337520543142857,0,0.000352928285714286,4,5,5,"Preah Vihear","Choam Ksant",2011,0,3263,352.2675941,23.2805972997673,121.3189513,8.897310684,"FBD",55.39981,0,"WS",1
"3314",3314,130302,5472,1351,1449,1512,169,45,1833,3,0,4,0.0103854142857143,0.508868749857143,0.533452151571429,0.133772296142857,0.125045944857143,0.385714285714286,0.732857142857143,0.0793428571428571,0.0247142857142857,0.164842857142857,0.184393991285714,0.22788191,0,0.000901154571428571,1.766666667,0.5,1,"Preah Vihear","Tuek Kraham",2011,0,5647,665.5060293,8.22231468850195,127.652872,7.530590671,"MTSH",45.20157379,0,"WS",1
"3315",3315,130303,2139,529,524,520,165,0,1105,4,4,5,0,0.5489267325,0.4046239325,0.203802672,0.1918041375,0.515,1,0,0.01565,0.01985,0.0832902635,0.640523157,0,0.005848781,16.333333335,5,43,"Preah Vihear","Pring Thum",2011,0,8437,792.6647886,2.6984925163358,76.3488122,21.80141881,"MTSH",23.23097427,1,"WS",1
"3316",3316,130304,4092,857,800,870,407,0,1907,8,0,4,0,0.50881148725,0.59012816225,0.236748853,0.2698956815,0.4625,1,0.0036,0,0.0317,0.1269842685,0.71970877725,0,0.0012339585,0.916666667,1,3,"Preah Vihear","Rumdaoh Srae",2011,0,3110,318.3967785,12.8518888265071,73.44478121,18.18772016,"FBD",37.17224951,1,"WS",1
"3317",3317,130305,5343,1271,1070,1106,237,2,1984,32,21,9,0.000277771833333333,0.5016040465,0.446313551,0.360453876833333,0.347688977833333,0.405,0.991666666666667,0.00908333333333333,0.01355,0.0240166666666667,0.329606504666667,0.549260414833333,0,0.00161715666666667,48.333333335,5.5,6,"Preah Vihear","Yeang",2011,1,6803,680.1813979,7.85525745998941,70.5862401,33.19695564,"MTSH",43.15581803,0,"WS",1
"3318",3318,130306,5574,1203,1405,1252,208,0,2261,3,44,60,0,0.442684021571429,0.466869271,0.194268499428571,0.284598548,0.375714285714286,0.801428571428571,0.0223142857142857,0.0522714285714286,0.118728571428571,0.419237381,0.215687688142857,0,0.00285075085714286,17.16666667,10,11,"Preah Vihear","Kantuot",2011,0,8555,960.6491338,5.80232657677123,109.4751263,11.07101376,"FBD",62.25121847,0,"PL",1
"3319",3319,130401,4013,885,965,1058,290,0,1219,8,1,33,0,0.6785547225,0.6607756745,0.2371575265,0.2202991645,0.37,0.7,0.00405,0.0292,0.0433,0.147321972,0.2978697505,0,0.001341563,0.6666666665,1.25,1.25,"Preah Vihear","Kuleaen Tboung",2011,0,488,75.00254406,53.5048517392918,64.90870885,62.74540663,"FBD",32.93533499,1,"none",0
"3320",3320,130402,3478,764,661,896,170,0,1481,6,0,5,0,0.3986181045,0.4244638905,0.108409575,0.0908561985,0.435,0.97,0.00155,0,0.0191,0,0.194989107,0,0.004319089,1.75,1.95,1.75,"Preah Vihear","Kuleaen Cheung",2011,0,3072,341.5194881,10.1838990780567,63.17288461,50.86950053,"FBD",35.11876619,1,"WS",1
"3321",3321,130403,3318,699,827,799,145,0,1187,9,0,30,0,0.6500274814,0.5981875776,0.3260649804,0.2509410806,0.386,0.828,0.03886,0.00166,0.02474,0.0818087736,0.5971896312,0,0.003881804,4,4,12,"Preah Vihear","Thmei",2011,0,2329,279.0569217,11.8900473057143,72.23715146,46.61813592,"MTSH",16.63945096,0,"WS",1
"3322",3322,130404,4025,822,851,836,181,0,1121,20,25,13,0,0.634256444666667,0.569695848,0.285822871666667,0.40705531,0.293333333333333,0.726666666666667,0,0.0104333333333333,0.0159,0.087352058,0.626719156,0,0.00147833766666667,2,1,8,"Preah Vihear","Phnum Penh",2011,0,674,95.85520286,41.9904176289592,86.72154307,64.60842229,"FBD",31.02699185,0,"none",0
"3323",3323,130405,3804,894,872,950,97,0,1802,11,0,2,0,0.4860575275,0.531615129,0.39036982325,0.30959113275,0.4825,0.9825,0,0.01455,0.026275,0.05676854475,0.62426785725,0,0.0003417635,9,0.9,7.75,"Preah Vihear","Phnum Tbaeng Pir",2011,0,2892,285.0603759,13.3445414431589,109.333269,69.15306672,"FBD",31.50841623,1,"none",0
"3324",3324,130406,11821,2757,2531,2569,527,0,4242,36,9,36,0,0.400083791142857,0.408990507714286,0.390214079285714,0.457655514714286,0.352857142857143,0.867142857142857,0.0122571428571429,0.0166142857142857,0.0272,0.361737234571429,0.133918093,0,0.00697920042857143,14.66666667,15,15,"Preah Vihear","Srayang",2011,0,12144,1111.615939,10.6340684631007,97.95509247,64.9508331,"FBD",49.60429628,1,"WS",1
"3325",3325,130501,4528,973,1156,1257,387,5,2002,9,30,18,0.00125313283333333,0.728830813833333,0.721004440666667,0.0154161596666667,0.0262060553333333,0.433333333333333,0.86,0.02065,0.0742,0.0785833333333333,0.276663859666667,0.623012635666667,0,0.00338313916666667,1.3333333335,1.25,1.25,"Preah Vihear","Robieb",2011,0,278,71.73078461,63.1249194417532,63.62458634,84.84087155,"CP",49.24780202,0,"none",0
"3326",3326,130502,1616,346,380,455,114,0,790,0,6,12,0,0.8022940155,0.72292492075,0.0546300105,0.062140732,0.4875,0.94,0.007325,0.0015,0.0666,0.38830611825,0.82606226925,0,0,3,1,2.25,"Preah Vihear","Reaksmei",2011,0,2,7.65645271,211.063799543797,49.50097975,83.68221962,"CP",51.08271376,0,"none",0
"3327",3327,130503,2796,539,827,605,187,8,1137,4,14,28,0.00214362266666667,0.6633320865,0.695478931166667,0.0979189893333333,0.0308861036666667,0.416666666666667,0.876666666666667,0.0196833333333333,0.000866666666666667,0.0849666666666667,0.187239351333333,0.686891052333333,0,0.002276486,3.75,1.5,3.25,"Preah Vihear","Rohas",2011,0,134,28.86226935,96.8738793923008,92.3106855,84.1677962,"CP",53.54491176,0,"none",0
"3328",3328,130504,4223,897,875,1042,329,130,1778,18,27,35,0.034861944,0.8127441505,0.790444011,0.02758097175,0.03757195175,0.4375,0.9175,0.019325,0.023225,0.0677,0.50417956125,0.53012910925,0,0.0001927525,1,1.25,3.25,"Preah Vihear","Rung Roeang",2011,-13,1694,189.9972422,22.226638403281,98.42513552,94.60750449,"FBE",63.15375687,1,"WS",1
"3329",3329,130505,2329,475,557,550,156,0,850,5,11,18,0,0.706569472666667,0.648323922,0.097366904,0.219473971,0.376666666666667,0.826666666666667,0.0490333333333333,0.0199666666666667,0.0326333333333333,0.0816411523333333,0.452585546,0,0.00432900433333333,3.666666667,1,8,"Preah Vihear","Rik Reay",2011,0,706,97.42706438,23.9050618513566,59.70998126,77.5760154,"FBD",45.12484925,0,"none",0
"3330",3330,130506,2103,464,506,581,88,18,1098,8,5,16,0.0119284293333333,0.517152962,0.630175599333333,0.176699126666667,0.17700224,0.526666666666667,1,0,0,0.0107666666666667,0.0462569466666667,0.734472049666667,0,0.00314682033333333,6.666666667,1.5,1.5,"Preah Vihear","Ruos Roan",2011,0,144,35.71391005,58.8846193837575,45.42382252,75.22602115,"CP",48.85931787,0,"none",0
"3331",3331,130507,2947,623,734,710,74,0,1056,19,19,21,0,0.5206040854,0.53373356,0.403238878,0.3989955318,0.38,0.848,0.00826,0.00706,0.00228,0.2907935166,0.689739857,0,0.0013540962,17.33333333,5,12,"Preah Vihear","Rotanak",2011,0,504,93.9141778,31.3797135750466,72.24041329,85.33181674,"CP",58.64521981,0,"none",0
"3332",3332,130508,1722,348,366,374,58,818,754,2,1,11,0.310756260666667,0.648675424,0.608097721333333,0.438071806,0.489591853333333,0.4,1,0.198666666666667,0.0115,0.0305666666666667,0.328522941,0.710253217333333,0,0,13.66666667,4,21,"Preah Vihear","Rieb Roy",2011,-1,3331,342.1331112,5.03312875494642,47.65955892,78.14871042,"FBD",61.90689466,1,"none",0
"3333",3333,130509,3228,643,627,623,163,1251,1127,13,7,7,0.517370533875,0.5509272905,0.482325114625,0.451936397625,0.40626773225,0.37,0.9,0.0188125,0,0.020775,0.079732453125,0.759427345625,0,0.00087346925,14.583333335,5,34,"Preah Vihear","Reaksa",2011,0,1415,166.9177503,19.3388659636159,51.05056869,66.22052941,"FBD",34.48603336,0,"none",0
"3334",3334,130510,3621,780,787,800,192,2002,1561,27,0,11,0.76490100575,0.60565503075,0.66273558875,0.17171836525,0.13021669325,0.4375,1,0.0203,0.022125,0.0085,0.1227230395,0.4440460105,0,0.01093796125,2.1666666665,2.75,25,"Preah Vihear","Rumdaoh",2011,0,1780,202.2899441,17.9000494370101,100.0072077,73.67249193,"FBD",33.32131372,1,"none",0
"3335",3335,130601,5222,1139,1388,1512,243,0,2733,7,15,8,0,0.6641168364,0.6477947388,0.0631592384,0.0851783468,0.542,0.964,0.01234,0.0338,0.06402,0.1940116906,0.4750206512,0,0.0013863088,1.5,1.5,3,"Preah Vihear","Chamraeun",2011,0,1212,140.4105952,37.1909256033123,170.7112033,73.89626229,"FBD",28.94423175,0,"none",0
"3336",3336,130602,4760,1086,1331,1353,170,0,2635,8,5,8,0,0.594057507166667,0.6487059845,0.2709546045,0.254493416666667,0.555,0.991666666666667,0.00573333333333333,0.0088,0.00665,0.095754843,0.666777136833333,0,0.001712768,4.5,3.5,11.5,"Preah Vihear","Ro'ang",2011,0,578,114.4458834,41.5917100605822,178.1178822,68.33520361,"CP",23.64048161,0,"none",0
"3337",3337,130603,1851,425,514,524,96,0,1069,5,0,0,0,0.383205999,0.4468020775,0.2184931505,0.261958854,0.565,1,0.0034,0.0095,0.00405,0.1020761245,0.810986159,0,0,8.666666665,3.5,10.5,"Preah Vihear","Phnum Tbaeng Muoy",2011,0,1022,144.3138353,12.826213066489,160.8776854,66.34110964,"FBD",23.79721978,0,"none",0
"3338",3338,130604,2653,588,631,673,102,0,1347,24,0,10,0,0.5583166032,0.5394762836,0.3128740218,0.2787335138,0.492,1,0,0.00086,0.0052,0.2218862128,0.7215608166,0,0.0041032866,5.333333333,4,16,"Preah Vihear","Sdau",2011,0,4077,384.6868232,6.89651903834693,81.79297393,82.13765188,"FBD",38.20827911,0,"none",0
"3339",3339,130605,3509,757,894,864,140,904,1833,2,0,23,0.301333333333333,0.568534202833333,0.5181018345,0.2224614135,0.2404485735,0.505,1,0,0.00643333333333333,0.0128666666666667,0.267688949333333,0.656534596,0,0.000219587166666667,8.8333333335,2.25,22,"Preah Vihear","Ronak Ser",2011,-3,5853,539.8101348,6.50043371508778,64.96327534,100.5085111,"FBD",56.74619513,0,"WS",1
"3340",3340,130701,2494,566,627,717,97,2494,1358,12,0,4,1,0.410477767333333,0.417419914,0.547191268333333,0.399451820666667,0.56,1,0.0752333333333333,0.0213333333333333,0.0256,0.662151436666667,0.659651097,0,0.000737463,5.166666667,0.5,15,"Preah Vihear","Prame",2011,0,54,21.17547813,113.716440555291,57.32999056,44.96615593,"CP",2.210776664,0,"WS",1
"3341",3341,130702,2561,618,677,518,323,847,1294,66,0,8,0.426485398,0.498494171,0.4931203935,0.2975694445,0.2049371525,0.51,1,0.00865,0.01585,0.0558,0.159674015,0.5463649155,0,0.0019132655,9.333333333,0,28,"Preah Vihear","Preah Khleang",2011,0,1715,263.7034445,9.71166684931186,172.8046813,54.29836595,"FBD",9.837984105,0,"WS",1
"3342",3342,130703,2374,489,485,496,131,0,975,4,5,0,0,0.665970996666667,0.687581728666667,0.0311890836666667,0.212953703,0.413333333333333,0.996666666666667,0.0224666666666667,0.00113333333333333,0.046,0.148325852333333,0.23037604,0,0.00206497166666667,4.666666667,1,8,"Preah Vihear","Chhean Mukh",2011,0,1236,141.9315418,16.7263736438886,137.1135271,46.3163892,"MTSH",6.752257226,0,"WS",1
"3343",3343,130704,1699,614,407,390,50,0,769,15,0,2,0,0.40660342875,0.47584332525,0.0184057495,0.101245951,0.46,0.9675,0.02395,0.0295,0.050475,0.04109371,0.41753904175,0,0.0021691975,3.4,3,8,"Preah Vihear","Pou",2011,0,1179,123.5624292,13.7501343329045,75.29776112,36.48221103,"MTSH",8.827546662,0,"WS",1
"3344",3344,140108,7878,1827,1995,2344,394,0,4012,8,517,16,0,0.537710721833333,0.525530416833333,0.0238126806666667,0.0279200116666667,0.51,0.945,0,0.0126833333333333,0.101583333333333,0.341656371666667,0.787572082333333,0,0.000443658833333333,5.666666667,1.65,4,"Prey Veng","Spueu Kha",2011,0,25,29.28850373,268.979257958153,5.912634638,33.92369237,"CP",31.02678706,0,"none",0
"3345",3345,140201,13167,3225,3208,3625,868,0,5934,17,415,50,0,0.604636169038462,0.602358060461539,0.102205037961538,0.0696862682692308,0.454230769230769,0.867307692307692,0.000457692307692308,0.00571538461538462,0.101092307692308,0.343669770846154,0.390343512115385,0,0.000451432576923077,2.333333333,2.25,2.5,"Prey Veng","Cheach",2011,0,5,65.71413136,200.367861942321,11.73224813,13.73746346,"CP",44.26476322,0,"none",0
"3346",3346,140203,12652,2880,3351,3614,910,0,5799,53,708,430,0,0.732299449,0.690600255894737,0.0810909037894737,0.0617542544736842,0.46,0.853684210526316,0.0352368421052632,0.048521052631579,0.108915789473684,0.430035799157895,0.307415407947368,0,0.000552156052631579,3.5,3,3.5,"Prey Veng","Kranhung",2011,0,14,66.96427118,188.936574341135,7.416355489,12.27714348,"CP",42.83223754,0,"none",0
