Province,Commune,FEM_TOT,MAL_TOT,MAL_18_24,MAL_25_35,MAL_36_45,MAL_46_60,FEM_18_24,FEM_25_35,FEM_36_45,FEM_46_60,M_over61,F_over61
Pursat,Kampong Pou,185,188,43,26,15,19,41,21,16,26,9,17
Pursat,Kbal Trach,283,276,45,20,32,23,25,17,32,29,37,37
Pursat,Kbal Trach,225,207,20,30,24,32,15,24,35,37,16,17
Pursat,Kbal Trach,399,378,46,59,37,38,72,53,45,38,26,24
Pursat,Kbal Trach,567,1009,192,195,81,89,74,75,51,63,31,37
Pursat,Kbal Trach,360,347,30,54,49,52,32,56,46,45,27,29
Pursat,Kbal Trach,448,380,30,39,31,32,31,38,47,39,18,20
Pursat,Kbal Trach,798,727,60,66,75,74,76,67,75,82,73,88
Pursat,Kbal Trach,392,377,39,67,20,39,41,67,63,58,24,23
Pursat,Kbal Trach,405,382,55,44,62,41,64,72,48,48,14,33
Pursat,Kbal Trach,178,187,33,22,19,13,31,23,22,25,12,17
Pursat,Kbal Trach,407,341,29,49,38,58,46,48,47,66,16,21
Pursat,Ou Sandan,323,404,51,35,52,38,50,30,50,30,42,30
Pursat,Ou Sandan,345,322,66,35,35,27,52,50,50,31,25,29
Pursat,Ou Sandan,260,194,29,24,22,23,35,32,28,34,19,31
Pursat,Ou Sandan,338,255,61,34,30,24,50,52,31,56,17,30
Pursat,Ou Sandan,268,223,21,19,17,24,32,15,11,24,48,25
Pursat,Ou Sandan,607,499,66,50,65,62,95,88,84,78,29,42
Pursat,Ou Sandan,415,361,68,55,29,48,60,69,35,65,12,23
Pursat,Sna Ansa,222,187,35,25,15,16,34,39,18,34,4,16
Pursat,Sna Ansa,486,439,71,57,48,42,68,74,60,56,12,33
Pursat,Sna Ansa,323,422,49,49,34,17,51,34,40,40,10,37
Pursat,Sna Ansa,252,207,28,29,20,10,40,32,30,25,8,15
Pursat,Sna Ansa,277,289,40,20,14,37,37,32,25,54,40,12
Pursat,Sna Ansa,182,170,26,17,15,12,18,17,18,20,7,10
Pursat,Sna Ansa,261,217,21,43,29,24,22,45,38,39,4,13
Pursat,Sna Ansa,205,198,22,22,24,21,34,25,18,14,6,12
Pursat,Sna Ansa,353,347,15,38,44,46,29,25,37,49,48,43
Pursat,Sna Ansa,128,112,16,19,19,8,18,17,15,9,6,7
Pursat,Svay Sa,1595,1827,145,180,126,110,138,151,115,110,15,8
Pursat,Svay Sa,494,422,67,54,44,39,71,59,45,55,13,22
Pursat,Svay Sa,244,250,38,31,22,23,30,28,32,24,9,13
Pursat,Svay Sa,412,469,84,61,45,49,72,55,43,31,26,8
Pursat,Svay Sa,810,892,139,113,91,125,120,89,77,101,19,36
Pursat,Tnaot Chum,363,372,51,49,41,32,49,47,48,41,14,25
Pursat,Tnaot Chum,340,279,44,30,19,19,36,40,47,31,19,10
Pursat,Tnaot Chum,418,401,84,44,32,44,54,50,37,47,55,64
Pursat,Tnaot Chum,300,237,42,40,31,27,53,40,40,37,7,20
Pursat,Tnaot Chum,548,521,93,83,58,41,99,73,57,55,16,32
Pursat,Tnaot Chum,427,426,97,57,44,26,70,64,56,45,13,24
Pursat,Tnaot Chum,447,353,51,62,35,32,60,69,28,48,18,32
Pursat,Tnaot Chum,245,264,35,26,21,30,25,14,17,27,7,10
Pursat,Tnaot Chum,487,462,87,51,46,40,87,58,49,41,19,39
Pursat,Tnaot Chum,1181,1312,208,178,151,121,116,163,129,130,39,49
Pursat,Tnaot Chum,327,353,40,38,23,30,34,27,23,30,10,23
Pursat,Tnaot Chum,377,336,45,53,40,25,35,36,68,75,15,13
Pursat,Tnaot Chum,231,222,35,48,15,13,35,45,21,10,5,9
Pursat,Tnaot Chum,266,243,29,78,28,6,22,62,35,9,5,8
Pursat,Bak Chenhchien,887,780,96,102,98,117,105,146,117,110,69,58
Pursat,Bak Chenhchien,907,820,101,113,100,93,138,134,125,108,56,59
Pursat,Bak Chenhchien,732,882,190,189,86,40,123,121,56,48,16,15
Pursat,Bak Chenhchien,153,125,21,20,14,13,27,27,12,20,4,13
Pursat,Bak Chenhchien,236,166,13,26,23,20,17,25,51,26,8,12
Pursat,Bak Chenhchien,628,429,48,75,48,75,77,97,65,100,85,103
Pursat,Leach,886,711,63,78,104,105,97,111,110,115,45,64
Pursat,Leach,724,665,19,148,110,109,12,153,104,142,74,77
Pursat,Leach,440,437,76,62,63,62,40,60,70,82,12,20
Pursat,Leach,608,574,57,30,33,60,35,51,40,68,29,29
Pursat,Leach,600,486,80,50,52,25,74,80,60,25,10,12
Pursat,Leach,278,284,55,33,35,23,38,27,39,25,32,24
Pursat,Leach,766,548,28,105,93,45,67,83,80,57,16,15
Pursat,Leach,350,330,27,30,32,34,40,32,34,35,25,28
Pursat,Phteah Rung,458,445,69,75,43,33,74,65,46,44,48,24
Pursat,Phteah Rung,704,688,105,97,82,43,96,89,67,32,31,22
Pursat,Phteah Rung,713,529,114,42,25,16,155,45,38,68,12,38
Pursat,Phteah Rung,569,523,71,57,63,22,89,57,68,47,19,29
Pursat,Phteah Rung,1544,1520,263,179,156,185,268,179,158,188,72,73
Pursat,Phteah Rung,908,1008,155,108,108,71,142,111,101,75,37,28
Pursat,Phteah Rung,555,560,62,59,63,42,133,121,24,33,33,24
Pursat,Phteah Rung,535,659,51,46,63,54,37,39,56,51,18,15
Pursat,Phteah Rung,227,226,23,26,28,15,31,31,33,32,7,6
Pursat,Phteah Rung,399,403,73,74,43,27,70,72,51,28,17,22
Pursat,Phteah Rung,337,328,38,49,38,36,48,38,42,35,22,23
Pursat,Phteah Rung,923,825,121,108,68,57,152,119,89,69,31,37
Pursat,Phteah Rung,447,449,77,46,38,28,76,45,49,33,17,13
Pursat,Prongil,442,343,56,56,24,30,90,51,27,48,7,15
Pursat,Prongil,592,566,26,90,91,92,36,90,91,93,15,35
Pursat,Prongil,688,596,81,61,49,42,106,71,70,80,21,31
Pursat,Prongil,1004,949,110,140,153,132,120,120,120,106,56,84
Pursat,Prongil,1110,1006,105,134,116,119,102,141,126,120,105,115
Pursat,Prongil,393,334,9,44,62,40,39,49,64,55,22,23
Pursat,Prongil,665,610,51,57,56,85,77,88,81,81,68,62
Pursat,Rokat,411,378,61,31,39,35,65,40,45,45,29,41
Pursat,Rokat,401,370,67,43,35,47,62,48,48,48,15,23
Pursat,Rokat,614,572,60,88,80,60,50,103,70,76,83,94
Pursat,Rokat,765,705,86,85,58,60,93,96,88,85,40,33
Pursat,Santreae,798,491,34,37,32,48,82,78,86,75,18,85
Pursat,Santreae,397,375,20,57,35,32,20,61,38,40,26,35
Pursat,Santreae,886,839,88,108,113,57,93,114,132,58,21,26
Pursat,Santreae,500,302,38,39,46,48,40,39,44,35,15,16
Pursat,Samraong,2051,3260,218,197,183,256,306,215,199,275,80,88
Pursat,Samraong,649,467,46,37,54,66,69,66,59,50,24,36
Pursat,Samraong,538,533,52,50,49,68,60,46,65,45,19,26
Pursat,Samraong,337,372,30,46,49,42,37,26,32,36,16,12
Pursat,Samraong,441,469,42,106,33,58,21,101,22,31,27,20
Pursat,Samraong,350,268,28,19,35,28,36,46,58,42,19,21
Pursat,Samraong,1077,1003,76,83,85,78,88,86,92,87,81,94
Pursat,Samraong,199,331,97,21,25,25,57,11,13,18,19,10
Pursat,Samraong,432,407,65,55,33,37,64,58,45,45,8,3
Pursat,Samraong,326,255,7,30,36,35,35,16,18,59,15,25
Pursat,Samraong,577,544,70,57,53,51,80,77,64,50,63,40
Pursat,Chamraeun Phal,313,303,56,26,38,28,53,30,42,38,9,16
Pursat,Chamraeun Phal,421,395,30,58,39,37,48,46,38,37,12,8
Pursat,Chamraeun Phal,403,388,41,71,35,37,31,54,58,43,31,60
Pursat,Chamraeun Phal,397,415,61,62,35,35,57,56,33,33,16,13
Pursat,Chamraeun Phal,601,447,77,66,39,36,100,79,45,65,24,35
Pursat,Chamraeun Phal,448,451,60,61,50,37,57,39,38,26,15,27
Pursat,Chamraeun Phal,259,246,46,24,18,20,49,43,42,26,4,3
Pursat,Chamraeun Phal,644,630,95,88,69,44,96,82,68,56,32,28
Pursat,Banteay Dei,395,363,75,42,13,14,77,55,15,30,10,19
Pursat,Banteay Dei,396,358,52,50,39,30,42,41,38,42,11,20
Pursat,Banteay Dei,370,336,75,38,34,25,55,50,64,44,41,45
Pursat,Banteay Dei,327,383,72,51,25,37,62,43,26,54,9,20
Pursat,Banteay Dei,591,577,129,91,46,49,97,84,57,87,22,38
Pursat,Banteay Dei,404,384,56,58,35,27,56,54,47,34,7,22
Pursat,Banteay Dei,205,209,28,24,27,20,25,23,25,16,21,9
Pursat,Banteay Dei,659,644,101,75,67,66,111,69,62,65,63,57
Pursat,Banteay Dei,364,326,60,31,35,29,69,39,38,42,7,32
Pursat,Banteay Dei,500,543,104,93,76,59,73,88,72,76,27,30
Pursat,Banteay Dei,253,238,32,40,25,23,46,41,29,34,13,17
Pursat,Banteay Dei,235,220,18,26,25,15,21,23,33,21,8,5
Pursat,Lolok Sa,833,845,166,134,81,84,160,120,88,123,56,52
Pursat,Lolok Sa,711,701,137,93,81,98,137,94,82,98,49,49
Pursat,Lolok Sa,296,242,51,36,19,37,56,57,28,46,20,31
Pursat,Lolok Sa,498,430,79,54,45,42,101,69,39,70,32,40
Pursat,Lolok Sa,266,244,51,35,25,28,15,51,35,21,15,19
Pursat,Lolok Sa,518,463,77,79,44,45,73,82,47,56,29,59
Pursat,Lolok Sa,427,306,60,40,30,23,60,45,35,36,17,28
Pursat,Lolok Sa,576,580,92,76,47,41,74,82,62,61,31,26
Pursat,Lolok Sa,465,401,65,64,41,31,101,51,58,41,21,31
Pursat,Lolok Sa,358,337,60,46,26,40,65,48,30,33,14,13
Pursat,Phteah Prey,4847,4794,1060,406,461,187,1072,412,470,192,71,75
Pursat,Phteah Prey,1545,1395,187,189,259,248,195,197,273,257,97,99
Pursat,Phteah Prey,539,452,41,24,47,201,55,41,59,213,57,32
Pursat,Phteah Prey,337,293,48,45,26,34,56,52,41,46,9,21
Pursat,Phteah Prey,995,1181,142,132,142,119,174,124,124,161,99,74
Pursat,Phteah Prey,568,546,56,62,64,59,75,74,63,55,56,32
Pursat,Phteah Prey,391,362,71,62,59,30,70,62,66,35,13,25
Pursat,Phteah Prey,427,387,44,46,41,43,38,41,53,57,50,81
Pursat,Phteah Prey,572,592,65,45,40,55,65,45,40,55,94,94
Pursat,Phteah Prey,464,382,46,38,35,41,58,49,58,54,47,58
Pursat,Prey Nhi,584,542,110,79,68,60,117,90,70,84,18,37
Pursat,Prey Nhi,399,409,57,64,39,44,81,78,33,32,19,10
Pursat,Prey Nhi,239,207,14,45,23,36,15,40,36,40,44,64
Pursat,Prey Nhi,247,217,43,24,20,29,52,44,21,40,21,33
Pursat,Prey Nhi,472,465,72,80,22,25,120,28,30,69,73,30
Pursat,Prey Nhi,255,186,53,25,20,15,42,41,28,33,6,10
Pursat,Prey Nhi,426,337,71,57,35,35,86,61,34,54,9,26
Pursat,Prey Nhi,157,146,22,26,13,17,21,20,13,21,9,13
Pursat,Roleab,272,262,54,31,42,28,57,38,43,40,11,17
Pursat,Roleab,851,700,85,76,65,47,88,87,81,57,22,26
Pursat,Roleab,635,581,120,75,43,65,122,66,70,83,24,35
Pursat,Roleab,314,264,23,27,35,30,32,34,45,37,13,16
Pursat,Roleab,678,615,143,92,73,35,127,92,82,84,15,20
Pursat,Roleab,542,512,52,85,90,50,134,80,85,35,35,24
Pursat,Roleab,301,290,63,40,28,32,46,45,35,35,12,21
Pursat,Roleab,1543,923,78,57,65,79,137,164,205,240,97,170
Pursat,Roleab,232,151,18,13,22,15,37,20,24,25,9,19
Pursat,Roleab,187,160,27,21,12,22,29,28,14,28,6,20
Pursat,Roleab,403,364,70,59,33,35,72,45,61,49,18,17
Pursat,Roleab,472,410,74,62,42,51,85,61,41,60,15,27
Pursat,Roleab,1077,1072,104,75,55,42,198,188,157,67,27,30
Pursat,Svay at,899,804,108,94,101,95,98,77,109,69,99,103
Pursat,Svay at,369,462,43,52,65,35,42,32,23,32,25,33
Pursat,Svay at,204,245,31,25,22,30,28,33,14,11,20,26
Pursat,Svay at,534,471,55,60,23,39,42,39,44,34,27,36
Pursat,Svay at,410,409,48,18,22,30,49,26,28,30,32,32
Pursat,Ou Saom,127,128,20,12,11,15,15,13,11,15,6,5
Pursat,Ou Saom,64,56,5,10,7,3,12,5,7,6,1,2
Pursat,Ou Saom,159,172,21,18,24,13,26,18,21,20,8,9
Pursat,Ou Saom,132,135,17,11,13,14,18,16,14,15,6,10
Pursat,Krapeu Pir,234,264,36,40,27,24,30,36,34,26,7,7
Pursat,Krapeu Pir,202,192,26,16,22,24,25,21,25,16,5,8
Pursat,Krapeu Pir,334,376,30,72,58,36,52,58,41,26,12,8
Pursat,Anlong Reab,350,339,29,30,38,57,28,25,39,57,9,10
Pursat,Anlong Reab,210,224,17,16,23,28,18,21,20,32,3,4
Pursat,Anlong Reab,194,178,15,20,24,36,15,19,26,35,7,8
Pursat,Anlong Reab,318,312,22,28,40,45,20,25,40,49,7,8
Pursat,Anlong Reab,448,436,25,47,55,71,30,48,59,73,9,10
Pursat,Pramaoy,133,156,17,16,16,11,8,24,12,15,2,3
Pursat,Pramaoy,113,116,12,15,6,20,11,10,13,18,4,1
Pursat,Pramaoy,1080,1051,124,108,132,151,102,107,131,162,28,26
Pursat,Pramaoy,862,819,17,89,129,215,27,41,104,250,55,46
Pursat,Pramaoy,118,121,19,14,16,17,17,12,15,10,4,3
Pursat,Thma Da,324,335,38,37,45,41,44,47,53,46,4,5
Pursat,Thma Da,144,150,15,16,14,15,16,18,20,17,0,0
Pursat,Thma Da,157,138,19,14,17,8,16,20,27,10,0,0
Ratanak Kiri,Malik,259,333,49,46,26,28,29,46,19,25,7,8
Ratanak Kiri,Malik,212,213,9,33,20,22,25,28,35,26,15,15
Ratanak Kiri,Malik,257,254,32,31,49,10,27,43,26,15,3,3
Ratanak Kiri,Malik,488,519,49,73,69,44,42,71,73,32,7,4
Ratanak Kiri,Nhang,307,312,33,28,27,22,32,29,28,21,15,15
Ratanak Kiri,Nhang,207,201,12,27,22,17,13,25,16,14,21,10
Ratanak Kiri,Nhang,203,180,21,37,10,11,28,41,21,19,8,6
Ratanak Kiri,Nhang,135,121,10,10,20,15,10,20,20,20,5,5
Ratanak Kiri,Nhang,239,239,22,21,29,22,22,21,29,22,19,19
Ratanak Kiri,Nhang,188,185,13,12,32,32,10,5,34,35,7,12
Ratanak Kiri,Nhang,276,279,42,42,28,21,44,41,27,23,22,21
Ratanak Kiri,Nhang,371,342,46,49,26,15,49,56,28,20,12,12
Ratanak Kiri,Nhang,257,241,43,34,14,21,33,33,21,25,9,14
Ratanak Kiri,Nhang,111,105,20,12,11,6,17,14,13,8,2,7
Ratanak Kiri,Nhang,152,146,17,19,15,14,9,23,20,14,16,13
Ratanak Kiri,Nhang,541,518,64,84,44,34,79,98,60,27,15,12
Ratanak Kiri,Ta Lav,252,229,21,29,19,17,26,34,8,26,12,6
Ratanak Kiri,Ta Lav,157,157,4,12,13,21,5,14,19,12,13,21
Ratanak Kiri,Ta Lav,371,366,38,48,31,27,28,49,40,37,16,33
Ratanak Kiri,Ta Lav,188,172,25,38,10,10,34,34,9,8,1,2
Ratanak Kiri,Ta Lav,132,141,13,21,5,11,10,20,12,11,5,6
Ratanak Kiri,Kachanh,738,767,162,97,125,54,161,97,125,44,29,32
Ratanak Kiri,Kachanh,922,978,130,161,101,34,126,116,180,33,10,9
Ratanak Kiri,Kachanh,405,427,52,66,46,36,61,40,42,35,7,11
Ratanak Kiri,Kachanh,851,833,91,86,97,82,65,92,104,73,31,39
Ratanak Kiri,Labansiek,4891,5086,557,495,405,490,525,455,348,496,209,218
Ratanak Kiri,Labansiek,334,365,56,62,41,49,63,61,36,52,13,7
Ratanak Kiri,Labansiek,818,842,98,158,106,47,103,147,127,53,18,12
Ratanak Kiri,Labansiek,316,355,40,46,46,30,40,43,40,30,8,5
Ratanak Kiri,Labansiek,566,544,70,30,50,20,47,57,53,49,30,58
Ratanak Kiri,Labansiek,316,374,56,54,35,84,52,48,55,55,10,5
Ratanak Kiri,Labansiek,422,436,59,35,34,24,54,62,44,25,12,10
Ratanak Kiri,Yeak Laom,263,318,27,35,67,54,20,30,43,35,29,19
Ratanak Kiri,Yeak Laom,94,95,10,5,10,6,10,7,8,7,2,6
Ratanak Kiri,Yeak Laom,187,187,20,21,16,12,17,24,19,11,9,12
Ratanak Kiri,Yeak Laom,325,304,38,50,28,28,21,54,37,32,11,15
Ratanak Kiri,Yeak Laom,261,268,39,31,23,27,41,35,25,24,25,9
Ratanak Kiri,Kak,124,127,14,16,15,10,17,15,17,9,3,4
Ratanak Kiri,Kak,155,179,16,32,15,16,16,29,17,9,7,7
Ratanak Kiri,Kak,240,235,29,29,32,15,39,44,21,14,8,4
Ratanak Kiri,Kak,242,226,39,25,19,21,26,38,20,21,8,4
Ratanak Kiri,Kak,389,385,31,61,25,24,39,91,25,16,10,17
Ratanak Kiri,Kak,204,243,21,38,36,13,20,41,35,12,8,7
Ratanak Kiri,Ke Chong,215,222,22,43,25,10,31,35,26,12,9,10
Ratanak Kiri,Ke Chong,303,289,23,54,38,24,53,40,20,24,7,4
Ratanak Kiri,Ke Chong,144,148,29,11,11,9,24,23,20,6,4,8
Ratanak Kiri,Ke Chong,176,188,22,28,11,12,23,22,19,13,4,3
Ratanak Kiri,Ke Chong,269,261,51,38,20,9,40,45,30,29,5,3
Ratanak Kiri,Ke Chong,304,366,40,49,35,24,36,49,47,21,9,6
Ratanak Kiri,Ke Chong,242,174,6,25,21,6,24,24,14,7,8,7
Ratanak Kiri,Ke Chong,190,177,33,19,14,6,34,19,16,7,1,1
Ratanak Kiri,Ke Chong,49,43,5,5,4,4,8,4,3,5,4,6
Ratanak Kiri,La minh,920,920,355,50,65,40,355,50,65,40,60,60
Ratanak Kiri,La minh,213,146,16,21,11,12,24,32,20,10,9,11
Ratanak Kiri,La minh,157,149,10,27,14,17,11,21,23,14,8,11
Ratanak Kiri,La minh,217,238,17,40,33,20,19,46,38,13,8,9
Ratanak Kiri,La minh,1088,1101,131,219,139,110,143,215,140,108,19,36
Ratanak Kiri,Lung Khung,671,1573,74,266,184,125,37,120,83,53,63,11
Ratanak Kiri,Lung Khung,306,580,57,64,60,51,31,34,35,27,20,14
Ratanak Kiri,Lung Khung,330,337,32,34,23,19,37,39,26,22,32,25
Ratanak Kiri,Lung Khung,186,171,18,23,13,13,24,23,20,14,1,8
Ratanak Kiri,Seung,215,209,15,24,12,19,24,24,18,15,1,2
Ratanak Kiri,Seung,369,413,32,46,45,30,40,50,35,58,18,15
Ratanak Kiri,Seung,211,228,20,15,26,16,27,32,34,14,16,6
Ratanak Kiri,Seung,191,194,12,12,18,17,11,18,14,17,1,7
Ratanak Kiri,Seung,246,272,27,30,24,26,15,30,34,26,12,12
Ratanak Kiri,Seung,100,119,20,11,23,13,15,10,17,14,5,1
Ratanak Kiri,Ting Chak,445,445,46,63,41,25,41,71,37,18,95,60
Ratanak Kiri,Ting Chak,344,267,15,45,25,20,43,30,52,43,15,10
Ratanak Kiri,Ting Chak,436,409,59,53,23,53,54,65,34,38,11,15
Ratanak Kiri,Ting Chak,175,181,28,23,15,13,30,20,12,15,6,5
Ratanak Kiri,Serei Mongkol,512,412,50,30,45,80,60,50,55,90,20,27
Ratanak Kiri,Serei Mongkol,282,243,36,32,30,22,45,34,40,30,20,17
Ratanak Kiri,Serei Mongkol,79,73,10,11,7,4,14,7,12,3,4,4
Ratanak Kiri,Srae Angkrong,237,234,35,34,20,14,25,34,18,21,12,21
Ratanak Kiri,Srae Angkrong,332,291,48,48,25,20,60,42,21,27,17,19
Ratanak Kiri,Srae Angkrong,298,322,54,34,31,26,33,44,28,27,13,15
Ratanak Kiri,Ta Ang,282,283,42,24,32,25,40,40,28,39,11,12
Ratanak Kiri,Ta Ang,298,320,14,52,45,24,19,53,27,17,13,24
Ratanak Kiri,Ta Ang,232,256,32,35,22,21,22,36,24,27,18,23
Ratanak Kiri,Ta Ang,301,273,32,35,20,15,50,25,35,24,11,15
Ratanak Kiri,Ta Ang,262,291,30,35,20,22,30,39,25,30,10,15
Ratanak Kiri,Toen,374,354,49,45,35,22,69,20,22,24,25,28
Ratanak Kiri,Toen,290,278,35,39,28,25,49,35,22,28,7,15
Ratanak Kiri,Toen,337,355,47,59,32,35,55,39,36,37,13,18
Ratanak Kiri,Toen,240,215,24,17,21,10,20,20,29,20,10,20
Ratanak Kiri,Trapeang Chres,556,552,100,57,71,50,87,69,60,36,30,20
Ratanak Kiri,Trapeang Chres,387,494,60,70,46,36,45,50,83,25,20,14
Ratanak Kiri,Trapeang Chres,799,836,108,153,70,73,120,157,76,80,24,31
Ratanak Kiri,Trapeang Chres,343,385,53,74,48,15,53,52,35,17,11,9
Ratanak Kiri,Trapeang Chres,186,213,23,35,20,17,22,30,20,10,5,7
Ratanak Kiri,Trapeang Kraham,353,366,33,30,55,40,68,30,48,30,29,31
Ratanak Kiri,Trapeang Kraham,140,164,15,14,16,14,19,23,20,9,9,9
Ratanak Kiri,Trapeang Kraham,532,557,54,98,77,47,75,84,75,45,12,15
Ratanak Kiri,Chey Otdam,228,287,25,36,88,10,27,33,22,9,8,10
Ratanak Kiri,Chey Otdam,259,265,24,24,25,24,28,21,21,21,18,21
Ratanak Kiri,Chey Otdam,152,180,31,24,19,13,9,31,16,16,10,11
Ratanak Kiri,Chey Otdam,470,502,81,74,82,31,75,67,91,40,24,7
Ratanak Kiri,Chey Otdam,395,411,52,55,41,35,60,59,34,33,20,33
Ratanak Kiri,Chey Otdam,467,462,77,80,43,54,72,82,40,34,26,27
Ratanak Kiri,Ka Laeng,704,688,98,90,98,89,87,90,80,90,30,20
Ratanak Kiri,Ka Laeng,634,703,130,50,70,75,87,90,80,90,22,20
Ratanak Kiri,Ka Laeng,205,212,19,23,21,14,21,20,26,8,6,5
Ratanak Kiri,La Bang Muoy,196,183,30,20,23,17,9,39,28,28,7,13
Ratanak Kiri,La Bang Muoy,157,146,10,13,20,30,19,14,25,20,12,10
Ratanak Kiri,La Bang Muoy,255,313,43,36,65,54,25,49,33,40,17,15
Ratanak Kiri,La Bang Muoy,104,102,7,18,9,4,11,16,9,12,6,2
Ratanak Kiri,La Bang Pir,239,221,42,15,16,16,36,24,24,10,14,27
Ratanak Kiri,La Bang Pir,311,318,33,27,34,29,21,24,30,34,21,21
Ratanak Kiri,Pa Tang,323,288,21,32,19,24,29,27,24,26,18,19
Ratanak Kiri,Pa Tang,476,485,61,74,54,27,60,80,18,33,15,7
Ratanak Kiri,Pa Tang,385,290,26,19,22,20,39,37,31,27,18,25
Ratanak Kiri,Pa Tang,598,738,65,98,101,89,28,59,67,38,55,13
Ratanak Kiri,Seda,380,495,40,37,27,36,17,61,38,38,20,19
Ratanak Kiri,Seda,201,224,29,29,15,18,30,34,14,10,19,13
Ratanak Kiri,Seda,202,235,30,27,15,10,25,24,10,9,10,8
Ratanak Kiri,Seda,408,425,30,132,131,6,20,111,113,13,4,7
Ratanak Kiri,Seda,260,240,26,35,28,18,28,28,28,22,6,8
Ratanak Kiri,Seda,350,481,70,43,31,32,60,36,32,30,42,20
Ratanak Kiri,Seda,418,425,50,67,30,21,64,51,36,26,23,21
Ratanak Kiri,Cha Ung,183,179,11,25,26,15,9,11,31,12,8,9
Ratanak Kiri,Cha Ung,225,231,19,36,15,26,55,12,26,12,14,10
Ratanak Kiri,Cha Ung,359,377,45,48,33,31,51,45,41,37,18,21
Ratanak Kiri,Cha Ung,180,193,22,23,20,21,24,22,19,16,9,14
Ratanak Kiri,Cha Ung,303,319,15,20,31,62,12,22,32,50,51,38
Ratanak Kiri,Chan,175,158,30,21,9,15,37,22,10,16,2,3
Ratanak Kiri,Chan,110,132,17,23,7,6,11,12,5,9,3,14
Ratanak Kiri,Chan,127,126,19,12,18,13,18,11,13,8,10,9
Ratanak Kiri,Chan,109,116,5,18,12,9,15,18,20,10,9,5
Ratanak Kiri,Chan,144,118,11,21,15,7,20,23,17,8,5,7
Ratanak Kiri,Chan,235,237,30,45,25,22,38,32,25,30,12,8
Ratanak Kiri,Chan,315,248,48,24,29,29,48,15,31,30,9,20
Ratanak Kiri,Chan,73,79,8,11,11,5,13,10,10,7,2,3
Ratanak Kiri,Aekakpheap,288,228,24,25,21,15,26,33,33,16,3,7
Ratanak Kiri,Aekakpheap,565,541,46,97,51,39,62,74,52,39,19,27
Ratanak Kiri,Aekakpheap,172,163,21,25,10,12,30,21,12,13,8,10
Ratanak Kiri,Aekakpheap,252,279,35,27,30,41,34,25,31,27,17,12
Ratanak Kiri,Kalai,155,201,11,15,13,74,16,24,20,15,17,8
Ratanak Kiri,Kalai,169,159,30,12,10,9,31,25,20,10,9,9
Ratanak Kiri,Kalai,282,278,35,37,24,24,29,42,26,34,21,23
Ratanak Kiri,Ou Chum,262,263,35,41,30,32,32,43,26,27,10,7
Ratanak Kiri,Ou Chum,275,297,38,10,23,30,48,29,32,24,47,20
Ratanak Kiri,Ou Chum,382,173,25,14,35,16,55,36,70,42,8,18
Ratanak Kiri,Ou Chum,233,215,16,16,17,28,16,15,14,14,36,45
Ratanak Kiri,Ou Chum,201,204,25,21,14,14,26,30,12,12,10,12
Ratanak Kiri,Ou Chum,207,194,23,30,8,15,20,31,4,9,35,51
Ratanak Kiri,Ou Chum,340,283,35,54,41,23,49,44,39,33,13,21
Ratanak Kiri,Ou Chum,264,216,21,31,35,27,35,38,39,37,9,10
Ratanak Kiri,Sameakki,494,478,38,53,59,55,77,68,60,53,13,5
Ratanak Kiri,Sameakki,331,338,37,36,39,37,39,25,34,33,15,15
Ratanak Kiri,Sameakki,306,243,20,35,26,18,29,66,30,28,4,2
Ratanak Kiri,Sameakki,60,70,9,21,3,6,13,12,5,4,2,0
Ratanak Kiri,L'ak,282,301,39,44,16,30,40,40,30,29,18,25
Ratanak Kiri,L'ak,106,108,13,19,6,11,14,20,14,12,11,9
Ratanak Kiri,L'ak,236,221,29,34,22,28,29,36,24,37,6,6
Ratanak Kiri,L'ak,333,318,48,51,27,28,46,48,37,27,12,9
Ratanak Kiri,L'ak,293,269,36,40,19,38,35,44,17,32,13,26
Ratanak Kiri,Bar Kham,134,133,11,24,10,8,21,23,10,7,9,6
Ratanak Kiri,Bar Kham,43,53,10,4,3,8,3,3,6,3,2,2
Ratanak Kiri,Bar Kham,237,216,24,21,18,22,27,20,8,7,4,2
Ratanak Kiri,Bar Kham,237,229,53,29,22,10,42,34,23,22,2,2
Ratanak Kiri,Bar Kham,184,164,12,9,20,11,11,21,18,26,5,8
Ratanak Kiri,Bar Kham,190,341,50,32,35,50,17,10,21,30,18,11
Ratanak Kiri,Lum Choar,245,244,35,28,24,15,33,26,25,9,12,13
Ratanak Kiri,Lum Choar,297,300,26,50,30,24,30,56,24,20,14,10
Ratanak Kiri,Lum Choar,85,91,7,11,9,8,9,11,10,5,5,3
Ratanak Kiri,Lum Choar,574,548,62,54,55,58,70,60,52,50,24,23
Ratanak Kiri,Pak Nhai,261,241,16,14,17,20,26,14,27,20,30,30
Ratanak Kiri,Pak Nhai,184,201,23,30,22,16,21,29,17,19,4,4
Ratanak Kiri,Pak Nhai,210,205,28,24,30,26,30,25,27,28,10,5
Ratanak Kiri,Pak Nhai,507,479,59,69,53,36,81,77,49,42,11,9
Ratanak Kiri,Pate,187,177,17,27,21,18,20,36,20,21,6,4
Ratanak Kiri,Pate,517,480,60,57,50,41,67,60,54,45,18,18
Ratanak Kiri,Pate,115,106,12,17,21,6,31,20,12,7,1,0
Ratanak Kiri,Pate,218,196,25,32,31,17,32,41,20,24,3,0
Ratanak Kiri,Sesant,122,119,11,7,13,10,10,11,16,12,6,4
