year,commGIS,MULTI,MUA,NP,PL,RMS,WS
2010,220302,NA,NA,NA,NA,NA,NA
2010,110101,NA,NA,NA,NA,NA,WS
2010,50302,NA,NA,NA,NA,NA,NA
2010,170601,NA,NA,NA,NA,NA,NA
2010,130104,NA,NA,NA,NA,NA,NA
2010,200701,NA,NA,NA,NA,NA,NA
2010,120711,NA,NA,NA,NA,NA,NA
2010,120712,NA,NA,NA,NA,NA,NA
2010,60106,NA,NA,NA,NA,NA,NA
2010,40401,NA,MUA,NA,NA,NA,NA
2010,171006,NA,MUA,NA,NA,NA,NA
2010,40503,NA,NA,NA,NA,NA,NA
2010,140502,NA,NA,NA,NA,NA,NA
2010,70401,NA,NA,NA,NA,NA,NA
2010,200104,NA,NA,NA,NA,NA,NA
2010,141003,NA,NA,NA,NA,NA,NA
2010,140304,NA,NA,NA,NA,NA,NA
2010,20204,NA,NA,NA,NA,NA,NA
2010,20605,NA,MUA,NA,NA,NA,NA
2010,40604,NA,NA,NA,NA,NA,NA
2010,141202,NA,NA,NA,NA,NA,NA
2010,80902,NA,NA,NA,NA,NA,NA
2010,200406,NA,NA,NA,NA,NA,NA
2010,31303,NA,NA,NA,NA,NA,NA
2010,60702,NA,NA,NA,NA,NA,NA
2010,60109,NA,NA,NA,NA,NA,NA
2010,100302,NA,NA,NA,NA,NA,NA
2010,120710,NA,NA,NA,NA,NA,NA
2010,171201,NA,NA,NA,NA,NA,NA
2010,90301,MULTI,NA,NA,NA,NA,NA
2010,90301,MULTI,NA,NA,NA,NA,NA
2010,20206,NA,NA,NA,NA,NA,NA
2010,90604,NA,MUA,NA,NA,NA,NA
2010,80402,NA,NA,NA,NA,NA,NA
2010,200304,NA,NA,NA,NA,NA,NA
2010,70702,NA,NA,NA,NA,NA,NA
2010,30902,NA,NA,NA,NA,NA,NA
2010,90703,MULTI,NA,NA,NA,NA,NA
2010,90703,MULTI,NA,NA,NA,NA,NA
2010,50503,NA,NA,NA,NA,NA,NA
2010,70402,NA,NA,NA,NA,NA,NA
2010,210704,NA,NA,NA,NA,NA,NA
2010,70106,NA,NA,NA,NA,NA,NA
2010,81103,NA,NA,NA,NA,NA,NA
2010,80106,NA,NA,NA,NA,NA,NA
2010,110301,NA,NA,NA,NA,NA,WS
2010,171102,NA,NA,NA,NA,NA,NA
2010,30402,NA,NA,NA,NA,NA,NA
2010,70104,NA,NA,NA,NA,NA,NA
2010,50603,NA,NA,NA,NA,NA,NA
2010,80804,NA,NA,NA,NA,NA,NA
2010,70603,NA,NA,NA,NA,NA,NA
2010,70604,NA,NA,NA,NA,NA,NA
2010,50513,NA,NA,NA,NA,NA,NA
2010,70501,NA,NA,NA,NA,NA,NA
2010,60301,NA,NA,NA,NA,NA,NA
2010,100102,NA,NA,NA,NA,NA,NA
2010,141004,NA,NA,NA,NA,NA,NA
2010,60202,NA,NA,NA,NA,NA,NA
2010,31103,NA,NA,NA,NA,NA,NA
2010,70105,NA,NA,NA,NA,NA,NA
2010,171103,NA,MUA,NA,NA,NA,NA
2010,60602,NA,NA,NA,NA,NA,WS
2010,31503,NA,NA,NA,NA,NA,NA
2010,90605,NA,MUA,NA,NA,NA,NA
2010,90402,NA,NA,NA,NA,NA,NA
2010,70502,NA,NA,NA,NA,NA,NA
2010,120501,NA,NA,NA,NA,NA,NA
2010,31005,NA,NA,NA,NA,NA,NA
2010,40402,NA,NA,NA,NA,NA,NA
2010,100203,NA,NA,NA,NA,NA,NA
2010,80203,NA,NA,NA,NA,NA,NA
2010,170102,NA,NA,NA,NA,NA,NA
2010,21305,NA,NA,NA,NA,NA,NA
2010,170702,NA,NA,NA,PL,NA,NA
2010,140202,NA,NA,NA,NA,NA,NA
2010,200508,NA,NA,NA,NA,NA,NA
2010,31202,NA,NA,NA,NA,NA,NA
2010,70305,NA,NA,NA,NA,NA,NA
2010,200407,NA,NA,NA,NA,NA,NA
2010,210203,NA,NA,NA,NA,NA,NA
2010,60401,NA,NA,NA,NA,NA,NA
2010,210303,NA,NA,NA,NA,NA,NA
2010,21303,NA,NA,NA,NA,NA,NA
2010,30602,NA,NA,NA,NA,NA,NA
2010,100103,NA,NA,NA,NA,NA,NA
2010,50401,NA,NA,NA,NA,NA,NA
2010,160903,NA,NA,NA,NA,NA,NA
2010,160904,NA,NA,NA,NA,NA,NA
2010,160502,NA,NA,NA,NA,NA,WS
2010,160201,NA,NA,NA,NA,NA,NA
2010,230201,NA,NA,NP,NA,NA,NA
2010,170704,NA,MUA,NA,NA,NA,NA
2010,50702,NA,NA,NA,NA,NA,NA
2010,31203,NA,NA,NA,NA,NA,NA
2010,50113,NA,NA,NA,NA,NA,NA
2010,160301,NA,NA,NA,NA,NA,NA
2010,120506,NA,NA,NA,NA,NA,NA
2010,20607,NA,NA,NA,NA,NA,NA
2010,60704,NA,NA,NA,NA,NA,NA
2010,160604,NA,NA,NA,NA,NA,NA
2010,80502,NA,NA,NA,NA,NA,NA
2010,80805,NA,NA,NA,NA,NA,NA
2010,210403,NA,NA,NA,NA,NA,NA
2010,210605,NA,NA,NA,NA,NA,NA
2010,210404,NA,NA,NA,NA,NA,NA
2010,180301,NA,NA,NA,NA,NA,NA
2010,180301,NA,NA,NA,NA,NA,NA
2010,31006,NA,NA,NA,NA,NA,NA
2010,200305,NA,NA,NA,NA,NA,NA
2010,70803,NA,NA,NA,NA,NA,NA
2010,30502,NA,NA,NA,NA,NA,NA
2010,100402,NA,NA,NA,NA,NA,NA
2010,80303,NA,NA,NA,NA,NA,NA
2010,60804,NA,NA,NA,NA,NA,NA
2010,60805,NA,NA,NA,NA,NA,NA
2010,40302,NA,NA,NA,NA,NA,NA
2010,100104,NA,NA,NA,NA,NA,NA
2010,40403,NA,NA,NA,NA,NA,NA
2010,70801,NA,NA,NA,NA,NA,NA
2010,170403,NA,NA,NA,NA,NA,NA
2010,171104,NA,MUA,NA,NA,NA,NA
2010,80403,NA,NA,NA,NA,NA,NA
2010,100303,NA,NA,NA,NA,NA,NA
2010,60203,NA,NA,NA,NA,NA,NA
2010,60306,NA,NA,NA,NA,NA,NA
2010,70703,NA,NA,NA,NA,NA,NA
2010,210304,NA,NA,NA,PL,NA,NA
2010,141103,NA,NA,NA,NA,NA,NA
2010,80903,NA,NA,NA,NA,NA,NA
2010,80904,NA,NA,NA,NA,NA,NA
2010,40203,NA,NA,NA,NA,NA,NA
2010,170904,NA,MUA,NA,NA,NA,NA
2010,80501,NA,NA,NA,NA,NA,NA
2010,140801,NA,NA,NA,NA,NA,NA
2010,150306,NA,MUA,NA,NA,NA,NA
2010,130701,NA,NA,NA,NA,NA,WS
2010,140803,NA,NA,NA,NA,NA,NA
2010,140602,NA,NA,NA,NA,NA,NA
2010,20805,NA,MUA,NA,NA,NA,NA
2010,40105,NA,NA,NA,NA,NA,NA
2010,40105,NA,NA,NA,NA,NA,NA
2010,20806,NA,MUA,NA,NA,NA,NA
2010,30801,NA,NA,NA,NA,NA,NA
2010,210606,NA,NA,NA,NA,NA,NA
2010,60303,NA,NA,NA,NA,NA,NA
2010,140804,NA,NA,NA,NA,NA,NA
2010,81106,NA,NA,NA,NA,NA,NA
2010,70704,NA,NA,NA,NA,NA,NA
2010,90802,NA,NA,NP,NA,NA,NA
2010,140905,NA,NA,NA,NA,NA,NA
2010,130207,NA,NA,NA,NA,NA,WS
2010,130208,NA,NA,NA,NA,NA,NA
2010,80204,NA,NA,NA,NA,NA,NA
2010,10602,NA,NA,NA,NA,NA,NA
2010,60204,NA,NA,NA,NA,NA,NA
2010,170602,NA,NA,NA,NA,NA,NA
2010,60703,NA,NA,NA,NA,NA,NA
2010,60302,NA,NA,NA,NA,NA,NA
2010,140307,NA,NA,NA,NA,NA,NA
2010,200408,NA,NA,NA,NA,NA,NA
2010,70605,NA,NA,NA,NA,NA,NA
2010,70606,NA,NA,NA,NA,NA,NA
2010,40504,NA,NA,NA,NA,NA,NA
2010,30903,NA,NA,NA,NA,NA,NA
2010,190101,NA,NA,NA,NA,NA,NA
2010,170906,NA,MUA,NA,NA,NA,NA
2010,70705,NA,NA,NA,NA,NA,NA
2010,80107,NA,NA,NA,NA,NA,NA
2010,90102,NA,MUA,NA,NA,NA,NA
2010,31204,NA,NA,NA,NA,NA,NA
2010,50202,NA,NA,NA,NA,NA,NA
2010,150203,NA,MUA,NA,NA,NA,NA
2010,200703,NA,NA,NA,NA,NA,NA
2010,210204,NA,NA,NA,NA,NA,NA
2010,190503,NA,NA,NA,NA,NA,NA
2010,30702,NA,NA,NA,NA,NA,NA
2010,140802,NA,NA,NA,NA,NA,NA
2010,100105,NA,NA,NA,NA,NA,NA
2010,150204,NA,MUA,NA,NA,NA,NA
2010,140402,NA,NA,NA,NA,NA,NA
2010,140305,NA,NA,NA,NA,NA,NA
2010,80806,NA,NA,NA,NA,NA,NA
2010,70607,NA,NA,NA,NA,NA,NA
2010,70608,NA,NA,NA,NA,NA,NA
2010,70609,NA,NA,NA,NA,NA,NA
2010,170905,NA,NA,NA,NA,NA,NA
2010,20101,NA,NA,NA,NA,NA,NA
2010,20102,NA,NA,NA,NA,NA,NA
2010,171302,MULTI,NA,NA,NA,NA,NA
2010,130306,MULTI,NA,NA,NA,NA,NA
2010,100204,NA,NA,NA,NA,NA,NA
2010,40202,NA,NA,NA,NA,NA,NA
2010,31404,NA,NA,NA,NA,NA,NA
2010,81002,NA,NA,NA,NA,NA,NA
2010,140603,NA,NA,NA,NA,NA,NA
2010,80905,NA,NA,NA,NA,NA,NA
2010,20507,NA,MUA,NA,NA,NA,NA
2010,80304,NA,NA,NA,NA,NA,NA
2010,100206,NA,NA,NA,NA,NA,NA
2010,150502,NA,NA,NA,NA,NA,NA
2010,80702,NA,NA,NA,NA,NA,NA
2010,80604,NA,NA,NA,NA,NA,NA
2010,90302,NA,NA,NA,NA,NA,WS
2010,90302,NA,NA,NA,NA,NA,WS
2010,81003,NA,NA,NA,NA,NA,NA
2010,100404,NA,NA,NA,NA,NA,NA
2010,81004,NA,NA,NA,NA,NA,NA
2010,30605,NA,NA,NA,NA,NA,NA
2010,80305,NA,NA,NA,NA,NA,NA
2010,160905,NA,NA,NP,NA,NA,NA
2010,160906,NA,NA,NA,NA,NA,NA
2010,30904,NA,NA,NA,NA,NA,NA
2010,10603,NA,NA,NA,NA,NA,NA
2010,190201,NA,NA,NA,NA,NA,NA
2010,80605,NA,NA,NA,NA,NA,NA
2010,30606,NA,NA,NA,NA,NA,NA
2010,140604,NA,NA,NA,NA,NA,NA
2010,180105,NA,NA,NA,NA,NA,NA
2010,180105,NA,NA,NA,NA,NA,NA
2010,180105,NA,NA,NA,NA,NA,NA
2010,180105,NA,NA,NA,NA,NA,NA
2010,180105,NA,NA,NA,NA,NA,NA
2010,190202,NA,NA,NA,NA,NA,NA
2010,140605,NA,NA,NA,NA,NA,NA
2010,30607,NA,NA,NA,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,90201,NA,NA,NP,NA,NA,NA
2010,190504,NA,NA,NA,NA,RMS,NA
2010,30802,NA,NA,NA,NA,NA,NA
2010,190203,NA,NA,NA,NA,NA,NA
2010,100304,NA,NA,NA,NA,NA,NA
2010,80404,NA,NA,NA,NA,NA,NA
2010,80405,NA,NA,NA,NA,NA,NA
2010,30608,NA,NA,NA,NA,NA,NA
2010,70707,NA,NA,NP,NA,NA,NA
2010,100207,NA,NA,NA,NA,NA,NA
2010,31205,NA,NA,NA,NA,NA,NA
2010,50102,NA,NA,NA,NA,NA,NA
2010,100403,NA,NA,NA,NA,NA,NA
2010,80205,NA,NA,NA,NA,NA,NA
2010,190102,NA,NA,NA,NA,NA,NA
2010,150307,NA,MUA,NA,NA,NA,NA
2010,40804,NA,NA,NA,NA,NA,WS
2010,210607,NA,NA,NA,NA,NA,NA
2010,60305,NA,NA,NA,NA,NA,NA
2010,170703,NA,NA,NA,NA,NA,NA
2010,140403,NA,NA,NA,NA,NA,NA
2010,20306,NA,NA,NA,NA,NA,NA
2010,20406,NA,NA,NA,NA,NA,WS
2010,160302,NA,NA,NA,NA,NA,NA
2010,20602,NA,NA,NA,NA,NA,NA
2010,171106,NA,MUA,NA,NA,NA,NA
2010,30703,NA,NA,NA,NA,NA,NA
2010,70503,NA,NA,NA,NA,NA,NA
2010,70504,NA,NA,NA,NA,NA,NA
2010,40805,NA,NA,NA,NA,NA,NA
2010,120701,NA,NA,NA,NA,NA,NA
2010,20402,NA,NA,NA,NA,NA,NA
2010,171303,NA,NA,NP,NA,NA,NA
2010,30301,NA,NA,NA,NA,NA,NA
2010,40702,NA,NA,NA,NA,NA,NA
2010,171107,NA,NA,NP,NA,NA,NA
2010,31403,NA,NA,NA,NA,NA,NA
2010,170301,NA,NA,NA,NA,NA,NA
2010,150103,NA,NA,NA,NA,NA,NA
2010,170705,NA,NA,NA,PL,NA,NA
2010,40104,NA,NA,NA,NA,NA,NA
2010,40104,NA,NA,NA,NA,NA,NA
2010,81001,NA,NA,NA,NA,NA,NA
2010,80503,NA,NA,NA,NA,NA,NA
2010,31504,NA,NA,NA,NA,NA,NA
2010,100106,NA,NA,NA,NA,NA,NA
2010,40304,NA,NA,NA,NA,NA,NA
2010,50504,NA,NA,NA,NA,NA,NA
2010,100501,NA,NA,NA,NA,NA,WS
2010,50703,NA,NA,NA,NA,NA,NA
2010,170302,NA,NA,NP,NA,NA,NA
2010,210705,NA,NA,NA,NA,NA,NA
2010,211004,NA,NA,NA,NA,NA,NA
2010,170404,NA,NA,NA,NA,NA,WS
2010,31304,NA,NA,NA,NA,NA,NA
2010,130103,NA,NA,NA,NA,NA,NA
2010,30603,NA,NA,NA,NA,NA,NA
2010,171105,NA,NA,NA,NA,NA,NA
2010,120704,NA,NA,NA,NA,NA,NA
2010,210405,NA,NA,NA,NA,NA,NA
2010,50604,NA,NA,NA,NA,NA,NA
2010,60603,NA,NA,NA,NA,NA,NA
2010,171202,NA,NA,NA,NA,NA,NA
2010,21302,NA,NA,NA,NA,NA,NA
2010,160907,NA,NA,NP,NA,NA,NA
2010,31016,NA,NA,NA,NA,NA,NA
2010,200409,NA,NA,NA,NA,NA,NA
2010,80206,NA,NA,NA,NA,NA,NA
2010,200702,NA,NA,NA,NA,NA,NA
2010,80207,NA,NA,NA,NA,NA,NA
2010,60110,NA,NA,NA,NA,NA,NA
2010,30604,NA,NA,NA,NA,NA,NA
2010,210205,NA,NA,NA,NA,NA,NA
2010,31104,NA,NA,NA,NA,NA,NA
2010,80110,NA,NA,NA,NA,NA,NA
2010,31612,NA,NA,NA,NA,NA,NA
2010,31305,NA,NA,NA,NA,NA,NA
2010,140306,NA,NA,NA,NA,NA,NA
2010,100205,NA,NA,NA,NA,NA,NA
2010,10502,NA,NA,NA,NA,NA,NA
2010,10204,NA,NA,NA,NA,NA,NA
2010,40605,NA,NA,NA,NA,NA,NA
2010,171003,NA,NA,NA,PL,NA,NA
2010,170103,NA,NA,NA,NA,NA,NA
2010,10705,NA,NA,NA,NA,NA,NA
2010,20208,NA,NA,NA,NA,NA,NA
2010,220203,NA,NA,NA,PL,NA,NA
2010,140404,NA,NA,NA,NA,NA,NA
2010,140405,NA,NA,NA,NA,NA,NA
2010,220204,NA,NA,NA,PL,NA,NA
2010,210305,NA,NA,NA,NA,NA,NA
2010,210406,NA,NA,NA,NA,NA,NA
2010,200509,NA,NA,NA,NA,NA,NA
2010,120503,NA,NA,NA,NA,NA,NA
2010,10702,NA,NA,NA,PL,NA,NA
2010,30302,NA,NA,NA,NA,NA,NA
2010,30403,NA,NA,NA,NA,NA,NA
2010,210103,NA,NA,NA,NA,NA,NA
2010,170405,NA,NA,NA,NA,NA,NA
2010,170406,NA,NA,NA,NA,NA,NA
2010,80109,NA,NA,NA,NA,NA,NA
2010,170104,NA,NA,NA,NA,NA,NA
2010,60502,NA,NA,NA,NA,NA,NA
2010,70708,NA,NA,NA,NA,NA,NA
2010,10205,NA,NA,NA,NA,NA,NA
2010,200603,NA,NA,NA,NA,NA,NA
2010,140204,NA,NA,NA,NA,NA,NA
2010,170706,NA,NA,NA,NA,NA,NA
2010,100209,NA,NA,NA,NA,NA,NA
2010,31206,NA,NA,NA,NA,NA,NA
2010,100208,NA,NA,NA,NA,NA,NA
2010,30609,NA,NA,NA,NA,NA,NA
2010,170603,NA,NA,NA,NA,NA,NA
2010,50704,NA,NA,NA,NA,NA,NA
2010,70802,NA,NA,NA,NA,NA,NA
2010,50505,NA,NA,NA,NA,NA,NA
2010,50605,NA,NA,NA,NA,NA,NA
2010,210206,NA,NA,NA,NA,NA,NA
2010,40606,NA,NA,NA,NA,NA,NA
2010,40703,NA,NA,NA,NA,NA,NA
2010,80807,NA,NA,NA,NA,NA,NA
2010,120512,NA,NA,NA,NA,NA,NA
2010,70306,NA,NA,NA,NA,NA,NA
2010,40806,NA,NA,NA,NA,NA,WS
2010,70307,NA,NA,NA,NA,NA,NA
2010,140906,NA,NA,NA,NA,NA,NA
2010,140606,NA,NA,NA,NA,NA,NA
2010,110401,NA,NA,NA,NA,NA,WS
2010,210207,NA,NA,NA,NA,NA,NA
2010,120511,NA,NA,NA,NA,NA,NA
2010,81005,NA,NA,NA,NA,NA,NA
2010,140203,NA,NA,NA,NA,NA,NA
2010,200510,NA,NA,NA,NA,NA,NA
2010,210501,NA,NA,NA,PL,NA,NA
2010,200410,NA,NA,NA,NA,NA,NA
2010,60111,NA,NA,NA,NA,NA,NA
2010,60402,MULTI,NA,NA,NA,NA,NA
2010,60705,NA,NA,NA,NA,NA,NA
2010,220403,NA,NA,NA,NA,NA,NA
2010,31306,NA,NA,NA,NA,NA,NA
2010,30905,NA,NA,NA,NA,NA,NA
2010,170604,NA,NA,NA,NA,NA,NA
2010,200511,NA,NA,NA,NA,NA,NA
2010,200203,NA,NA,NA,NA,NA,NA
2010,130402,NA,NA,NA,NA,NA,WS
2010,130401,NA,NA,NA,NA,NA,NA
2010,10706,NA,NA,NA,PL,NA,NA
2010,210903,NA,NA,NA,NA,NA,NA
2010,10503,NA,NA,NA,NA,NA,NA
2010,160503,NA,NA,NA,NA,NA,NA
2010,160504,NA,NA,NA,NA,NA,NA
2010,160202,NA,NA,NA,NA,NA,NA
2010,160607,NA,NA,NA,NA,NA,NA
2010,160303,NA,NA,NA,NA,NA,NA
2010,70510,NA,NA,NA,NA,NA,NA
2010,70308,NA,NA,NA,NA,NA,NA
2010,150402,NA,NA,NA,NA,NA,NA
2010,170202,NA,NA,NA,PL,NA,NA
2010,210904,NA,NA,NA,NA,NA,NA
2010,80407,NA,NA,NA,NA,NA,NA
2010,31613,NA,NA,NA,NA,NA,NA
2010,150503,NA,NA,NA,NA,NA,NA
2010,40505,NA,NA,NA,NA,NA,NA
2010,160702,NA,NA,NA,NA,NA,NA
2010,210706,NA,NA,NA,NA,NA,NA
2010,80808,NA,NA,NA,NA,NA,NA
2010,210208,NA,NA,NA,NA,NA,NA
2010,220106,NA,NA,NA,NA,NA,NA
2010,160304,NA,NA,NA,NA,NA,NA
2010,141203,NA,NA,NA,NA,NA,NA
2010,30803,NA,NA,NA,NA,NA,NA
2010,140907,NA,NA,NA,NA,NA,NA
2010,170707,NA,MUA,NA,NA,NA,NA
2010,20403,NA,NA,NA,NA,NA,NA
2010,31307,NA,NA,NA,NA,NA,NA
2010,171402,NA,NA,NA,NA,NA,NA
2010,30204,NA,NA,NA,NA,NA,NA
2010,80606,NA,NA,NA,NA,NA,NA
2010,170407,MULTI,NA,NA,NA,NA,NA
2010,160102,NA,NA,NA,NA,NA,NA
2010,10902,NA,NA,NA,NA,NA,NA
2010,160101,NA,NA,NA,NA,NA,NA
2010,141005,NA,NA,NA,NA,NA,NA
2010,110102,NA,NA,NA,NA,NA,WS
2010,30105,NA,NA,NA,NA,NA,NA
2010,200105,NA,NA,NA,NA,NA,NA
2010,31505,NA,NA,NA,NA,NA,NA
2010,150104,NA,MUA,NA,NA,NA,NA
2010,70709,NA,NA,NP,NA,NA,NA
2010,31405,NA,NA,NA,NA,NA,NA
2010,50506,NA,NA,NA,NA,NA,NA
2010,70310,NA,NA,NA,NA,NA,NA
2010,60605,NA,NA,NA,NA,NA,WS
2010,170907,NA,NA,NA,NA,NA,NA
2010,70505,NA,NA,NA,NA,NA,NA
2010,60604,NA,NA,NA,NA,NA,NA
2010,40106,NA,NA,NA,NA,NA,NA
2010,31007,NA,NA,NA,NA,NA,NA
2010,31008,NA,NA,NA,NA,NA,NA
2010,140805,NA,NA,NA,NA,NA,NA
2010,200306,NA,NA,NA,NA,NA,NA
2010,31105,NA,NA,NA,NA,NA,NA
2010,31308,NA,NA,NA,NA,NA,NA
2010,120306,NA,NA,NA,NA,NA,NA
2010,80809,NA,NA,NA,NA,NA,NA
2010,10604,NA,NA,NA,NA,NA,NA
2010,130205,NA,NA,NA,NA,NA,NA
2010,130206,NA,NA,NA,NA,NA,NA
2010,30805,NA,NA,NA,NA,NA,NA
2010,30804,NA,NA,NA,NA,NA,NA
2010,50303,NA,NA,NA,NA,NA,NA
2010,50606,NA,NA,NA,NA,NA,NA
2010,50802,NA,NA,NA,NA,NA,NA
2010,120305,NA,NA,NA,NA,NA,NA
2010,200704,NA,NA,NA,NA,NA,NA
2010,110501,NA,NA,NA,NA,NA,WS
2010,171204,NA,NA,NA,NA,NA,NA
2010,31614,NA,NA,NA,NA,NA,NA
2010,20601,NA,NA,NA,NA,NA,NA
2010,200412,NA,NA,NA,NA,NA,NA
2010,70107,NA,NA,NA,NA,NA,NA
2010,60806,NA,MUA,NA,NA,NA,NA
2010,200411,NA,NA,NA,NA,NA,NA
2010,170708,NA,MUA,NA,NA,NA,NA
2010,10301,NA,NA,NA,PL,NA,NA
2010,110201,NA,NA,NA,NA,NA,WS
2010,70311,NA,NA,NA,NA,NA,NA
2010,140703,NA,NA,NA,NA,NA,NA
2010,30404,NA,NA,NA,NA,NA,NA
2010,60606,NA,NA,NA,NA,NA,WS
2010,210905,NA,NA,NA,NA,NA,NA
2010,160103,NA,NA,NP,NA,NA,NA
2010,200202,NA,NA,NA,NA,NA,NA
2010,60205,NA,NA,NA,NA,NA,NA
2010,10504,NA,NA,NA,NA,NA,NA
2010,120608,NA,NA,NA,NA,NA,NA
2010,50103,NA,NA,NA,NA,NA,NA
2010,170105,NA,NA,NA,NA,NA,NA
2010,171005,NA,NA,NA,PL,NA,NA
2010,20802,NA,NA,NA,NA,NA,NA
2010,210908,NA,NA,NA,NA,NA,NA
2010,50607,NA,NA,NA,NA,NA,NA
2010,10605,NA,NA,NA,NA,NA,NA
2010,240204,NA,NA,NA,NA,NA,NA
2010,90803,NA,NA,NP,NA,NA,NA
2010,10509,NA,NA,NA,NA,NA,NA
2010,110202,NA,NA,NA,NA,NA,WS
2010,20309,NA,NA,NA,NA,NA,NA
2010,180205,NA,NA,NP,NA,NA,NA
2010,160605,NA,NA,NA,NA,NA,NA
2010,20808,NA,NA,NA,NA,NA,NA
2010,20809,NA,NA,NA,NA,NA,NA
2010,60304,NA,NA,NA,NA,NA,NA
2010,230102,NA,NA,NA,NA,NA,NA
2010,100405,NA,NA,NA,NA,NA,NA
2010,20307,NA,NA,NA,NA,NA,NA
2010,31506,NA,NA,NA,NA,NA,NA
2010,190204,NA,NA,NA,NA,NA,NA
2010,180206,NA,NA,NP,NA,NA,NA
2010,180206,NA,NA,NP,NA,NA,NA
2010,10206,NA,NA,NA,NA,NA,NA
2010,190506,NA,NA,NA,NA,NA,NA
2010,40506,NA,NA,NA,NA,NA,NA
2010,100210,NA,NA,NA,NA,NA,NA
2010,120303,NA,NA,NA,NA,NA,NA
2010,120304,NA,NA,NA,NA,NA,NA
2010,190205,NA,NA,NA,NA,NA,NA
2010,120301,NA,NA,NA,NA,NA,NA
2010,120302,NA,NA,NA,NA,NA,NA
2010,10903,NA,NA,NA,NA,NA,WS
2010,150308,NA,MUA,NA,NA,NA,NA
2010,210906,NA,NA,NA,NA,NA,NA
2010,220405,NA,NA,NA,NA,NA,NA
2010,10904,NA,NA,NA,NA,NA,NA
2010,190507,NA,NA,NA,NA,RMS,NA
2010,220503,NA,NA,NA,NA,NA,NA
2010,30610,NA,NA,NA,NA,NA,NA
2010,20203,NA,NA,NA,NA,NA,NA
2010,150105,NA,MUA,NA,NA,NA,NA
2010,240102,NA,MUA,NA,NA,NA,NA
2010,180302,NA,MUA,NA,NA,NA,NA
2010,120105,NA,NA,NA,NA,NA,NA
2010,80810,NA,NA,NA,NA,NA,NA
2010,160908,NA,NA,NA,NA,NA,NA
2010,160505,NA,NA,NA,NA,NA,NA
2010,240101,NA,MUA,NA,NA,NA,NA
2010,160703,NA,NA,NP,NA,NA,NA
2010,130702,NA,NA,NA,NA,NA,WS
2010,10302,NA,NA,NA,PL,NA,NA
2010,10508,NA,NA,NA,NA,NA,NA
2010,160704,NA,NA,NP,NA,NA,NA
2010,210209,NA,NA,NA,NA,NA,NA
2010,170203,NA,NA,NA,NA,NA,NA
2010,40704,NA,NA,NA,NA,NA,NA
2010,20505,NA,MUA,NA,NA,NA,NA
2010,60807,NA,MUA,NA,NA,NA,NA
2010,31106,NA,NA,NA,NA,NA,NA
2010,40204,NA,NA,NA,NA,NA,NA
2010,30704,NA,NA,NA,NA,NA,NA
2010,31615,NA,NA,NA,NA,NA,NA
2010,31507,NA,NA,NA,NA,NA,NA
2010,90502,NA,NA,NA,NA,NA,WS
2010,140704,NA,NA,NA,NA,NA,NA
2010,140308,NA,NA,NA,NA,NA,NA
2010,80607,NA,NA,NA,NA,NA,NA
2010,30806,NA,NA,NA,NA,NA,NA
2010,80504,NA,NA,NA,NA,NA,NA
2010,140705,NA,NA,NA,NA,NA,NA
2010,141006,NA,NA,NA,NA,NA,NA
2010,50514,NA,NA,NA,NA,NA,NA
2010,40507,NA,NA,NA,NA,NA,NA
2010,40108,NA,NA,NA,NA,NA,NA
2010,210502,NA,NA,NA,NA,NA,NA
2010,50304,NA,NA,NA,NA,NA,NA
2010,80811,NA,NA,NA,NA,NA,NA
2010,30906,NA,NA,NA,NA,NA,NA
2010,30907,NA,NA,NA,NA,NA,NA
2010,60403,MULTI,NA,NA,NA,NA,NA
2010,60206,NA,MUA,NA,NA,NA,NA
2010,30106,NA,NA,NA,NA,NA,NA
2010,220502,NA,NA,NA,NA,NA,WS
2010,30303,NA,NA,NA,NA,NA,NA
2010,50104,NA,NA,NA,NA,NA,NA
2010,50105,NA,NA,NA,NA,NA,NA
2010,40303,NA,NA,NA,NA,NA,NA
2010,10801,NA,NA,NA,NA,NA,NA
2010,120504,NA,NA,NA,NA,NA,NA
2010,20703,NA,MUA,NA,NA,NA,NA
2010,40404,NA,MUA,NA,NA,NA,NA
2010,190103,NA,NA,NA,NA,NA,NA
2010,90202,NA,NA,NP,NA,NA,NA
2010,90202,NA,NA,NP,NA,NA,NA
2010,90202,NA,NA,NP,NA,NA,NA
2010,90202,NA,NA,NP,NA,NA,NA
2010,10606,NA,NA,NA,NA,NA,NA
2010,120705,NA,NA,NA,NA,NA,NA
2010,80906,NA,NA,NA,NA,NA,NA
2010,10306,NA,NA,NA,NA,NA,NA
2010,210407,NA,NA,NA,NA,NA,NA
2010,160909,NA,NA,NA,NA,NA,NA
2010,70108,NA,NA,NA,NA,NA,NA
2010,10403,NA,NA,NA,NA,NA,NA
2010,130404,NA,NA,NA,NA,NA,NA
2010,20106,NA,NA,NA,NA,NA,NA
2010,130603,NA,NA,NA,NA,NA,NA
