Province,Commune,VillGis,propSecSec
Kandal,Sampov Lun,8040607,0
Kandal,Sampov Lun,8040608,0
Kandal,Sampov Lun,8040609,0
Kandal,Leuk Daek,8040701,0
Kandal,Leuk Daek,8040702,0
Kandal,Leuk Daek,8040703,0
Kandal,Leuk Daek,8040704,0
Kandal,Leuk Daek,8040705,0.009345794
Kandal,Leuk Daek,8040706,0
Kandal,Leuk Daek,8040707,0
Kandal,Leuk Daek,8040708,0
Kandal,Leuk Daek,8040709,0
Kandal,Leuk Daek,8040710,0
Kandal,Leuk Daek,8040711,0
Kandal,Pouthi Ban,8040801,0
Kandal,Pouthi Ban,8040802,0
Kandal,Pouthi Ban,8040803,0
Kandal,Pouthi Ban,8040804,0
Kandal,Pouthi Ban,8040805,0
Kandal,Pouthi Ban,8040806,0
Kandal,Pouthi Ban,8040807,0
Kandal,Pouthi Ban,8040808,0
Kandal,Pouthi Ban,8040809,0
Kandal,Preaek Chrey,8040901,0
Kandal,Preaek Chrey,8040902,0
Kandal,Preaek Chrey,8040903,0
Kandal,Preaek Chrey,8040904,0
Kandal,Preaek Sdei,8041001,0
Kandal,Preaek Sdei,8041002,0.005154639
Kandal,Preaek Sdei,8041003,0.002906977
Kandal,Preaek Sdei,8041004,0
Kandal,Preaek Sdei,8041005,0
Kandal,Preaek Sdei,8041006,0
Kandal,Preaek Sdei,8041007,0
Kandal,Preaek Sdei,8041008,0
Kandal,Preaek Sdei,8041009,0
Kandal,Preaek Thmei,8041101,0
Kandal,Preaek Thmei,8041102,0
Kandal,Preaek Thmei,8041103,0
Kandal,Preaek Thmei,8041104,0.003952569
Kandal,Preaek Thmei,8041105,0
Kandal,Preaek Thmei,8041106,0
Kandal,Preaek Thmei,8041107,0.003225806
Kandal,Preaek Thmei,8041108,0.011627907
Kandal,Preaek Thmei,8041109,0
Kandal,Preaek Thmei,8041110,0
Kandal,Preaek Thmei,8041111,0
Kandal,Preaek Thmei,8041112,0
Kandal,Kampong Phnum,8050101,0
Kandal,Kampong Phnum,8050102,0
Kandal,Kampong Phnum,8050103,0
Kandal,Kampong Phnum,8050104,0
Kandal,K'am Samnar,8050201,0
Kandal,K'am Samnar,8050202,0
Kandal,K'am Samnar,8050203,0
Kandal,Khpob ateav,8050301,0.00530504
Kandal,Khpob ateav,8050302,0
Kandal,Khpob ateav,8050303,0.04519774
Kandal,Peam Reang,8050401,0
Kandal,Peam Reang,8050402,0
Kandal,Peam Reang,8050403,0
Kandal,Preaek Dach,8050501,0
Kandal,Preaek Dach,8050502,0
Kandal,Preaek Dach,8050503,0
Kandal,Preaek Dach,8050504,0
Kandal,Preaek Tonloab,8050601,0.006389776
Kandal,Preaek Tonloab,8050602,0
Kandal,Preaek Tonloab,8050603,0
Kandal,Preaek Tonloab,8050604,0
Kandal,Sandar,8050701,0.014577259
Kandal,Sandar,8050702,0
Kandal,Sandar,8050703,0
Kandal,Akreiy Ksatr,8060101,0.005870841
Kandal,Akreiy Ksatr,8060102,0.013864818
Kandal,Akreiy Ksatr,8060103,0
Kandal,Akreiy Ksatr,8060104,0
Kandal,Barong,8060201,0
Kandal,Barong,8060202,0
Kandal,Boeng Krum,8060301,0
Kandal,Boeng Krum,8060302,0.059196617
Kandal,Kaoh Kaev,8060401,0.005025126
Kandal,Kaoh Kaev,8060402,0
Kandal,Kaoh Reah,8060501,0
Kandal,Kaoh Reah,8060502,0
Kandal,Lvea Sa,8060601,0
Kandal,Lvea Sa,8060602,0
Kandal,Lvea Sa,8060603,0
Kandal,Peam Oknha Ong,8060701,0.013020833
Kandal,Peam Oknha Ong,8060702,0.002762431
Kandal,Peam Oknha Ong,8060703,0.269565217
Kandal,Peam Oknha Ong,8060704,0
Kandal,Peam Oknha Ong,8060705,0.052197802
Kandal,Phum Thum,8060801,0
Kandal,Phum Thum,8060802,0
Kandal,Preaek Kmeng,8060901,0
Kandal,Preaek Kmeng,8060902,0
Kandal,Preaek Rey,8061001,0
Kandal,Preaek Rey,8061002,0
Kandal,Preaek Rey,8061003,0
Kandal,Preaek Ruessei,8061101,0
Kandal,Preaek Ruessei,8061102,0.003367003
Kandal,Preaek Ruessei,8061103,0.001897533
Kandal,Preaek Ruessei,8061104,0
Kandal,Preaek Ruessei,8061105,0
Kandal,Sambuor,8061201,0
Kandal,Sambuor,8061202,0
Kandal,Sambuor,8061203,0
Kandal,Sarikakaev,8061301,0
Kandal,Sarikakaev,8061302,0
Kandal,Sarikakaev,8061303,0
Kandal,Thma Kor,8061401,0
Kandal,Thma Kor,8061402,0
Kandal,Tuek Khleang,8061501,0
Kandal,Tuek Khleang,8061502,0
Kandal,Tuek Khleang,8061503,0
Kandal,Bak Khaeng,8070101,0
Kandal,Bak Khaeng,8070102,0.020594966
Kandal,Bak Khaeng,8070103,0.043701799
Kandal,Kaoh Dach,8070201,0.813895782
Kandal,Kaoh Dach,8070202,0.727002967
Kandal,Kaoh Dach,8070203,0.825327511
Kandal,Kaoh Dach,8070204,0.947775629
Kandal,Kaoh Dach,8070205,0.90647482
Kandal,Preaek Anhchanh,8070301,0
Kandal,Preaek Anhchanh,8070302,0.058943089
Kandal,Preaek Anhchanh,8070303,0.026584867
Kandal,Preaek Anhchanh,8070304,0.003846154
Kandal,Preaek Anhchanh,8070305,0.031347962
Kandal,Preaek Anhchanh,8070306,0
Kandal,Preaek Anhchanh,8070307,0
Kandal,Preaek Dambang,8070401,0.039370079
Kandal,Preaek Dambang,8070402,0.026970954
Kandal,Preaek Dambang,8070403,0.001715266
Kandal,Preaek Dambang,8070404,0
Kandal,Preaek Dambang,8070405,0
Kandal,Sambuor Meas,8070501,0
Kandal,Sambuor Meas,8070502,0
Kandal,Sambuor Meas,8070503,0
Kandal,Sambuor Meas,8070504,0
Kandal,Sambuor Meas,8070505,0
Kandal,Sambuor Meas,8070506,0
Kandal,Sambuor Meas,8070507,0
Kandal,Svay Ampear,8070601,0
Kandal,Svay Ampear,8070602,0.00511509
Kandal,Svay Ampear,8070603,0
Kandal,Svay Ampear,8070604,0.008658009
Kandal,Svay Ampear,8070605,0
Kandal,Roka Kaong Muoy,8070701,0.010080645
Kandal,Roka Kaong Muoy,8070702,0
Kandal,Roka Kaong Muoy,8070703,0
Kandal,Roka Kaong Muoy,8070704,0
Kandal,Roka Kaong Pir,8070801,0
Kandal,Roka Kaong Pir,8070802,0
Kandal,Roka Kaong Pir,8070803,0
Kandal,Roka Kaong Pir,8070804,0.22611465
Kandal,Ruessei Chrouy,8070901,0
Kandal,Ruessei Chrouy,8070902,0
Kandal,Ruessei Chrouy,8070903,0.011428571
Kandal,Ruessei Chrouy,8070904,0
Kandal,Ruessei Chrouy,8070905,0
Kandal,Ruessei Chrouy,8070906,0.048309179
Kandal,Ruessei Chrouy,8070907,0.005657709
Kandal,Baek Chan,8080101,0
Kandal,Baek Chan,8080102,0.00913242
Kandal,Baek Chan,8080103,0.038095238
Kandal,Baek Chan,8080104,0
Kandal,Baek Chan,8080105,0.03125
Kandal,Baek Chan,8080106,0.009708738
Kandal,Baek Chan,8080107,0.014705882
Kandal,Baek Chan,8080108,0
Kandal,Baek Chan,8080109,0
Kandal,Baek Chan,8080110,0
Kandal,Baek Chan,8080111,0.00617284
Kandal,Baek Chan,8080112,0
Kandal,Baek Chan,8080113,0
Kandal,Baek Chan,8080114,0
Kandal,Baek Chan,8080115,0
Kandal,Baek Chan,8080116,0
Kandal,Baek Chan,8080117,0
Kandal,Baek Chan,8080118,0
Kandal,Baek Chan,8080119,0
Kandal,Baek Chan,8080120,0
Kandal,Baek Chan,8080121,0
Kandal,Boeng Thum,8080201,0
Kandal,Boeng Thum,8080202,0
Kandal,Boeng Thum,8080203,0
Kandal,Boeng Thum,8080204,0
Kandal,Boeng Thum,8080205,0.008130081
Kandal,Boeng Thum,8080206,0
Kandal,Boeng Thum,8080207,0
Kandal,Boeng Thum,8080208,0
Kandal,Boeng Thum,8080209,0.004032258
Kandal,Boeng Thum,8080210,0
Kandal,Boeng Thum,8080211,0
Kandal,Boeng Thum,8080212,0
Kandal,Boeng Thum,8080213,0
Kandal,Boeng Thum,8080214,0
Kandal,Boeng Thum,8080215,0
Kandal,Boeng Thum,8080216,0
Kandal,Chhak Chheu Neang,8080301,0
Kandal,Chhak Chheu Neang,8080302,0
Kandal,Chhak Chheu Neang,8080303,0.016393443
Kandal,Chhak Chheu Neang,8080304,0
Kandal,Chhak Chheu Neang,8080305,0
Kandal,Chhak Chheu Neang,8080306,0
Kandal,Chhak Chheu Neang,8080307,0
Kandal,Chhak Chheu Neang,8080308,0.030927835
Kandal,Chhak Chheu Neang,8080309,0
Kandal,Chhak Chheu Neang,8080310,0
Kandal,Damnak Ampil,8080401,0
Kandal,Damnak Ampil,8080402,0
Kandal,Damnak Ampil,8080403,0
Kandal,Damnak Ampil,8080404,0
Kandal,Damnak Ampil,8080405,0.131147541
Kandal,Damnak Ampil,8080406,0
Kandal,Damnak Ampil,8080407,0
Kandal,Damnak Ampil,8080408,0
Kandal,Damnak Ampil,8080409,0
Kandal,Damnak Ampil,8080410,0
Kandal,Kamboul,8080501,0
Kandal,Kamboul,8080502,0
Kandal,Kamboul,8080503,0
Kandal,Kamboul,8080504,0
Kandal,Kamboul,8080505,0
Kandal,Kamboul,8080506,0
Kandal,Kamboul,8080507,0
Kandal,Kamboul,8080508,0
Kandal,Kamboul,8080509,0
Kandal,Kamboul,8080510,0
Kandal,Kamboul,8080511,0
Kandal,Kamboul,8080512,0
Kandal,Kamboul,8080513,0
Kandal,Kamboul,8080514,0
Kandal,Kamboul,8080515,0
Kandal,Kamboul,8080516,0
Kandal,Kamboul,8080517,0
Kandal,Kamboul,8080518,0
Kandal,Kantaok,8080602,0
Kandal,Kantaok,8080603,0
Kandal,Kantaok,8080604,0
Kandal,Kantaok,8080605,0
Kandal,Kantaok,8080606,0
Kandal,Kantaok,8080607,0
Kandal,Kantaok,8080608,0
Kandal,Kantaok,8080609,0
Kandal,Kantaok,8080610,0
Kandal,Kantaok,8080612,0.003891051
Kandal,Kantaok,8080613,0
Kandal,Kantaok,8080615,0
Kandal,Kantaok,8080617,0
Kandal,Krang Mkak,8080701,0
Kandal,Krang Mkak,8080702,0
Kandal,Krang Mkak,8080703,0
Kandal,Krang Mkak,8080704,0
Kandal,Krang Mkak,8080705,0
Kandal,Krang Mkak,8080706,0
Kandal,Krang Mkak,8080707,0
Kandal,Krang Mkak,8080708,0
Kandal,Krang Mkak,8080709,0
Kandal,Krang Mkak,8080710,0
Kandal,Krang Mkak,8080711,0
Kandal,Krang Mkak,8080712,0
Kandal,Krang Mkak,8080713,0
Kandal,Krang Mkak,8080714,0
Kandal,Krang Mkak,8080715,0
Kandal,Lumhach,8080801,0
Kandal,Lumhach,8080802,0
Kandal,Lumhach,8080803,0
Kandal,Lumhach,8080804,0
Kandal,Lumhach,8080805,0
Kandal,Lumhach,8080806,0
Kandal,Lumhach,8080807,0
Kandal,Lumhach,8080808,0
Kandal,Lumhach,8080809,0
Kandal,Lumhach,8080810,0
Kandal,Lumhach,8080811,0
Kandal,Lumhach,8080812,0
Kandal,Lumhach,8080813,0
Kandal,Lumhach,8080814,0
Kandal,Lumhach,8080815,0
Kandal,Lumhach,8080816,0
Kandal,Lumhach,8080817,0
Kandal,Lumhach,8080818,0
Kandal,Lumhach,8080819,0
Kandal,Lumhach,8080820,0
Kandal,Mkak,8080901,0
Kandal,Mkak,8080902,0
Kandal,Mkak,8080903,0.014705882
Kandal,Mkak,8080904,0.0125
Kandal,Mkak,8080905,0
Kandal,Mkak,8080906,0
Kandal,Mkak,8080907,0
Kandal,Mkak,8080908,0
Kandal,Mkak,8080909,0
Kandal,Mkak,8080910,0
Kandal,Mkak,8080911,0.041666667
Kandal,Mkak,8080912,0
Kandal,Mkak,8080913,0
Kandal,Mkak,8080914,0
Kandal,Mkak,8080915,0.015503876
Kandal,Mkak,8080916,0
Kandal,Mkak,8080917,0.028301887
Kandal,Mkak,8080918,0
Kandal,Mkak,8080919,0
Kandal,Mkak,8080920,0.014705882
Kandal,Mkak,8080921,0.041666667
Kandal,Mkak,8080922,0
Kandal,Mkak,8080923,0
Kandal,Mkak,8080924,0
Kandal,Mkak,8080925,0.476744186
Kandal,Mkak,8080926,0
Kandal,Mkak,8080927,0.048780488
Kandal,Mkak,8080928,0
Kandal,Mkak,8080929,0
Kandal,Ovlaok,8081001,0
Kandal,Ovlaok,8081002,0
Kandal,Ovlaok,8081003,0
Kandal,Ovlaok,8081004,0
Kandal,Ovlaok,8081005,0
Kandal,Ovlaok,8081006,0
Kandal,Ovlaok,8081007,0
Kandal,Ovlaok,8081008,0
Kandal,Ovlaok,8081009,0
Kandal,Ovlaok,8081010,0
Kandal,Ovlaok,8081011,0
Kandal,Ovlaok,8081012,0.027777778
Kandal,Ovlaok,8081013,0
Kandal,Ovlaok,8081014,0
Kandal,Peuk,8081101,0
Kandal,Peuk,8081102,0.010638298
Kandal,Peuk,8081103,0
Kandal,Peuk,8081104,0
Kandal,Peuk,8081105,0
Kandal,Peuk,8081106,0
Kandal,Peuk,8081107,0
Kandal,Peuk,8081108,0
Kandal,Peuk,8081109,0
Kandal,Peuk,8081110,0
Kandal,Peuk,8081111,0
Kandal,Peuk,8081112,0
Kandal,Peuk,8081113,0
Kandal,Peuk,8081114,0
Kandal,Peuk,8081115,0
Kandal,Peuk,8081116,0
Kandal,Peuk,8081117,0
Kandal,Peuk,8081118,0
Kandal,Peuk,8081119,0.028846154
Kandal,Ponsang,8081201,0
Kandal,Ponsang,8081202,0
Kandal,Ponsang,8081203,0
Kandal,Ponsang,8081204,0
Kandal,Ponsang,8081205,0
Kandal,Ponsang,8081206,0
Kandal,Ponsang,8081207,0
Kandal,Ponsang,8081208,0
Kandal,Ponsang,8081209,0
Kandal,Ponsang,8081210,0
Kandal,Ponsang,8081211,0
Kandal,Ponsang,8081212,0
Kandal,Ponsang,8081213,0
Kandal,Ponsang,8081214,0
Kandal,Ponsang,8081215,0
Kandal,Ponsang,8081216,0.163461538
Kandal,Ponsang,8081217,0
Kandal,Ponsang,8081218,0.412844037
Kandal,Ponsang,8081219,0
Kandal,Ponsang,8081220,0
Kandal,Ponsang,8081221,0
Kandal,Ponsang,8081222,0
Kandal,Ponsang,8081223,0.074074074
Kandal,Ponsang,8081224,0
Kandal,Prey Puok,8081301,0
Kandal,Prey Puok,8081302,0
Kandal,Prey Puok,8081303,0
Kandal,Prey Puok,8081304,0
Kandal,Prey Puok,8081305,0
Kandal,Prey Puok,8081306,0
Kandal,Prey Puok,8081307,0
Kandal,Prey Puok,8081308,0
Kandal,Prey Puok,8081309,0
Kandal,Prey Puok,8081310,0.058823529
Kandal,Prey Puok,8081311,0
Kandal,Prey Puok,8081312,0
Kandal,Prey Puok,8081313,0
Kandal,Prey Puok,8081314,0
Kandal,Prey Puok,8081315,0
Kandal,Prey Puok,8081316,0
Kandal,Prey Puok,8081317,0
Kandal,Prey Puok,8081318,0.02
Kandal,Prey Puok,8081319,0
Kandal,Prey Puok,8081320,0
Kandal,Prey Puok,8081321,0
Kandal,Prey Puok,8081322,0
Kandal,Prey Puok,8081323,0
Kandal,Samraong Leu,8081401,0
Kandal,Samraong Leu,8081402,0
Kandal,Samraong Leu,8081403,0
Kandal,Samraong Leu,8081404,0
Kandal,Samraong Leu,8081405,0
Kandal,Samraong Leu,8081406,0
Kandal,Samraong Leu,8081407,0
Kandal,Samraong Leu,8081408,0
Kandal,Samraong Leu,8081409,0
Kandal,Samraong Leu,8081410,0
Kandal,Samraong Leu,8081411,0
Kandal,Samraong Leu,8081412,0
Kandal,Samraong Leu,8081413,0
Kandal,Samraong Leu,8081414,0
Kandal,Samraong Leu,8081415,0
Kandal,Samraong Leu,8081416,0
Kandal,Samraong Leu,8081417,0
Kandal,Samraong Leu,8081418,0
Kandal,Samraong Leu,8081419,0
Kandal,Samraong Leu,8081420,0
Kandal,Samraong Leu,8081421,0
Kandal,Samraong Leu,8081422,0
Kandal,Samraong Leu,8081423,0
Kandal,Samraong Leu,8081424,0
Kandal,Samraong Leu,8081425,0
Kandal,Samraong Leu,8081426,0
Kandal,Samraong Leu,8081427,0
Kandal,Samraong Leu,8081428,0
Kandal,Snao,8081501,0
Kandal,Snao,8081502,0
Kandal,Snao,8081503,0
Kandal,Snao,8081504,0
Kandal,Snao,8081505,0
Kandal,Snao,8081506,0
Kandal,Snao,8081507,0
Kandal,Snao,8081508,0
Kandal,Snao,8081509,0
Kandal,Snao,8081510,0
Kandal,Snao,8081511,0
Kandal,Snao,8081512,0
Kandal,Snao,8081513,0
Kandal,Snao,8081514,0.022727273
Kandal,Snao,8081515,0
Kandal,Snao,8081516,0
Kandal,Snao,8081517,0
Kandal,Snao,8081518,0
Kandal,Tuol Prech,8081601,0
Kandal,Tuol Prech,8081602,0
Kandal,Tuol Prech,8081603,0
Kandal,Tuol Prech,8081604,0
Kandal,Tuol Prech,8081605,0
Kandal,Tuol Prech,8081606,0
Kandal,Tuol Prech,8081607,0
Kandal,Tuol Prech,8081608,0
Kandal,Tuol Prech,8081609,0
Kandal,Tuol Prech,8081610,0
Kandal,Tuol Prech,8081611,0
Kandal,Tuol Prech,8081612,0
Kandal,Tuol Prech,8081613,0
Kandal,Tuol Prech,8081614,0
Kandal,Tuol Prech,8081615,0
Kandal,Tuol Prech,8081616,0
Kandal,Tuol Prech,8081617,0
Kandal,Tuol Prech,8081618,0
Kandal,Tuol Prech,8081619,0
Kandal,Tuol Prech,8081620,0
Kandal,Tuol Prech,8081621,0
Kandal,Tuol Prech,8081622,0
Kandal,Tuol Prech,8081623,0
Kandal,Tuol Prech,8081624,0
Kandal,Tuol Prech,8081625,0
Kandal,Chhveang,8090101,0
Kandal,Chhveang,8090102,0
Kandal,Chhveang,8090103,0
Kandal,Chhveang,8090104,0
Kandal,Chhveang,8090105,0
Kandal,Chhveang,8090106,0
Kandal,Chhveang,8090107,0
Kandal,Chhveang,8090108,0
Kandal,Chhveang,8090109,0
Kandal,Chhveang,8090110,0
Kandal,Chhveang,8090111,0
Kandal,Chhveang,8090112,0.005780347
Kandal,Chhveang,8090113,0
Kandal,Chhveang,8090114,0
Kandal,Chhveang,8090115,0
Kandal,Chhveang,8090116,0
Kandal,Chrey Loas,8090201,0
Kandal,Chrey Loas,8090202,0
Kandal,Chrey Loas,8090203,0
Kandal,Chrey Loas,8090204,0
Kandal,Chrey Loas,8090205,0
Kandal,Chrey Loas,8090206,0
Kandal,Chrey Loas,8090207,0
Kandal,Chrey Loas,8090208,0
Kandal,Chrey Loas,8090209,0
Kandal,Chrey Loas,8090210,0
Kandal,Chrey Loas,8090211,0
Kandal,Chrey Loas,8090212,0
Kandal,Chrey Loas,8090213,0.013157895
Kandal,Chrey Loas,8090214,0
Kandal,Chrey Loas,8090215,0
Kandal,Kampong Luong,8090301,0
Kandal,Kampong Luong,8090302,0.005830904
Kandal,Kampong Luong,8090303,0.153846154
Kandal,Kampong Luong,8090304,0.003649635
Kandal,Kampong Luong,8090305,0
Kandal,Kampong Luong,8090306,0
Kandal,Kampong Luong,8090307,0
Kandal,Kampong Luong,8090308,0
Kandal,Kampong Os,8090401,0
Kandal,Kampong Os,8090402,0
Kandal,Kampong Os,8090403,0
Kandal,Kampong Os,8090404,0
Kandal,Kampong Os,8090405,0
Kandal,Kaoh Chen,8090501,0
Kandal,Kaoh Chen,8090502,0
Kandal,Kaoh Chen,8090503,0
Kandal,Kaoh Chen,8090504,0.004
Kandal,Kaoh Chen,8090505,0.333333333
Kandal,Kaoh Chen,8090506,0
Kandal,Kaoh Chen,8090507,0
Kandal,Kaoh Chen,8090508,0
Kandal,Kaoh Chen,8090509,0
Kandal,Kaoh Chen,8090510,0
Kandal,Kaoh Chen,8090511,0
Kandal,Phnum Bat,8090601,0.008928571
Kandal,Phnum Bat,8090602,0.303571429
Kandal,Phnum Bat,8090603,0
Kandal,Phnum Bat,8090604,0
Kandal,Phnum Bat,8090605,0
Kandal,Phnum Bat,8090606,0
Kandal,Phnum Bat,8090607,0
Kandal,Phnum Bat,8090608,0
Kandal,Phnum Bat,8090609,0
Kandal,Phnum Bat,8090610,0
Kandal,Phnum Bat,8090611,0
Kandal,Phnum Bat,8090612,0
Kandal,Phnum Bat,8090613,0
Kandal,Phnum Bat,8090614,0
Kandal,Phnum Bat,8090615,0
Kandal,Phnum Bat,8090616,0
Kandal,Phnum Bat,8090617,0
Kandal,Phnum Bat,8090618,0
Kandal,Phnum Bat,8090619,0
Kandal,Phnum Bat,8090620,0
Kandal,Phnum Bat,8090621,0
Kandal,Phnum Bat,8090622,0
Kandal,Ponhea Lueu,8090701,0
Kandal,Ponhea Lueu,8090702,0
Kandal,Ponhea Lueu,8090703,0
Kandal,Ponhea Pon,8090801,0.015384615
Kandal,Ponhea Pon,8090802,0
Kandal,Ponhea Pon,8090803,0
Kandal,Ponhea Pon,8090804,0
Kandal,Ponhea Pon,8090805,0
Kandal,Ponhea Pon,8090806,0
Kandal,Ponhea Pon,8090807,0
Kandal,Ponhea Pon,8090808,0
Kandal,Preaek Pnov,8090901,0
Kandal,Preaek Pnov,8090902,0
Kandal,Preaek Pnov,8090903,0.004504505
Kandal,Preaek Pnov,8090904,0
Kandal,Preaek Pnov,8090905,0
Kandal,Preaek Ta Teaen,8091001,0.00243309
Kandal,Preaek Ta Teaen,8091002,0
Kandal,Preaek Ta Teaen,8091003,0
Kandal,Phsar Daek,8091101,0
Kandal,Phsar Daek,8091102,0.02690583
Kandal,Phsar Daek,8091103,0.628865979
Kandal,Phsar Daek,8091104,0.006802721
Kandal,Phsar Daek,8091105,0
Kandal,Phsar Daek,8091106,0.290780142
Kandal,Phsar Daek,8091107,0
Kandal,Phsar Daek,8091108,0
Kandal,Phsar Daek,8091109,0.021505376
Kandal,Phsar Daek,8091110,0.114285714
Kandal,Samraong,8091201,0
Kandal,Samraong,8091202,0
Kandal,Samraong,8091203,0
Kandal,Samraong,8091204,0
Kandal,Tumnob Thum,8091301,0
Kandal,Tumnob Thum,8091302,0.015267176
Kandal,Tumnob Thum,8091303,0
Kandal,Tumnob Thum,8091304,0.014705882
Kandal,Tumnob Thum,8091305,0
Kandal,Tumnob Thum,8091306,0
Kandal,Tumnob Thum,8091307,0
Kandal,Tumnob Thum,8091308,0
Kandal,Tumnob Thum,8091309,0
Kandal,Tumnob Thum,8091310,0
Kandal,Tumnob Thum,8091311,0
Kandal,Tumnob Thum,8091312,0
Kandal,Tumnob Thum,8091313,0
Kandal,Tumnob Thum,8091314,0
Kandal,Tumnob Thum,8091315,0
Kandal,Tumnob Thum,8091316,0
Kandal,Tumnob Thum,8091317,0
Kandal,Tumnob Thum,8091318,0
Kandal,Tumnob Thum,8091319,0
Kandal,Vihear Luong,8091401,0
Kandal,Vihear Luong,8091402,0.018181818
Kandal,Vihear Luong,8091403,0
Kandal,Vihear Luong,8091404,0
Kandal,Vihear Luong,8091405,0.010362694
Kandal,Vihear Luong,8091406,0
Kandal,Vihear Luong,8091407,0
Kandal,Vihear Luong,8091408,0
Kandal,Vihear Luong,8091409,0
Kandal,Vihear Luong,8091410,0
Kandal,Vihear Luong,8091411,0
Kandal,Vihear Luong,8091412,0
Kandal,Khpob,8100101,0.0625
Kandal,Khpob,8100102,0.071856287
Kandal,Khpob,8100103,0
Kandal,Khpob,8100104,0
Kandal,Khpob,8100105,0
Kandal,Khpob,8100106,0
Kandal,Khpob,8100107,0
Kandal,Khpob,8100108,0
Kandal,Khpob,8100109,0
Kandal,Khpob,8100110,0
Kandal,Kaoh Anlong Chen,8100201,0
Kandal,Kaoh Anlong Chen,8100202,0
Kandal,Kaoh Anlong Chen,8100203,0
Kandal,Kaoh Anlong Chen,8100204,0
Kandal,Kaoh Khael,8100301,0.00462963
Kandal,Kaoh Khael,8100302,0
Kandal,Kaoh Khael,8100303,0.00754717
Kandal,Kaoh Khael,8100304,0.019230769
Kandal,Kaoh Khael,8100305,0
Kandal,Kaoh Khael,8100306,0
Kandal,Kaoh Khsach Tonlea,8100401,0.329931973
Kandal,Kaoh Khsach Tonlea,8100402,0
Kandal,Kaoh Khsach Tonlea,8100403,0
Kandal,Kaoh Khsach Tonlea,8100404,0.004504505
Kandal,Kaoh Khsach Tonlea,8100405,0
Kandal,Krang Yov,8100501,0
Kandal,Krang Yov,8100502,0
Kandal,Krang Yov,8100503,0
Kandal,Krang Yov,8100504,0
Kandal,Krang Yov,8100505,0
Kandal,Krang Yov,8100506,0
Kandal,Krang Yov,8100507,0.096774194
Kandal,Krang Yov,8100508,0.019672131
Kandal,Krang Yov,8100509,0.013793103
Kandal,Krang Yov,8100510,0.013605442
Kandal,Krang Yov,8100511,0
Kandal,Krang Yov,8100512,0
Kandal,Krang Yov,8100513,0
Kandal,Krang Yov,8100514,0
Kandal,Krang Yov,8100515,0.136645963
Kandal,Prasat,8100601,0
Kandal,Prasat,8100602,0
Kandal,Prasat,8100603,0
Kandal,Prasat,8100604,0
Kandal,Prasat,8100605,0
Kandal,Preaek Ambel,8100701,0.009756098
Kandal,Preaek Ambel,8100702,0
Kandal,Preaek Ambel,8100703,0
Kandal,Preaek Ambel,8100704,0
Kandal,Preaek Ambel,8100705,0
Kandal,Preaek Ambel,8100706,0
Kandal,Preaek Ambel,8100707,0.019120459
Kandal,Preaek Ambel,8100708,0.007598784
Kandal,Preaek Ambel,8100709,0
Kandal,Preaek Koy,8100801,0
Kandal,Preaek Koy,8100802,0.001474926
Kandal,Preaek Koy,8100803,0
Kandal,Preaek Koy,8100804,0
Kandal,Preaek Koy,8100805,0.002941176
Kandal,Preaek Koy,8100806,0
Kandal,Preaek Koy,8100807,0
Kandal,Roka Khpos,8100901,0.002386635
Kandal,Roka Khpos,8100902,0.004694836
Kandal,Roka Khpos,8100903,0
Kandal,Roka Khpos,8100904,0.00729927
Kandal,Roka Khpos,8100905,0
Kandal,S'ang Phnum,8101001,0
Kandal,S'ang Phnum,8101002,0
Kandal,S'ang Phnum,8101003,0
Kandal,S'ang Phnum,8101004,0
Kandal,S'ang Phnum,8101005,0
Kandal,S'ang Phnum,8101006,0.005665722
Kandal,S'ang Phnum,8101007,0
Kandal,S'ang Phnum,8101008,0.00286533
Kandal,S'ang Phnum,8101009,0
Kandal,Setbou,8101101,0
Kandal,Setbou,8101102,0
Kandal,Setbou,8101103,0
Kandal,Setbou,8101104,0
Kandal,Svay Prateal,8101201,0
Kandal,Svay Prateal,8101202,0
Kandal,Svay Prateal,8101203,0.011857708
Kandal,Svay Prateal,8101204,0.005540166
Kandal,Svay Prateal,8101205,0.005405405
Kandal,Svay Prateal,8101206,0.004885993
Kandal,Svay Prateal,8101207,0.004975124
Kandal,Svay Prateal,8101208,0
Kandal,Svay Prateal,8101209,0
Kandal,Svay Rolum,8101301,0
Kandal,Svay Rolum,8101302,0
Kandal,Svay Rolum,8101303,0.002898551
Kandal,Svay Rolum,8101304,0.008928571
Kandal,Svay Rolum,8101305,0
Kandal,Ta Lon,8101401,0
Kandal,Ta Lon,8101402,0.008547009
Kandal,Ta Lon,8101403,0
Kandal,Ta Lon,8101404,0
Kandal,Ta Lon,8101405,0.008849558
Kandal,Ta Lon,8101406,0
Kandal,Ta Lon,8101407,0
Kandal,Ta Lon,8101408,0
Kandal,Ta Lon,8101409,0
Kandal,Traeuy Sla,8101501,0.007075472
Kandal,Traeuy Sla,8101502,0.009592326
Kandal,Traeuy Sla,8101503,0
Kandal,Traeuy Sla,8101504,0
Kandal,Traeuy Sla,8101505,0.002070393
Kandal,Traeuy Sla,8101506,0
Kandal,Traeuy Sla,8101507,0
Kandal,Traeuy Sla,8101508,0
Kandal,Traeuy Sla,8101509,0
Kandal,Tuek Vil,8101601,0.006688963
Kandal,Tuek Vil,8101602,0
