year,codekhum,khum_name,area,diffPix
2008,160607,L'ak,119664375.4,-28
2008,171302,Kantuot,852545467.4,0
2008,10705,Kouk Kakthen,131553178.7,0
2008,10303,Ponley,119867363.6,0
2008,130403,Thmei,279056921.7,0
2008,171405,Varin,201939428.7,0
2008,171402,Lvea Krang,133098952.9,-66
2008,171403,Srae Nouy,507355948.6,-175
2008,160909,Phnum Kok,189332825.6,0
2008,190505,Anlong Chrey,621684509.1,-32
2008,10801,Phkoam,88739709.06,0
2008,130201,Chhep Muoy,380292475.1,0
2008,190509,Sam'ang,371240270.1,-114
2008,160606,Sameakki,70391367.58,-16
2008,190107,Ta Lat,524721037.2,0
2008,160903,Hat Pak,145962357,0
2008,171205,Prei,46316013.14,0
2008,171201,Chrouy Neang Nguon,77430384.31,0
2008,160605,Ou Chum,119190952.8,0
2008,171202,Klang Hay,32747985.2,0
2008,171401,Prasat,167132060.8,-41
2008,190507,Ou Svay,117204610.8,0
2008,190404,Sameaki,512471950.4,0
2008,160101,Malik,131518019.2,0
2008,160604,Kalai,61250084.82,0
2008,130401,Kuleaen Tboung,75002544.06,0
2008,10509,Ou Bei Choan,90518769.07,0
2008,171404,Svay sa,88823457.7,0
2008,10806,Ta Phou,79677985.52,0
2008,190106,Srae Kor,398702021.7,0
2008,130702,Pal Hal,263703444.5,0
2008,10306,Phnum Dei,59390189.79,0
2008,130701,Kampong Pranak,21175478.13,0
2008,10803,Sla Kram,168451792.5,0
2008,10808,Roluos,28757025.26,0
2008,190105,Sdau,304329881.6,0
2008,190104,Samkhuoy,203511427.5,-5
2008,170106,Srae Khvav,104604755.8,0
2008,160706,Saom Thum,103384442.9,0
2008,160301,Kak,96057845.57,0
2008,160302,Ke Chong,104876068.8,0
2008,160603,Aekakpheap,23687877.23,0
2008,190504,Kaoh Snaeng,142688973.4,0
2008,160406,Trapeang Kraham,464829539.7,0
2008,160703,Pak Nhai,206751614.5,0
2008,130404,Phnum Penh,95855202.86,0
2008,10305,Srah Chik,86270552.42,0
2008,130206,Mlu Prey Pir,90226961.35,0
2008,10304,Spean Sraeng,64660908.46,0
2008,171204,Moung,86172515.48,0
2008,10802,Sarongk,46938553.96,0
2008,160403,Ta Ang,162181173.7,0
2008,10805,Ta Baen,27131194.14,0
2008,160705,Sesant,43610619.4,0
2008,160404,Toen,300651628.4,0
2008,171203,Tram Sasar,88664714.58,0
2008,160601,Cha Ung,56608680.6,0
2008,220104,Trapeang Prei,113381861.3,0
2008,190301,Preaek Meas,748114662.3,0
2008,220103,Trapeang Tav,342107917.2,0
2008,220204,Kouk Mon,270757062,0
2008,160900,NA,339477983.8,0
2008,220203,Kouk Khpos,271216081.2,0
2008,220502,Ph'av,470174420.4,-26
2008,220504,Preah Pralay,68132702.67,0
2008,220403,Kriel,1087584737,0
2008,130306,Kantuot,960649133.8,-3
2008,130301,Choam Ksant,352267594.1,0
2008,220503,Ou Svay,161907778.9,0
2008,160800,NA,1560908692,-20
2008,190303,Santepheap,1961870615,0
2008,190305,Thma Kaev,375478199.2,0
2008,220405,Ou Smach,21096708.89,0
2008,160905,Kaoh Pang,232129324.5,1
2008,160801,Ta Veaeng Leu,447471328.1,0
2008,160910,Veun Sai,230161174.5,0
2008,160907,Kok Lak,216991761.1,0
2008,10701,Banteay Chhmar,460042544.2,0
2008,130304,Rumdaoh Srae,318396778.5,0
2008,130305,Yeang,680181397.9,0
2008,160802,Ta Veaeng Kraom,264392101.5,0
2008,220401,Bansay Reak,117062325.4,0
2008,220105,Thlat,210682696.3,-46
2008,220501,Bak Anlung,138321026,-2
2008,220106,Lumtong,474564185.8,-59
2008,220101,Anlong Veaeng,392090365.2,-57
2008,130302,Tuek Kraham,665506029.3,0
2008,220201,Ampil,364749600.9,0
2008,220505,Tumnob Dach,146506609.2,0
2008,190304,Srae Sambour,700648793.7,0
2008,160906,Kaoh Peak,155744874.2,-2
2008,130203,Sangke Muoy,329237636.2,0
2008,130205,Mlu Prey Muoy,332376965.8,0
2008,220302,Chong Kal,290300467.8,-4
2008,220304,Pongro,455926851.9,0
2008,130406,Srayang,1111615939,0
2008,220304,Pongro,132704935.9,0
2008,220202,Beng,313787992.5,0
2008,130207,Kampong Sralau Muoy,622268706.9,0
2008,190302,Sekong,773198858.1,0
2008,160103,Nhang,301725904.5,-21
2008,220404,Samraong,95322695.48,0
2008,220506,Trapeang Prasat,500988080.1,-91
2008,220402,Bos Sbov,98294294.63,0
2008,130303,Pring Thum,792664788.6,0
2008,160602,Chan,107398613.9,0
2008,220301,Cheung Tien,94030358.72,0
2008,171206,Slaeng Spean,226216713.7,0
2008,10302,Paoy Char,246329838.5,0
2008,160904,Ka Choun,82114569.18,0
2008,160102,Mai Hie,203333924.9,-13
2008,130402,Kuleaen Cheung,341519488.1,0
2008,160901,Ban Pong,67287970.39,0
2008,160104,Ta Lav,201507170.8,-43
2008,10704,Thma Puok,133150919.8,0
2008,10301,Nam Tau,185934775.8,0
2008,160908,Pa Kalan,190068588,0
2008,10702,Kouk Romiet,226185220.9,0
2008,10706,Kumru,72749993.72,0
2008,130208,Kampong Sralau Pir,199009574.6,0
2008,130202,Chhep Pir,522763730.9,0
2008,10905,Tuol Pongro,160594170.2,0
2008,190102,Kbal Romeas,737401567.9,-15
2008,190501,Anlong Phe,251494358.9,0
2008,170715,Trei Nhoar,54538533.14,0
2008,170602,Kampong Thkov,15408428.01,0
2008,170711,Prey Chruk,119758417.8,0
2008,190506,Ou Rai,146713040.7,-8
2008,10608,Tuek Thla,50793697.73,0
2008,170301,Khnar Sanday,77127058.34,0
2008,170306,Tbaeng,143061334.2,0
2008,130510,Rumdaoh,202289944.1,0
2008,10607,Preah Ponlea,14142963.79,0
2008,170703,Kdei Run,34426535.62,0
2008,160502,Ka Laeng,520210511,0
2008,130509,Reaksa,166917750.3,0
2008,10405,Preah Netr Preah,117951778.7,0
2008,10903,Ou Sampor,88127321.25,0
2008,10904,Ou Sralau,54743517.81,0
2008,10205,Koy Maeng,20337994.71,0
2008,170204,Svay Chek,42728523.85,0
2008,10505,Samraong,96833231.63,0
2008,170712,Reul,75498756.09,0
2008,10902,Malai,33369884.08,0
2008,10906,Ta Kong,133492115.1,0
2008,170716,Yeang,43828462.2,0
2008,160505,Pa Tang,104083571.1,0
2008,170609,Sranal,100787239.4,0
2008,170603,Kralanh,22412834.15,0
2008,10605,Ou Ambel,33019851.4,0
2008,160506,Seda,449224810.3,0
2008,10503,Kuttasat,46442249.31,0
2008,10603,Kaoh Pong Satv,15513241.64,0
2008,170606,Sambuor,149105904.9,0
2008,190403,Preah Bat,55124145.17,-5
2008,170304,Rumchek,19355226.79,0
2008,10201,Banteay Neang,52564379.9,0
2008,190402,Sarh Ruessei,47848724.57,-9
2008,170202,Leang Dai,88552987.22,0
2008,170404,Khvav,551865247.1,0
2008,10213,Ta Lam,36964252.37,0
2008,190502,Chamkar Leu,160016491,0
2008,10404,Prasat,194773535.4,0
2008,10202,Bat Trang,40691766.28,0
2008,170701,Sasar Sdam,55303823.31,0
2008,160401,Serei Mongkol,545484080.4,0
2008,10901,Boeng Beng,30804902.28,0
2008,10209,Ruessei Kraok,40015921.29,0
2008,190101,Kampun,178642114.5,-142
2008,10203,Chamnaom,114829787.4,0
2008,170305,Run Ta Aek,99777545.82,0
2008,171107,Khnar Pou,57238212.37,0
2008,10204,Kouk Ballangk,55866461.13,0
2008,170708,Mukh Paen,137009303.1,0
2008,170303,Preak Dak,49370004.01,0
2008,10206,Ou Prasat,38905911.27,0
2008,171301,Boeng Mealea,187769379.7,0
2008,170702,Doun Kaev,54144123.76,0
2008,160402,Srae Angkrong,369047988.8,0
2008,10212,Srah Reang,32778937.4,0
2008,190203,Kaoh Sralau,86675974.28,0
2008,190401,Stung Treng,74130126.77,-67
2008,160501,Chey Otdam,669837734.4,0
2008,10208,Rohat Tuek,61648266.59,0
2008,170707,Lvea,130124542.4,0
2008,10407,Tean Kam,59574501.68,0
2008,160303,Laming,54136393.33,0
2008,130102,Tasu,143087482.6,0
2008,170104,Koul,12855744.14,0
2008,130204,Sangke Pir,61853383.11,0
2008,160202,Labansiek,11674860.66,0
2008,170103,Kouk Doung,144338239.5,0
2008,170607,Saen Sokh,62844425.54,0
2008,170102,Doun  Peaeng,63669899.02,0
2008,170302,Khun Ream,212037507,0
2008,160203,Yeak Laom,57372804.47,0
2008,10507,Soengh,89974352.87,0
2008,130405,Phnum Tbaeng Pir,285060375.9,0
2008,160306,Ting Chak,47038347.22,0
2008,171305,Ta Siem,396569339.2,0
2008,160702,Lum Choar,77996031.57,0
2008,130706,Preah Khleang,121605143.8,0
2008,160707,Ya Tung,441150292.3,0
2008,160304,Lung Khung,118988376.2,0
2008,160405,Trapeang Chres,256217933.4,0
2008,10501,Changha,66286165.02,0
2008,10604,Mkak,71853462.9,0
2008,130603,Phnum Tbaeng Muoy,144313835.3,0
2008,170101,Char Chhuk,51152527.25,0
2008,170604,Krouch Kor,30746993.01,0
2008,10504,Nimitt,169259664.5,0
2008,10402,Chob Veari,83911120.5,0
2008,170107,Ta Saom,48118978.54,0
2008,160201,Kachanh,132637021.1,0
2008,10508,Paoy Paet,96440954.26,0
2008,10601,Bos Sbov,112559631.3,0
2008,190103,Phluk,356058079,-20
2008,170608,Snuol,73794032.87,0
2008,190510,Srae Ruessei,144618688.6,-18
2008,160701,Bar Kham,320842425.9,0
2008,130104,Chrach,293205017.4,0
2008,130602,Ro'ang,114445883.4,0
2008,130103,Khyang,103244176.3,0
2008,160704,Pate,477134968.1,0
2008,170610,Ta an,24411300.37,0
2008,170601,Chonloas Dai,71996067.72,0
2008,170203,Peak Snaeng,131787007.8,-2
2008,10406,Rohal,151493588,0
2008,160305,Seung,46466687.4,0
2008,10506,Souphi,78597575.1,0
2008,10502,Koub,77492768.95,0
2008,160504,La Bang Pir,33611806.1,0
2008,170201,Chob Ta Trav,94191297.4,0
2008,130604,Sdau,384686823.2,0
2008,190511,Thala,88466671.98,0
2008,171304,Svay Leu,279062026.5,0
2008,170605,Roung Kou,16202525.37,0
2008,10403,Phnum Lieb,247522101,0
2008,130105,Yhmea,352388577.5,0
2008,130601,Chamraeun,140410595.2,0
2008,10606,Phniet,41069002.01,0
2008,130101,S'ang,35742600.85,0
2008,171303,Khnang Phnum,201769691.3,0
2008,160503,La Bang Muoy,50798495.98,0
2008,130106,Putrea,171666180.1,0
2008,10408,Tuek Chour,76124221.35,0
2008,170105,Nokor Pheas,54297087.66,0
2008,10401,Chhnuor Mean Chey,49395557.09,0
2008,10602,Kampong Svay,43110876.7,0
2008,20401,Bavel,60050921.97,0
2008,170904,Kampong Phluk,104856315.3,0
2008,171102,Dam Daek,26315101.38,0
2008,20505,Peam Aek,94678531.17,0
2008,20208,Kouk Khmum,53278160.42,0
2008,60404,Sa Kream,344977655,0
2008,60604,Mean Ritth,834873657.9,-3
2008,171106,Khchas,54095566.41,0
2008,171109,Samraong,24183674.91,0
2008,20402,Khnach Romeas,76284907.67,0
2008,20209,Bansay Traeng,59479979.9,0
2008,170907,Mean Chey,16862964.79,0
2008,190204,Ou Mreah,100263307.7,-41
2008,110201,Nang Khi Loek,431119565.8,0
2008,171009,Siem Reab,55129129.72,0
2008,170909,Trapeang Thum,28294057.43,0
2008,20203,Ou Ta Ki,102256063.9,0
2008,21205,NA,83350433.85,0
2008,21206,NA,171985575.1,0
2008,170408,Pongro Kraom,124128844.5,0
2008,170405,Kouk Thlok Kraom,132530399.1,0
2008,20406,Kdol Ta Haen,382357830.4,0
2008,60607,Sandan,256359916.2,0
2008,100401,Boeng Char,1153174213,0
2008,20504,Preaek Luong,64051369.25,0
2008,171103,Dan Run,120553178.4,0
2008,171105,Kien Sangkae,35336706.94,0
2008,20803,Ta Pon,191208578.1,-2
2008,20501,Preaek Norint,91294390.8,0
2008,60808,Popok,314084156.9,-9
2008,170411,Sangvaeuy,87474300.44,0
2008,99,NA,2505150870,0
2008,20204,Chrey,60422570.88,0
2008,21202,NA,35492045.63,0
2008,20305,Sla Kaet,7635808.56,0
2008,170407,Lveaeng Ruessei,189586369.2,0
2008,20804,Roka,152341366.6,0
2008,21203,NA,112407138.4,0
2008,110205,Srae Huy,560600689.5,0
2008,20502,Samraong Knong,20807266.36,0
2008,21204,NA,50798212,0
2008,170403,Kampong Kdei,31171889.92,0
2008,171104,Kampong Khleang,210201796.2,0
2008,20306,Kdol Doun Teav,9235982.4,0
2008,60402,Kraya,173317779.6,0
2008,60606,Ngan,136492540,-6
2008,20205,Anlong Run,84487061.68,0
2008,20503,Preaek Khpob,26588788.59,0
2008,60813,Trea,118914748.3,0
2008,60403,Phan Nheum,110757985,0
2008,170402,Chi Kraeng,66228495.56,0
2008,60407,Tuol Kreul,178528851.2,0
2008,20303,Rotanak,6802571.1,0
2008,60405,Sala Visai,396515891.7,0
2008,170412,Spean Tnaot,193203774.7,0
2008,20701,Sdau,209969081.6,0
2008,60809,Pralay,220067591.3,0
2008,20802,Norea,7248611.01,0
2008,240202,Stueng Trang,150644184.2,0
2008,20309,Ou Char,11919475.97,0
2008,20108,Ta Kream,228461754.2,0
2008,20805,Kampong Preah,268257822,0
2008,20304,Chamkar Samraong,8877494.32,0
2008,60605,Mean Chey,146194727,-5
2008,171003,Kouk Chak,38083509.92,0
2008,171005,Nokor Thum,54867383.87,0
2008,130508,Rieb Roy,342133111.2,0
2008,190202,Kaoh Sampeay,64254324.54,-89
2008,171108,Popel,75084959.28,0
2008,130605,Ronak Ser,539810134.8,0
2008,190206,Siem Bouk,1038413839,0
2008,170710,Puok,59172053.38,0
2008,130511,Romtom,354251652,0
2008,171101,Chan Sar,93163499.73,0
2008,190503,Kang Cham,206525874.1,0
2008,130506,Ruos Roan,35713910.05,0
2008,130505,Rik Reay,97427064.38,0
2008,21000,NA,452529541.1,0
2008,10211,Soea,188346363,0
2008,10210,Sambuor,76687135.1,0
2008,110203,Roya,2219353040,0
2008,20207,Boeng Pring,81042489.95,0
2008,130507,Rotanak,93914177.8,0
2008,171110,Ta Yaek,83443132.32,0
2008,170709,Pou Treay,74865230.46,0
2008,170406,Kouk Thlok Leu,212584679.1,0
2008,190207,Srae Krasang,107522558.6,-119
2008,20404,Prey Khpos,186182136.3,0
2008,170714,Tuek Vil,45204091.98,0
2008,10207,Phnum Touch,47618132.31,0
2008,170901,Ampil,55550685.14,0
2008,170713,Samraong Yea,46609006.52,0
2008,170705,Khnat,23564192.52,0
2008,170903,Ballangk,42556306.05,0
2008,60602,Dang Kambet,450711852.1,0
2008,130501,Robieb,71730784.61,0
2008,170902,Bakong,25310580.09,0
2008,171002,Svay Dangkum,40306978.75,0
2008,170905,Kantreang,27708106.45,0
2008,20403,Lvea,69729768.08,0
2008,20206,Chrouy Sdau,107402124.7,0
2008,20506,Prey Chas,324277046.4,-7
2008,171001,Sla Kram,13000350.56,0
2008,170706,Krabei Riel,29962952.52,0
2008,130502,Reaksmei,7656452.71,0
2008,170704,Kaev Poar,102897690.3,0
2008,21100,NA,647802654.7,0
2008,171010,Srangae,37376480.88,0
2008,100406,Roluos Mean Chey,825807483.6,-197
2008,170409,Pongro Leu,383480260.6,-16
2008,190205,Ou Ruessei Kandal,31566497.33,-40
2008,130503,Rohas,28862269.35,0
2008,130504,Rung Roeang,189997242.2,0
2008,190201,Kaoh Preah,30584049.57,0
2008,170410,Ruessei Lok,113673230.8,0
2008,170908,Roluos,20717612.77,0
2008,130512,Romoniy,592399389.9,-2
2008,171006,Chreav,65776012.86,0
2008,20507,Kaoh Chiveang,446086822.6,-32
2008,20201,Ta Pung,107847252.6,0
2008,170906,Kandaek,75446232,0
2008,171008,Sambuor,26958535.76,0
2008,171004,Sala Kamraeuk,8401248.04,0
2008,20210,Rung Chrey,80688222.78,0
2008,110202,Ou Buon Leu,653776691.5,0
2008,20405,Ampil Pram Daeum,187771713.6,0
2008,100405,Ou Krieng,1013324612,-25
2008,20202,Ta Meun,119123837.8,0
2008,20602,Kear,96229547.12,0
2008,21305,Doun Ba,119869465.4,0
2008,150206,Srae Sdok,48888.32,0
2008,20601,Moung Ruessei,50913616.48,0
2008,150107,Snam Preah,228934433.1,0
2008,20604,Ruessei Krang,163115229.9,0
2008,21303,Hab,48631524.88,0
2008,20703,Phlov Meas,282403075.8,0
2008,60207,San Kor,222207577.9,-15
2008,60201,Chey,56212171.43,0
2008,150101,Boeng Bat Kandaol,194916886.7,0
2008,60505,Tang Krasau,143531316.4,0
2008,60208,Tbaeng,142017094.5,0
2008,20702,Andaeuk Haeb,134299645.8,0
2008,240102,Ou Tavau,201643386.8,-5
2008,60209,Trapeang Ruessei,143944648.8,0
2008,150206,Srae Sdok,215201.77,0
2008,60705,Kraya,886450646.7,-975
2008,100407,Sambour,96748621.7,0
2008,100408,Sandan,97900919.26,0
2008,150206,Srae Sdok,2765.98,0
2008,60701,Boeng Lvea,858374066.9,-291
2008,150206,Srae Sdok,16154.41,0
2008,60204,Kampong Svay,90862839.73,0
2008,21302,Koas Krala,27587516.13,0
2008,150206,Srae Sdok,228626471.5,0
2008,150206,Srae Sdok,24544.07,0
2008,150206,Srae Sdok,585094.77,0
2008,150206,Srae Sdok,274168.84,0
2008,150206,Srae Sdok,21308.04,0
2008,150206,Srae Sdok,158742.67,0
2008,150206,Srae Sdok,347848.47,0
2008,60709,Ti Pou,351627005,0
2008,100410,Voadthonak,238747800.6,0
2008,60206,Phat Sanday,224651228.1,0
2008,20900,NA,1250112014,0
2008,21306,Chhnal Moan,624508780.7,-3
2008,110101,Chong Phlah,1072183495,0
2008,150102,Boeng Khnar,56612084.38,0
2008,150208,Sya,237828,0
2008,21304,Preah Phos,199189119,0
2008,20609,Robas Mongkol,128762802.7,0
2008,100202,Changkrang,245232114.3,0
2008,150108,Svay Doun Kaev,29861256.84,0
2008,20603,Prey Svay,143571129.2,0
2008,100212,Sambok,269612512.3,0
2008,150208,Sya,668510.11,0
2008,150208,Sya,124525480.4,-8
2008,60311,Tboung Krapeu,36409167.75,0
2008,150208,Sya,69142.73,0
2008,100215,Thmei,453573818.5,0
2008,60306,Kampong Krabau,6117001.71,0
2008,150208,Sya,376642.61,0
2008,150208,Sya,65813.48,0
2008,150208,Sya,354399.38,0
2008,100302,Chrouy Banteay,507528616.6,0
2008,150208,Sya,48397.03,0
2008,150208,Sya,119162.13,0
2008,60307,Prey Kuy,30348988.09,0
2008,60305,Kdei Doung,19831437.93,0
2008,60203,Kampong Kou,281928771.2,0
2008,150208,Sya,435980.78,0
2008,60309,achar Leak,6338375.23,0
2008,60308,Prey Ta Hu,6702997.38,0
2008,170401,Anlong Samnar,276417158.2,-10
2008,21201,NA,75140266.17,0
2008,20806,Kampong Pring,319246642.9,0
2008,20810,Voat Ta Muem,40615078.88,0
2008,60601,Chheu Teal,116849195.4,-2
2008,20308,Voat Kor,24740174.83,0
2008,20809,Ou Dambang Pir,28519570.13,0
2008,20808,Ou Dambang Muoy,25641237.93,0
2008,20605,Chrey,491663389.4,0
2008,20307,Ou Mal,37592050.81,0
2008,20302,Preaek Preah Sdach,3020206.9,0
2008,110206,Srae Sangkom,702782818.9,0
2008,20310,Svay Pao,2219510.73,0
2008,20801,Anlong Vil,40242258.16,0
2008,20301,Tuol Ta Aek,3684341.69,0
2008,60406,Sameakki,78726190.57,0
2008,150105,Ou Ta Paong,291988924.7,0
2008,60801,Banteay Stoung,55498093.5,0
2008,20103,Bay Damram,45107392.24,0
2008,60603,Klaeng,88876647.43,-27
2008,60609,Tum Ring,447861815.4,-106
2008,60503,Sambour,208820662.3,0
2008,100409,Srae Chis,450528204.8,0
2008,60804,Kampong Chen Cheung,38933796.84,0
2008,60608,Sochet,485653811.4,0
2008,20104,Chheu Teal,40168088.05,0
2008,20107,Snoeng,267251457.5,0
2008,240201,Sala Krau,58523456.46,0
2008,60401,Doung,91052728,0
2008,20106,Phnum Sampov,64205264.03,0
2008,240204,Ou Andoung,181368826.9,0
2008,110204,Sokh Sant,714322472.3,0
2008,60811,Rung Roeang,14580289.61,0
2008,240203,Stueng Kach,111772639.2,0
2008,60205,Ni Pechr,87744534.98,0
2008,60805,Kampong Chen Tboung,8848498.34,0
2008,20704,Traeng,343735525.4,0
2008,60806,Msar Krang,182825282.8,0
2008,20102,Kantueu Pir,32545747.2,0
2008,60502,Koul,127719468.5,-23
2008,60202,Damrei Slab,94817085.34,0
2008,20608,Prey Touch,116430073.8,0
2008,100404,Kaoh Khnhaer,216508875.1,0
2008,100403,Kbal Damrei,623849182.7,0
2008,20807,Reang Kesei,95702320.39,0
2008,20606,Ta Loas,135904662.3,0
2008,60501,Chhuk,65079903.87,0
2008,60810,Preah Damrei,14400116.36,0
2008,240101,Pailin,137651423,0
2008,240104,Ba Yakha,134650531.4,0
2008,60807,Peam Bang,243521365.5,0
2008,60504,Sraeung,192645170.8,0
2008,20105,Chaeng Mean Chey,109366535.8,0
2008,21301,Thipakdei,132201798.2,0
2008,60802,Chamnar Kraom,236542833.9,0
2008,240103,Tuol Lvea,100588384.2,0
2008,60812,Samprouch,224229916.2,0
2008,110401,Krang Teh,794640675.7,0
2008,60803,Chamnar Leu,34417023.54,0
2008,110402,Bu Chri,2337461515,0
2008,20607,Kakaoh,85632935.37,0
2008,150104,Me Tuek,265032777.6,0
2008,20101,Kantueu Muoy,87083947.42,0
2008,100402,Kampong Cham,652740993.2,0
2008,180103,Sangkat Bei,11069773.96,0
2008,70704,Kampong Samraong,6811238.55,0
2008,70504,Khcheay Khang Tboung,17764127.94,0
2008,70717,Trapeang Pring,43672710.81,0
2008,210408,Prey Ampok,48247297.13,0
2008,180208,Ream,155044146,-15
2008,180213,Tuol Toetueng,51996234.35,0
2008,210409,Prey Rumdeng,84599676,0
2008,210402,Preah Bat Choan Chum,51222661.73,0
2008,180203,Bet Trang,75082583.76,7
2008,70207,Sdach Kong Khang Lech,24481746.26,0
2008,70503,Khcheay Khang Cheung,19077172.59,0
2008,210404,Kampeaeng,48464155.74,0
2008,210403,Kamnab,26872447.77,0
2008,70202,Banteay Meas Khang Lech,33743267.3,0
2008,70212,Tuk Meas Khang Kaeut,27849385.37,0
2008,70604,Damnak Kantuot Khang Tbo,26466914.55,0
2008,70802,Krang Ampil,2478242.96,0
2008,70803,Kampong Bay,1813063.81,0
2008,180105,Kaoh Rung,24354920.05,0
2008,180104,Sangkat Buon,24447863.06,0
2008,70701,Boeng Tuk,42171374.06,0
2008,70603,Damnak Kantuot Khang Che,20827495.42,0
2008,70606,Kampong Trach Khang Lech,54535819.29,0
2008,180105,Kaoh Rung,719928.12,0
2008,180102,Sangkat Pir,2362573.95,0
2008,180103,Sangkat Bei,1166060.57,0
2008,70719,Trapeang Thum,3046498.14,0
2008,70707,Kaoh Touch,78073035.25,0
2008,70804,Andoung Khmaer,26170747.24,0
2008,180207,Prey Nob,36440742.5,0
2008,210405,Kiri Chong Kaoh,27966042.61,0
2008,210411,Saom,58813459.89,0
2008,230103,Pong Tuek,57726156.15,0
2008,70609,Kanthaor Khang Lech,16273710.93,0
2008,70208,Sdach Kong Khang Tboung,26571636.98,0
2008,180103,Sangkat Bei,1025303.69,0
2008,70801,Kampong Kandal,2001503.65,0
2008,70805,Traeuy Kaoh,21288104.22,0
2008,180202,Boeng Ta Prum,32301627.38,0
2008,70206,Sdach Kong Khang Cheung,22208448.78,0
2008,70702,Chum Kriel,20397852.35,0
2008,70209,Tnaot Chong Srang,47989771.55,0
2008,70718,Trapeang sangkae,13247446.9,0
2008,70708,Koun Satv,60502107.66,0
2008,180206,Ou Oknha Heng,68103999.35,0
2008,70607,Kanthaor Khang Cheung,9491658.52,0
2008,210407,Phnum Den,19713743.4,0
2008,230201,Kaeb,20778962.34,0
2008,70615,Svay Tong Khang Cheung,17622236.07,0
2008,230101,Angkaol,37915281.34,0
2008,180208,Ream,37705795.82,0
2008,180104,Sangkat Buon,89742.81,0
2008,70612,Preaek Kroes,33421455.46,0
2008,70601,Boeng Sala Khang Cheung,24793026.56,0
2008,180208,Ream,562813.79,0
2008,230202,Prey Thum,41189293.46,0
2008,70605,Kampong Trach Khang Kaeu,15855947.27,0
2008,180206,Ou Oknha Heng,925281.26,0
2008,180205,Ou Chrov,15381123.31,0
2008,230102,Ou Krasar,15366773.99,0
2008,210412,Ta Ou,46672457.54,0
2008,70203,Prey Tonle,37833870.13,0
2008,70608,Kanthaor Khang kaeut,19020613.83,0
2008,210304,Kampong Krasang,68967526.09,0
2008,90103,Ta Nuon,616256.95,0
2008,70301,Baniev,20865724.28,0
2008,70111,Tani,39781903.08,0
2008,211010,Sanlung,35665485.4,0
2008,70716,Thmei,67636209.39,0
2008,211011,Smaong,15303248.36,0
2008,70715,Stueng Kaev,101987277.4,0
2008,70101,Angk Phnum Touch,17209447.41,0
2008,70102,Angkor Chey,14930515.13,0
2008,70104,Dambouk Khpos,61454958.96,0
2008,70306,Krang Sbov,19418542.46,0
2008,211014,Tralach,17839187.95,0
2008,70312,Satv Pong,17147832.4,0
2008,90103,Ta Nuon,4078294.49,0
2008,211003,Chi Khmar,16973547.79,0
2008,70501,Damnak Sokram,30358923.67,0
2008,70508,Totung,27952745.34,0
2008,180105,Kaoh Rung,42410.29,0
2008,70505,Mean Ritth,39890929.9,0
2008,210401,Angk Prasat,59443104.54,0
2008,210406,Kouk Prech,79522688.13,0
2008,70214,Voat Angk Khang Cheung,12777559.44,0
2008,70108,Phnum Kong,34432838.58,0
2008,70510,L'ang,56075606.2,0
2008,210502,Pech Sar,56305465.65,0
2008,210503,Prey Khla,71949482.85,0
2008,180105,Kaoh Rung,78267970.61,0
2008,70305,Doun Yay,9540169,0
2008,70313,Trapeang Bei,12827097.91,0
2008,70713,Prey Thnang,77588814.28,0
2008,70509,Angkor Meas,18626337.71,0
2008,180301,Kampenh,51947.74,0
2008,70215,Voat Angk Khang Tboung,20023714.1,0
2008,180302,Ou Treh,76663300.36,13
2008,180214,Veal Renh,15836399.09,0
2008,210501,Krapum Chhuk,71610611.06,0
2008,70709,Meakprang,48813039.59,0
2008,70107,Mroum,17807572.49,0
2008,180210,Samrong,71083803.92,0
2008,70210,Trapeang Sala Khang Kaeu,21704135.58,0
2008,180303,Tumnob Rolok,51255713.39,0
2008,180301,Kampenh,6150075.7,0
