commGIS,nd,CP,CP,CP,CP,MC,MN,FBE,FBD,FBD,FBD,FNE,FND,FM,MTSH,MTSH,SL,SL,GL,SV,NF,NF,NF,U,B,B,B,W
170101,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170604,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10504,0,1930,26,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10402,0,824,141,0,8,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170107,0,559,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160201,0,45,0,3,0,259,793,10,7,0,0,0,0,0,162,0,4,262,0,0,0,0,0,1,0,0,0,0
10508,7,967,22,0,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
10601,0,1255,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190103,0,113,58,0,30,277,36,257,2156,0,0,0,0,0,924,0,101,0,6,0,1,1,26,0,0,0,0,165
10407,0,615,43,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160303,0,16,0,0,0,54,382,0,0,0,0,0,0,0,78,0,3,100,0,0,0,0,0,0,0,0,0,0
130102,0,180,14,0,0,98,42,2,783,0,0,0,0,0,553,0,2,0,0,0,0,0,0,0,0,0,0,0
170104,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130204,0,44,0,0,0,22,0,0,605,0,0,0,0,0,50,0,2,0,0,0,0,0,0,0,0,0,0,0
160202,0,36,0,0,6,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5
170103,0,1130,35,0,19,54,24,378,0,0,0,0,0,0,10,0,10,20,0,0,0,0,0,0,0,0,0,0
170607,0,731,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170102,0,713,0,0,3,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170302,0,622,37,0,0,165,48,1122,67,0,0,0,0,0,188,0,106,116,0,0,0,0,0,0,0,0,0,0
160203,0,28,1,0,9,107,319,0,0,0,0,0,0,0,19,0,4,173,0,0,0,0,0,2,0,0,0,5
10507,0,997,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
130405,0,223,14,0,9,123,16,451,1866,0,0,3,0,0,572,0,32,23,0,0,0,0,0,0,0,0,0,0
160306,0,6,0,0,0,39,399,0,0,0,0,0,0,0,52,0,0,51,0,0,0,0,0,0,0,0,0,0
171305,0,344,0,0,5,159,93,701,2286,0,0,0,0,0,992,0,39,7,0,0,0,0,0,0,0,0,0,0
160702,0,35,5,0,2,170,427,37,1,0,0,0,0,0,101,0,22,112,0,0,0,0,0,0,0,0,0,0
60813,0,1014,41,0,24,49,52,84,108,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0
60403,0,940,110,0,14,19,77,74,8,0,0,3,0,0,36,0,0,4,4,0,0,0,3,0,0,0,0,0
170402,0,396,12,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,274,0,0,0,0,0
60407,0,1316,146,0,58,9,199,99,60,0,0,2,0,0,42,0,5,16,124,0,0,0,0,0,0,0,0,0
20303,0,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
60405,0,2116,457,0,27,130,329,974,66,0,0,13,0,0,326,0,7,106,72,0,0,0,0,0,0,0,0,0
170412,0,695,0,0,397,0,16,4,0,0,0,0,0,0,96,0,0,0,0,0,0,0,1040,0,0,0,0,0
20701,0,1705,243,0,0,439,41,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60809,0,1228,37,0,374,35,129,71,33,0,0,0,0,0,175,0,2,0,111,0,0,0,378,0,0,0,0,0
20802,0,80,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240202,0,1660,38,0,4,31,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20309,0,75,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
20108,0,1592,72,0,396,193,80,51,149,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,122
20805,0,804,8,0,149,0,25,48,0,0,0,0,0,0,149,0,0,0,0,0,0,0,1943,0,0,0,0,0
20304,0,69,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
60605,0,267,90,0,53,84,130,878,1,0,0,0,0,0,136,0,25,40,5,0,0,0,0,0,0,0,0,0
20204,0,515,54,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21202,1,310,56,0,16,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
20305,0,68,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
170407,0,1097,11,0,137,5,47,23,1,0,0,6,0,0,393,0,0,0,6,0,0,0,487,0,0,0,0,2
20804,0,741,0,0,57,0,31,14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,898,0,0,0,0,4
21203,0,1259,18,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110205,1,99,13,0,2,91,154,22,1944,0,0,50,0,0,4172,0,2,5,0,0,0,0,0,0,0,0,0,13
20502,0,235,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
21204,1,450,56,0,59,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170403,0,358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171104,0,3,0,0,178,0,3,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2212,0,0,0,0,14
20306,0,97,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
60402,0,801,178,0,9,35,114,785,30,0,0,1,0,0,63,0,0,8,0,0,0,0,0,0,0,0,0,0
60606,0,458,91,0,51,54,77,701,0,0,0,0,0,0,72,0,9,70,2,0,0,0,0,0,0,0,0,0
20205,0,961,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503,0,258,33,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
20203,0,1132,34,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21205,3,849,65,0,24,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21206,0,1909,80,0,0,12,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170408,0,1113,54,0,0,3,4,258,1,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
170405,0,1186,29,0,25,3,17,11,0,0,0,0,0,0,58,0,0,3,0,0,0,0,214,0,0,0,0,0
20406,0,4146,188,0,7,15,0,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60607,0,358,77,0,26,28,40,1997,21,0,0,0,0,0,232,1,13,190,0,0,0,0,0,0,0,0,0,0
100401,0,83,6,0,342,153,79,7911,734,0,2,0,0,0,2877,0,99,297,4,0,0,10,40,0,2,0,0,761
20504,0,328,9,0,110,11,44,27,0,0,0,0,0,0,43,0,5,66,11,0,0,0,97,0,0,0,0,0
171103,0,329,15,0,498,0,0,0,0,0,0,0,0,0,84,0,0,10,2,0,0,0,472,0,0,0,0,0
171105,0,345,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
20803,0,902,39,0,44,0,55,0,0,0,0,6,0,0,131,0,0,10,0,0,0,0,1043,0,0,0,0,0
20501,0,442,10,0,198,1,7,5,6,0,0,0,0,0,56,0,6,45,0,0,0,0,279,3,0,0,0,0
60808,0,1102,417,0,89,216,155,1362,103,0,0,0,0,0,115,0,7,40,48,0,0,0,2,0,0,0,0,0
170411,0,643,150,0,5,1,56,47,0,0,0,5,0,0,55,0,0,3,0,0,0,0,54,0,0,0,0,0
99,0,23,0,0,165,0,0,126,0,0,39,9,0,0,0,12,0,0,6,0,33,0,1031,0,0,0,0,27769
20401,0,620,55,0,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
170904,0,61,0,0,338,0,1,34,0,0,0,9,0,0,175,0,0,9,6,0,0,0,570,0,0,0,0,6
171102,0,242,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20505,0,500,16,0,275,0,93,2,18,0,0,5,0,0,24,0,0,0,34,0,0,0,135,1,0,0,0,0
20208,0,550,18,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
60404,0,438,321,0,55,192,105,2064,296,0,0,0,0,0,480,0,2,68,9,0,0,0,0,0,0,0,0,0
60604,0,242,92,0,17,127,137,8172,2,0,0,12,0,0,489,0,41,397,0,0,0,0,0,0,0,0,0,5
171106,0,407,20,0,103,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,81,0,0,0,0,0
171109,0,255,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20402,0,851,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209,0,642,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170907,0,170,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
190204,0,123,36,0,62,173,108,109,159,0,0,12,0,0,96,0,92,11,0,0,0,0,0,0,1,0,0,187
110201,0,125,10,0,18,10,6,0,2056,0,0,13,0,0,2726,0,0,0,6,0,5,0,0,0,0,0,0,39
171009,0,70,5,0,304,0,0,69,0,0,0,2,0,0,15,0,0,16,0,0,0,0,171,0,0,0,0,0
170909,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130504,0,213,10,0,0,78,91,1328,123,0,0,0,0,0,243,0,14,114,4,0,0,0,0,0,0,0,0,0
190201,0,85,0,0,16,83,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
170410,0,1025,228,0,25,13,18,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
170908,0,187,2,0,31,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0
130512,0,81,234,0,15,130,62,5062,382,0,0,2,0,0,520,0,23,373,15,0,0,0,4,0,0,0,0,0
171006,0,243,28,0,150,0,0,34,2,0,0,8,0,0,27,0,0,0,8,0,0,0,262,3,0,0,0,0
20507,0,0,0,0,31,0,0,24,0,0,2,0,0,0,41,2,0,26,0,0,19,0,5036,0,0,0,0,20
20201,0,478,75,0,113,0,52,0,20,0,0,0,0,0,17,0,0,0,39,0,0,0,466,2,0,0,0,0
170906,0,495,13,0,57,0,0,31,0,0,0,0,0,0,44,0,0,2,6,0,0,0,232,0,0,0,0,0
171008,0,69,1,0,82,0,0,2,0,0,1,0,0,0,36,0,0,1,0,0,0,0,116,0,0,0,0,5
171004,0,34,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
20210,0,837,14,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
110202,3,281,4,0,17,236,75,2,3934,0,0,34,0,0,2945,0,0,0,11,0,0,0,0,0,0,0,0,66
20405,0,2075,58,0,56,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100405,0,621,109,0,171,872,304,644,4866,0,0,5,0,1,3774,0,70,197,8,0,0,0,5,0,0,0,0,178
20202,0,517,133,0,135,4,158,0,21,0,0,0,0,0,14,0,0,0,2,0,0,0,408,2,0,0,0,0
170902,0,278,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171002,0,116,31,0,132,0,2,10,0,0,0,0,0,0,12,0,0,3,5,0,0,0,125,33,0,0,0,0
170905,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20403,0,720,59,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
20206,0,552,166,0,76,20,126,0,8,0,0,0,0,0,47,0,0,0,15,0,0,0,239,0,0,0,0,3
20506,0,11,0,0,0,4,26,40,3,0,0,0,0,0,297,0,18,94,0,0,0,0,3287,0,0,0,0,6
171001,0,98,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
170706,0,214,19,0,62,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,30,0,0,0,0,0
130502,0,73,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
170704,0,68,0,0,408,0,0,10,0,0,2,2,0,0,54,0,0,0,0,0,0,0,658,1,0,0,0,0
21100,11,6880,342,0,46,228,19,21,2,0,0,0,0,0,51,0,4,0,0,0,0,0,0,0,0,0,0,0
171010,0,88,6,0,94,0,0,1,0,0,0,0,0,0,29,0,0,22,0,0,0,0,192,0,0,0,0,4
100406,0,571,100,0,23,625,200,1239,3224,0,0,10,0,0,3351,0,15,130,154,0,0,0,0,0,0,0,0,0
170409,0,1443,73,0,9,203,84,1791,566,0,0,0,0,0,239,0,9,29,9,0,0,0,12,0,0,0,0,0
190205,0,46,92,0,1,132,14,14,3,0,0,0,0,0,15,0,45,0,0,0,0,0,12,0,0,0,0,0
130503,0,131,1,0,0,59,4,7,71,0,0,0,0,0,56,0,0,3,6,0,0,0,0,0,0,0,0,0
110203,0,511,42,0,7,211,194,2965,11877,2,0,18,0,0,9741,0,131,116,30,0,0,0,0,0,0,0,0,0
20207,0,604,67,0,120,0,96,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,53,0,0,0,0,0
130507,0,290,6,0,0,182,68,137,226,0,0,0,0,0,141,0,13,22,9,0,0,0,0,0,0,0,0,0
171110,0,872,38,0,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170709,0,8,0,0,85,0,1,0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,756,0,0,0,0,0
170406,0,2017,34,0,5,125,73,127,96,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
190207,0,121,276,0,18,254,136,42,11,0,0,0,0,0,62,0,190,19,9,0,0,0,9,0,0,0,0,109
20404,0,2029,88,0,4,1,3,6,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
170714,0,340,0,0,59,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,26,1,0,0,0,98
10207,0,479,26,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
170901,0,626,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170713,0,43,0,0,266,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,229,0,0,0,0,0
170705,0,215,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170903,0,487,1,0,9,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
60602,0,197,97,0,9,77,84,3748,132,0,0,0,0,0,783,0,18,101,20,0,0,0,0,0,0,0,0,0
130501,0,430,0,0,0,102,7,46,228,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0
171003,0,280,12,0,40,24,0,43,0,0,0,0,0,0,17,0,0,12,0,0,0,0,1,6,0,0,0,2
171005,0,281,17,0,28,19,16,168,0,0,0,0,0,0,40,0,0,51,0,0,0,0,7,0,0,0,0,8
130508,0,229,11,0,0,160,148,691,1763,0,0,0,0,0,877,0,74,39,0,0,0,0,0,0,0,0,0,0
190202,0,96,52,0,17,190,107,43,19,0,0,0,0,0,41,0,79,6,8,0,0,0,1,0,0,0,0,90
171108,0,681,57,0,2,27,39,52,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
130605,0,232,14,0,34,104,32,766,4073,0,0,0,0,0,1014,0,13,12,0,0,0,0,0,0,0,0,0,0
190206,0,59,0,0,42,73,60,9140,413,0,0,0,0,0,1740,0,10,353,0,0,0,0,6,0,0,0,0,224
170710,0,174,11,0,154,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,299,0,0,0,0,0
130511,0,146,1,0,0,168,11,273,3022,0,0,0,0,0,481,0,27,0,0,0,0,0,0,0,0,0,0,0
171101,0,775,176,0,5,16,34,55,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
190503,0,108,7,0,9,91,85,527,245,0,0,0,0,0,1072,0,62,133,0,0,0,0,1,0,0,0,0,67
130506,0,155,2,0,9,53,22,10,131,0,0,0,0,0,3,0,6,0,29,0,0,0,0,0,0,0,0,0
130505,0,318,6,0,0,94,7,53,644,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0
21000,0,4338,234,0,14,415,27,135,0,0,0,0,0,0,48,0,5,0,0,0,0,0,0,3,0,0,0,0
10211,0,2142,18,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
10210,0,423,3,0,177,0,94,0,0,0,0,0,0,0,7,0,0,4,12,0,0,0,174,0,0,0,0,0
60311,0,288,31,0,103,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100215,0,878,16,0,5,109,15,14,4092,0,0,0,0,0,100,0,13,0,39,0,0,0,6,0,0,0,0,0
60306,0,39,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
100302,0,911,56,2,123,61,160,1228,2216,0,0,0,0,0,885,0,18,152,6,0,0,1,30,0,0,1,7,91
150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60307,0,268,30,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,0,132,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60203,0,299,0,0,994,0,32,77,2,0,0,5,0,0,575,0,0,161,1,0,0,0,1135,0,0,0,0,6
150208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
60309,0,63,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60308,0,73,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60709,0,2765,291,13,39,34,167,518,0,0,0,0,0,0,107,0,43,14,82,0,0,0,0,0,0,0,0,4
100410,0,191,2,0,52,21,27,691,874,0,0,0,0,0,629,0,4,83,0,0,0,0,4,0,9,0,0,229
60206,0,0,0,0,30,0,0,90,0,0,0,0,0,0,98,0,5,6,0,0,88,0,2270,0,0,0,0,31
20900,20,1027,1364,0,0,4517,1135,4908,927,8,0,0,0,0,215,0,278,177,0,0,0,0,2,0,0,0,0,0
21306,0,2286,164,0,0,1064,448,2077,715,0,0,0,0,0,328,0,92,140,0,0,0,0,0,0,0,0,0,0
110101,0,230,35,0,12,48,4,189,7916,8,0,0,0,0,3916,0,128,11,0,0,0,0,0,0,0,0,0,0
150102,0,625,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21304,0,1489,158,0,41,167,92,117,102,0,0,0,0,0,5,0,83,50,0,0,0,0,0,0,0,0,0,0
20609,0,1195,290,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100202,0,407,4,0,5,60,15,38,2248,0,0,0,0,0,72,0,7,0,0,0,0,0,0,0,0,0,0,0
150108,0,142,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20603,0,1609,46,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100212,0,739,46,0,33,50,37,76,1996,0,0,0,0,0,73,0,0,0,0,0,0,1,6,0,0,10,0,81
150208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4
150208,0,255,9,0,280,0,2,56,14,0,0,0,0,0,370,0,1,51,0,0,0,0,397,0,0,0,0,17
150206,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60705,0,1571,1076,200,65,953,389,4085,3,0,0,0,0,0,946,0,356,595,40,0,0,0,1,0,44,0,0,8
100407,0,635,10,0,27,91,5,2,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,146
100408,0,487,14,0,17,57,6,22,441,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,2,0,0,80
150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60701,0,252,435,75,26,431,392,6339,5,0,0,0,0,0,854,0,228,969,2,0,0,0,1,0,2,0,0,0
150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60204,0,636,100,0,294,0,13,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0
21302,0,193,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150206,0,1159,43,0,57,0,218,14,10,0,0,0,0,0,151,0,0,0,0,0,0,0,1020,0,0,0,0,0
150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
150206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
150206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
20602,0,982,121,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
21305,0,1112,181,0,11,47,3,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20601,0,523,64,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150107,0,1791,43,0,27,0,105,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,660,1,0,0,0,16
20604,0,1609,80,0,116,4,41,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0
21303,0,450,27,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20703,0,1022,253,0,0,1729,76,15,140,0,0,0,0,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0
60207,0,1406,5,0,254,0,7,6,31,0,0,9,0,0,265,0,0,0,62,0,0,0,519,0,0,0,0,27
60201,0,616,6,0,8,2,17,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
150101,0,1421,25,0,35,0,77,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,707,0,0,0,0,1
60505,0,888,104,0,237,32,151,156,0,0,0,0,0,0,22,0,54,29,0,0,0,0,0,0,0,0,0,8
60208,0,1278,113,0,94,3,20,32,5,0,0,0,0,0,12,0,0,0,29,0,0,0,0,0,0,0,0,70
20702,0,725,225,0,0,358,163,38,32,0,0,0,0,0,16,0,0,7,0,0,0,0,2,0,0,0,0,0
240102,0,967,289,0,0,768,27,292,0,0,0,0,0,0,6,0,2,4,0,0,0,0,0,0,0,0,0,0
60209,0,1335,83,0,18,20,54,70,0,0,0,0,0,0,6,0,2,0,27,0,0,0,0,0,0,0,0,70
240101,0,360,123,0,7,177,17,896,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,6,0,0,0,0
240104,9,309,61,0,0,83,18,1069,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
60807,0,0,0,0,5,0,0,52,0,0,2,6,0,0,0,9,0,0,0,0,0,0,2396,0,0,0,0,375
60504,0,687,110,0,55,81,177,674,2,0,0,1,0,0,378,0,14,38,42,0,0,0,0,0,0,0,0,0
20105,0,1084,99,0,3,76,1,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301,0,1388,143,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60802,0,690,0,0,253,0,2,18,2,0,0,67,0,0,521,0,0,0,0,0,0,0,1199,0,0,0,0,0
240103,0,118,19,0,0,40,0,985,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0
60812,0,528,12,0,273,0,2,11,0,0,0,50,0,0,252,0,0,0,0,0,0,0,1489,0,0,0,0,2
110401,3,136,0,0,5,206,297,4,2974,0,0,150,0,0,5215,0,263,2,0,0,0,0,0,0,0,0,0,0
60803,0,399,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110402,0,63,5,0,2,66,314,409,13110,12,0,48,0,0,12318,0,899,14,0,0,0,0,0,0,0,0,0,0
20607,0,833,99,0,51,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
150104,0,841,0,0,167,0,64,12,0,0,0,0,0,0,135,0,0,3,0,0,2,0,1858,0,0,0,0,9
20101,0,860,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100402,0,573,28,0,53,356,68,2483,1424,0,0,0,0,0,2008,0,28,143,3,0,0,0,1,0,0,0,0,457
