"","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"1",-0.165508577068673,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0308466700472285,0.0107860004130023,0.052418670873233,0.00927466922122395
"2",-0.0864441237958677,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0307796578089304,0.0107680707259257,0.0523157992607817,0.009243516357079
"3",-0.00737967052306246,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.030714020026928,0.010769666186851,0.05225335240063,0.00917468765322601
"4",0.0716847827497428,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0306497326242352,0.0107886761528893,0.0522270849300138,0.00907238031845655
"5",0.150749236022548,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0305867717652868,0.0108230644047666,0.05223290057482,0.00894064295575351
"6",0.229813689295353,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0305251138620636,0.0108708911815346,0.0522668962251328,0.00878333149899439
"7",0.308878142568159,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.030464735579711,0.0109303295530858,0.0523253946858826,0.00860407647353943
"8",0.387942595840964,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0304056138416706,0.0109996764322698,0.0524049667062103,0.00840626097713092
"9",0.467007049113769,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0303477258343427,0.0110773587940827,0.0525024434225082,0.00819300824617725
"10",0.546071502386575,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0302910490112982,0.0111619358189145,0.0526149206491272,0.00796717737346929
"11",0.62513595565938,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0302355610970568,0.0112520977297191,0.0527397565564951,0.00773136563761863
"12",0.704200408932185,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0301812400904501,0.0113466620741765,0.0528745642388031,0.007487915942097
"13",0.78326486220499,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0301280642675852,0.0114445681371868,0.0530172005419588,0.00723892799321166
"14",0.862329315477796,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0300760121844279,0.0115448700775567,0.0531657523395413,0.00698627202931453
