"","year","commGIS","ForPix","khum_name","area","diffPix"
"3922",2008,150206,0,"Srae Sdok",228626471.5,0
"3923",2008,150206,0,"Srae Sdok",24544.07,0
"3924",2008,150206,0,"Srae Sdok",585094.77,0
"3925",2008,150206,0,"Srae Sdok",274168.84,0
"3926",2008,150206,0,"Srae Sdok",21308.04,0
"3927",2008,150206,0,"Srae Sdok",158742.67,0
"3928",2008,150206,0,"Srae Sdok",347848.47,0
"3929",2008,150206,0,"Srae Sdok",48888.32,0
"3930",2008,150206,0,"Srae Sdok",215201.77,0
"3931",2008,150206,0,"Srae Sdok",2765.98,0
"3932",2008,150206,0,"Srae Sdok",16154.41,0
"3933",2008,150206,0,"Srae Sdok",228626471.5,0
"3934",2008,150206,0,"Srae Sdok",24544.07,0
"3935",2008,150206,0,"Srae Sdok",585094.77,0
"3936",2008,150206,0,"Srae Sdok",274168.84,0
"3937",2008,150206,0,"Srae Sdok",21308.04,0
"3938",2008,150206,0,"Srae Sdok",158742.67,0
"3939",2008,150206,0,"Srae Sdok",347848.47,0
"3940",2008,150206,0,"Srae Sdok",48888.32,0
"3941",2008,150206,0,"Srae Sdok",215201.77,0
"3942",2008,150206,0,"Srae Sdok",2765.98,0
"3943",2008,150206,0,"Srae Sdok",16154.41,0
"3944",2008,150206,0,"Srae Sdok",228626471.5,0
"3945",2008,150206,0,"Srae Sdok",24544.07,0
"3946",2008,150206,0,"Srae Sdok",585094.77,0
"3947",2008,150206,0,"Srae Sdok",274168.84,0
"3948",2008,150206,0,"Srae Sdok",21308.04,0
"3949",2008,150206,0,"Srae Sdok",158742.67,0
"3950",2008,150206,0,"Srae Sdok",347848.47,0
"3951",2008,150206,0,"Srae Sdok",48888.32,0
"3952",2008,150206,0,"Srae Sdok",215201.77,0
"3953",2008,150206,0,"Srae Sdok",2765.98,0
"3954",2008,150206,0,"Srae Sdok",16154.41,0
"3955",2008,150206,0,"Srae Sdok",228626471.5,0
"3956",2008,150206,0,"Srae Sdok",24544.07,0
"3957",2008,150206,0,"Srae Sdok",585094.77,0
"3958",2008,150206,0,"Srae Sdok",274168.84,0
"3959",2008,150206,0,"Srae Sdok",21308.04,0
"3960",2008,150206,0,"Srae Sdok",158742.67,0
"3961",2008,150206,0,"Srae Sdok",347848.47,0
"3962",2008,150206,0,"Srae Sdok",48888.32,0
"3963",2008,150206,0,"Srae Sdok",215201.77,0
"3964",2008,150206,0,"Srae Sdok",2765.98,0
"3965",2008,150206,0,"Srae Sdok",16154.41,0
"3966",2008,150206,0,"Srae Sdok",228626471.5,0
"3967",2008,150206,0,"Srae Sdok",24544.07,0
"3968",2008,150206,0,"Srae Sdok",585094.77,0
"3969",2008,150206,0,"Srae Sdok",274168.84,0
"3970",2008,150206,0,"Srae Sdok",21308.04,0
"3971",2008,150206,0,"Srae Sdok",158742.67,0
"3972",2008,150206,0,"Srae Sdok",347848.47,0
"3973",2008,150206,0,"Srae Sdok",48888.32,0
"3974",2008,150206,0,"Srae Sdok",215201.77,0
"3975",2008,150206,0,"Srae Sdok",2765.98,0
"3976",2008,150206,0,"Srae Sdok",16154.41,0
"3977",2008,150206,0,"Srae Sdok",228626471.5,0
"3978",2008,150206,0,"Srae Sdok",24544.07,0
"3979",2008,150206,0,"Srae Sdok",585094.77,0
"3980",2008,150206,0,"Srae Sdok",274168.84,0
"3981",2008,150206,0,"Srae Sdok",21308.04,0
"3982",2008,150206,0,"Srae Sdok",158742.67,0
"3983",2008,150206,0,"Srae Sdok",347848.47,0
"3984",2008,60709,625,"Ti Pou",351627005,0
"3985",2008,100410,2194,"Voadthonak",238747800.6,0
"3986",2008,60206,295,"Phat Sanday",224651228.1,0
"3987",2008,20900,6105,NA,1250112014,0
"3988",2008,21306,3163,"Chhnal Moan",624508780.7,-3
"3989",2008,110101,12029,"Chong Phlah",1072183495,0
"3990",2008,150102,0,"Boeng Khnar",56612084.38,0
"3991",2008,150208,0,"Sya",237828,0
"3992",2008,150208,0,"Sya",668510.11,0
"3993",2008,150208,0,"Sya",124525480.4,-8
"3994",2008,150208,0,"Sya",69142.73,0
"3995",2008,150208,0,"Sya",376642.61,0
"3996",2008,150208,0,"Sya",65813.48,0
"3997",2008,150208,0,"Sya",354399.38,0
"3998",2008,150208,0,"Sya",48397.03,0
"3999",2008,150208,0,"Sya",119162.13,0
"4000",2008,150208,0,"Sya",435980.78,0
"4001",2008,21304,224,"Preah Phos",199189119,0
"4002",2008,20609,0,"Robas Mongkol",128762802.7,0
"4003",2008,100202,2358,"Changkrang",245232114.3,0
"4004",2008,150108,0,"Svay Doun Kaev",29861256.84,0
"4005",2008,20603,0,"Prey Svay",143571129.2,0
"4006",2008,100212,2145,"Sambok",269612512.3,0
"4007",2008,150208,0,"Sya",237828,0
"4008",2008,150208,0,"Sya",668510.11,0
"4009",2008,150208,0,"Sya",124525480.4,-8
"4010",2008,150208,0,"Sya",69142.73,0
"4011",2008,150208,0,"Sya",376642.61,0
"4012",2008,150208,0,"Sya",65813.48,0
"4013",2008,150208,0,"Sya",354399.38,0
"4014",2008,150208,0,"Sya",48397.03,0
"4015",2008,150208,0,"Sya",119162.13,0
"4016",2008,150208,0,"Sya",435980.78,0
"4017",2008,150208,489,"Sya",237828,0
"4018",2008,150208,489,"Sya",668510.11,0
"4019",2008,150208,489,"Sya",124525480.4,-8
"4020",2008,150208,489,"Sya",69142.73,0
"4021",2008,150208,489,"Sya",376642.61,0
"4022",2008,150208,489,"Sya",65813.48,0
"4023",2008,150208,489,"Sya",354399.38,0
"4024",2008,150208,489,"Sya",48397.03,0
"4025",2008,150208,489,"Sya",119162.13,0
"4026",2008,150208,489,"Sya",435980.78,0
"4027",2008,60311,4,"Tboung Krapeu",36409167.75,0
"4028",2008,150208,0,"Sya",237828,0
"4029",2008,150208,0,"Sya",668510.11,0
"4030",2008,150208,0,"Sya",124525480.4,-8
"4031",2008,150208,0,"Sya",69142.73,0
"4032",2008,150208,0,"Sya",376642.61,0
"4033",2008,150208,0,"Sya",65813.48,0
"4034",2008,150208,0,"Sya",354399.38,0
"4035",2008,150208,0,"Sya",48397.03,0
"4036",2008,150208,0,"Sya",119162.13,0
"4037",2008,150208,0,"Sya",435980.78,0
"4038",2008,100215,4206,"Thmei",453573818.5,0
"4039",2008,60306,0,"Kampong Krabau",6117001.71,0
"4040",2008,150208,0,"Sya",237828,0
"4041",2008,150208,0,"Sya",668510.11,0
"4042",2008,150208,0,"Sya",124525480.4,-8
"4043",2008,150208,0,"Sya",69142.73,0
"4044",2008,150208,0,"Sya",376642.61,0
"4045",2008,150208,0,"Sya",65813.48,0
"4046",2008,150208,0,"Sya",354399.38,0
"4047",2008,150208,0,"Sya",48397.03,0
"4048",2008,150208,0,"Sya",119162.13,0
"4049",2008,150208,0,"Sya",435980.78,0
"4050",2008,150208,0,"Sya",237828,0
"4051",2008,150208,0,"Sya",668510.11,0
"4052",2008,150208,0,"Sya",124525480.4,-8
"4053",2008,150208,0,"Sya",69142.73,0
"4054",2008,150208,0,"Sya",376642.61,0
"4055",2008,150208,0,"Sya",65813.48,0
"4056",2008,150208,0,"Sya",354399.38,0
"4057",2008,150208,0,"Sya",48397.03,0
"4058",2008,150208,0,"Sya",119162.13,0
"4059",2008,150208,0,"Sya",435980.78,0
"4060",2008,150208,1,"Sya",237828,0
"4061",2008,150208,1,"Sya",668510.11,0
"4062",2008,150208,1,"Sya",124525480.4,-8
"4063",2008,150208,1,"Sya",69142.73,0
"4064",2008,150208,1,"Sya",376642.61,0
"4065",2008,150208,1,"Sya",65813.48,0
"4066",2008,150208,1,"Sya",354399.38,0
"4067",2008,150208,1,"Sya",48397.03,0
"4068",2008,150208,1,"Sya",119162.13,0
"4069",2008,150208,1,"Sya",435980.78,0
"4070",2008,100302,4349,"Chrouy Banteay",507528616.6,0
"4071",2008,150208,0,"Sya",237828,0
"4072",2008,150208,0,"Sya",668510.11,0
"4073",2008,150208,0,"Sya",124525480.4,-8
"4074",2008,150208,0,"Sya",69142.73,0
"4075",2008,150208,0,"Sya",376642.61,0
"4076",2008,150208,0,"Sya",65813.48,0
"4077",2008,150208,0,"Sya",354399.38,0
"4078",2008,150208,0,"Sya",48397.03,0
"4079",2008,150208,0,"Sya",119162.13,0
"4080",2008,150208,0,"Sya",435980.78,0
"4081",2008,150208,0,"Sya",237828,0
"4082",2008,150208,0,"Sya",668510.11,0
"4083",2008,150208,0,"Sya",124525480.4,-8
"4084",2008,150208,0,"Sya",69142.73,0
"4085",2008,150208,0,"Sya",376642.61,0
"4086",2008,150208,0,"Sya",65813.48,0
"4087",2008,150208,0,"Sya",354399.38,0
"4088",2008,150208,0,"Sya",48397.03,0
"4089",2008,150208,0,"Sya",119162.13,0
"4090",2008,150208,0,"Sya",435980.78,0
"4091",2008,60307,0,"Prey Kuy",30348988.09,0
"4092",2008,60305,0,"Kdei Doung",19831437.93,0
"4093",2008,60203,688,"Kampong Kou",281928771.2,0
"4094",2008,150208,0,"Sya",237828,0
"4095",2008,150208,0,"Sya",668510.11,0
"4096",2008,150208,0,"Sya",124525480.4,-8
"4097",2008,150208,0,"Sya",69142.73,0
"4098",2008,150208,0,"Sya",376642.61,0
"4099",2008,150208,0,"Sya",65813.48,0
"4100",2008,150208,0,"Sya",354399.38,0
"4101",2008,150208,0,"Sya",48397.03,0
"4102",2008,150208,0,"Sya",119162.13,0
"4103",2008,150208,0,"Sya",435980.78,0
"4104",2008,60309,0,"achar Leak",6338375.23,0
"4105",2008,60308,0,"Prey Ta Hu",6702997.38,0
"4106",2008,170401,248,"Anlong Samnar",276417158.2,-10
"4107",2008,21201,0,NA,75140266.17,0
"4108",2008,20806,213,"Kampong Pring",319246642.9,0
"4109",2008,20810,0,"Voat Ta Muem",40615078.88,0
"4110",2008,60601,549,"Chheu Teal",116849195.4,-2
"4111",2008,20308,0,"Voat Kor",24740174.83,0
"4112",2008,20809,0,"Ou Dambang Pir",28519570.13,0
"4113",2008,20808,0,"Ou Dambang Muoy",25641237.93,0
"4114",2008,20605,667,"Chrey",491663389.4,0
"4115",2008,20307,0,"Ou Mal",37592050.81,0
"4116",2008,20302,0,"Preaek Preah Sdach",3020206.9,0
"4117",2008,110206,7464,"Srae Sangkom",702782818.9,0
"4118",2008,20310,0,"Svay Pao",2219510.73,0
"4119",2008,20801,0,"Anlong Vil",40242258.16,0
"4120",2008,20301,0,"Tuol Ta Aek",3684341.69,0
"4121",2008,60406,58,"Sameakki",78726190.57,0
"4122",2008,150105,533,"Ou Ta Paong",291988924.7,0
"4123",2008,60801,2,"Banteay Stoung",55498093.5,0
"4124",2008,20103,0,"Bay Damram",45107392.24,0
"4125",2008,60603,624,"Klaeng",88876647.43,-27
"4126",2008,60609,3264,"Tum Ring",447861815.4,-106
"4127",2008,60503,246,"Sambour",208820662.3,0
"4128",2008,100409,4825,"Srae Chis",450528204.8,0
"4129",2008,60804,3,"Kampong Chen Cheung",38933796.84,0
"4130",2008,60608,4841,"Sochet",485653811.4,0
"4131",2008,20104,3,"Chheu Teal",40168088.05,0
"4132",2008,20107,46,"Snoeng",267251457.5,0
"4133",2008,240201,0,"Sala Krau",58523456.46,0
"4134",2008,60401,10,"Doung",91052728,0
"4135",2008,20106,6,"Phnum Sampov",64205264.03,0
"4136",2008,240204,50,"Ou Andoung",181368826.9,0
"4137",2008,110204,7675,"Sokh Sant",714322472.3,0
"4138",2008,60811,0,"Rung Roeang",14580289.61,0
"4139",2008,240203,13,"Stueng Kach",111772639.2,0
"4140",2008,60205,205,"Ni Pechr",87744534.98,0
"4141",2008,60805,0,"Kampong Chen Tboung",8848498.34,0
"4142",2008,20704,166,"Traeng",343735525.4,0
"4143",2008,60806,389,"Msar Krang",182825282.8,0
"4144",2008,20102,4,"Kantueu Pir",32545747.2,0
"4145",2008,60502,713,"Koul",127719468.5,-23
"4146",2008,60202,26,"Damrei Slab",94817085.34,0
"4147",2008,20608,64,"Prey Touch",116430073.8,0
"4148",2008,100404,1440,"Kaoh Khnhaer",216508875.1,0
"4149",2008,100403,6397,"Kbal Damrei",623849182.7,0
"4150",2008,20807,0,"Reang Kesei",95702320.39,0
"4151",2008,20606,310,"Ta Loas",135904662.3,0
"4152",2008,60501,6,"Chhuk",65079903.87,0
"4153",2008,60810,0,"Preah Damrei",14400116.36,0
"4154",2008,240101,899,"Pailin",137651423,0
"4155",2008,240104,1069,"Ba Yakha",134650531.4,0
"4156",2008,60807,122,"Peam Bang",243521365.5,0
"4157",2008,60504,1055,"Sraeung",192645170.8,0
"4158",2008,20105,14,"Chaeng Mean Chey",109366535.8,0
"4159",2008,21301,0,"Thipakdei",132201798.2,0
"4160",2008,60802,742,"Chamnar Kraom",236542833.9,0
"4161",2008,240103,985,"Tuol Lvea",100588384.2,0
"4162",2008,60812,502,"Samprouch",224229916.2,0
"4163",2008,110401,8343,"Krang Teh",794640675.7,0
"4164",2008,60803,0,"Chamnar Leu",34417023.54,0
"4165",2008,110402,25897,"Bu Chri",2337461515,0
"4166",2008,20607,9,"Kakaoh",85632935.37,0
"4167",2008,150104,186,"Me Tuek",265032777.6,0
"4168",2008,20101,0,"Kantueu Muoy",87083947.42,0
"4169",2008,100402,5915,"Kampong Cham",652740993.2,0
"4170",2008,180103,3,"Sangkat Bei",11069773.96,0
"4171",2008,180103,3,"Sangkat Bei",1166060.57,0
"4172",2008,180103,3,"Sangkat Bei",1025303.69,0
"4173",2008,70704,1,"Kampong Samraong",6811238.55,0
"4174",2008,70504,0,"Khcheay Khang Tboung",17764127.94,0
"4175",2008,70717,4,"Trapeang Pring",43672710.81,0
"4176",2008,210408,0,"Prey Ampok",48247297.13,0
"4177",2008,180208,890,"Ream",155044146,-15
"4178",2008,180208,890,"Ream",37705795.82,0
"4179",2008,180208,890,"Ream",562813.79,0
"4180",2008,180208,890,"Ream",7478818.81,0
"4181",2008,180208,890,"Ream",18318.98,0
"4182",2008,180208,890,"Ream",1379537.97,0
"4183",2008,180208,890,"Ream",266850.88,0
"4184",2008,180208,890,"Ream",122395.2,0
"4185",2008,180208,890,"Ream",6838749.13,0
"4186",2008,180213,256,"Tuol Toetueng",51996234.35,0
"4187",2008,210409,3,"Prey Rumdeng",84599676,0
"4188",2008,210402,0,"Preah Bat Choan Chum",51222661.73,0
"4189",2008,180203,173,"Bet Trang",75082583.76,7
"4190",2008,70207,0,"Sdach Kong Khang Lech",24481746.26,0
"4191",2008,70503,0,"Khcheay Khang Cheung",19077172.59,0
"4192",2008,210404,0,"Kampeaeng",48464155.74,0
"4193",2008,210403,0,"Kamnab",26872447.77,0
"4194",2008,70202,0,"Banteay Meas Khang Lech",33743267.3,0
"4195",2008,70212,0,"Tuk Meas Khang Kaeut",27849385.37,0
"4196",2008,70604,0,"Damnak Kantuot Khang Tbo",26466914.55,0
"4197",2008,70802,0,"Krang Ampil",2478242.96,0
"4198",2008,70803,0,"Kampong Bay",1813063.81,0
"4199",2008,180105,242,"Kaoh Rung",24354920.05,0
"4200",2008,180105,242,"Kaoh Rung",719928.12,0
"4201",2008,180105,242,"Kaoh Rung",42410.29,0
"4202",2008,180105,242,"Kaoh Rung",78267970.61,0
"4203",2008,180105,242,"Kaoh Rung",31831.42,0
"4204",2008,180104,0,"Sangkat Buon",24447863.06,0
"4205",2008,180104,0,"Sangkat Buon",89742.81,0
"4206",2008,70701,97,"Boeng Tuk",42171374.06,0
"4207",2008,70603,0,"Damnak Kantuot Khang Che",20827495.42,0
"4208",2008,70606,2,"Kampong Trach Khang Lech",54535819.29,0
"4209",2008,180105,3,"Kaoh Rung",24354920.05,0
"4210",2008,180105,3,"Kaoh Rung",719928.12,0
"4211",2008,180105,3,"Kaoh Rung",42410.29,0
"4212",2008,180105,3,"Kaoh Rung",78267970.61,0
"4213",2008,180105,3,"Kaoh Rung",31831.42,0
"4214",2008,180102,0,"Sangkat Pir",2362573.95,0
"4215",2008,180103,4,"Sangkat Bei",11069773.96,0
"4216",2008,180103,4,"Sangkat Bei",1166060.57,0
"4217",2008,180103,4,"Sangkat Bei",1025303.69,0
"4218",2008,70719,0,"Trapeang Thum",3046498.14,0
"4219",2008,70707,444,"Kaoh Touch",78073035.25,0
"4220",2008,70804,11,"Andoung Khmaer",26170747.24,0
"4221",2008,180207,96,"Prey Nob",36440742.5,0
"4222",2008,210405,0,"Kiri Chong Kaoh",27966042.61,0
"4223",2008,210411,0,"Saom",58813459.89,0
"4224",2008,230103,3,"Pong Tuek",57726156.15,0
"4225",2008,70609,0,"Kanthaor Khang Lech",16273710.93,0
"4226",2008,70208,0,"Sdach Kong Khang Tboung",26571636.98,0
"4227",2008,180103,0,"Sangkat Bei",11069773.96,0
"4228",2008,180103,0,"Sangkat Bei",1166060.57,0
"4229",2008,180103,0,"Sangkat Bei",1025303.69,0
"4230",2008,70801,0,"Kampong Kandal",2001503.65,0
"4231",2008,70805,3,"Traeuy Kaoh",21288104.22,0
"4232",2008,180202,34,"Boeng Ta Prum",32301627.38,0
"4233",2008,70206,0,"Sdach Kong Khang Cheung",22208448.78,0
"4234",2008,70702,0,"Chum Kriel",20397852.35,0
"4235",2008,70209,0,"Tnaot Chong Srang",47989771.55,0
"4236",2008,70718,0,"Trapeang sangkae",13247446.9,0
"4237",2008,70708,6,"Koun Satv",60502107.66,0
"4238",2008,180206,242,"Ou Oknha Heng",68103999.35,0
"4239",2008,180206,242,"Ou Oknha Heng",925281.26,0
"4240",2008,70607,0,"Kanthaor Khang Cheung",9491658.52,0
"4241",2008,210407,0,"Phnum Den",19713743.4,0
"4242",2008,230201,19,"Kaeb",20778962.34,0
"4243",2008,70615,4,"Svay Tong Khang Cheung",17622236.07,0
"4244",2008,230101,28,"Angkaol",37915281.34,0
"4245",2008,180208,223,"Ream",155044146,-15
"4246",2008,180208,223,"Ream",37705795.82,0
"4247",2008,180208,223,"Ream",562813.79,0
"4248",2008,180208,223,"Ream",7478818.81,0
"4249",2008,180208,223,"Ream",18318.98,0
"4250",2008,180208,223,"Ream",1379537.97,0
"4251",2008,180208,223,"Ream",266850.88,0
"4252",2008,180208,223,"Ream",122395.2,0
"4253",2008,180208,223,"Ream",6838749.13,0
"4254",2008,180104,0,"Sangkat Buon",24447863.06,0
"4255",2008,180104,0,"Sangkat Buon",89742.81,0
"4256",2008,70612,0,"Preaek Kroes",33421455.46,0
"4257",2008,70601,0,"Boeng Sala Khang Cheung",24793026.56,0
"4258",2008,180208,1,"Ream",155044146,-15
"4259",2008,180208,1,"Ream",37705795.82,0
"4260",2008,180208,1,"Ream",562813.79,0
"4261",2008,180208,1,"Ream",7478818.81,0
"4262",2008,180208,1,"Ream",18318.98,0
"4263",2008,180208,1,"Ream",1379537.97,0
"4264",2008,180208,1,"Ream",266850.88,0
"4265",2008,180208,1,"Ream",122395.2,0
"4266",2008,180208,1,"Ream",6838749.13,0
"4267",2008,230202,74,"Prey Thum",41189293.46,0
"4268",2008,70605,0,"Kampong Trach Khang Kaeu",15855947.27,0
"4269",2008,180206,7,"Ou Oknha Heng",68103999.35,0
"4270",2008,180206,7,"Ou Oknha Heng",925281.26,0
"4271",2008,180205,12,"Ou Chrov",15381123.31,0
"4272",2008,230102,0,"Ou Krasar",15366773.99,0
"4273",2008,210412,0,"Ta Ou",46672457.54,0
"4274",2008,70203,0,"Prey Tonle",37833870.13,0
"4275",2008,70608,0,"Kanthaor Khang kaeut",19020613.83,0
"4276",2008,210304,3,"Kampong Krasang",68967526.09,0
"4277",2008,90103,2,"Ta Nuon",263218165.2,0
"4278",2008,90103,2,"Ta Nuon",169573.23,0
"4279",2008,90103,2,"Ta Nuon",616256.95,0
"4280",2008,90103,2,"Ta Nuon",4078294.49,0
"4281",2008,70301,0,"Baniev",20865724.28,0
"4282",2008,70111,5,"Tani",39781903.08,0
"4283",2008,211010,0,"Sanlung",35665485.4,0
"4284",2008,70716,10,"Thmei",67636209.39,0
"4285",2008,211011,0,"Smaong",15303248.36,0
"4286",2008,70715,275,"Stueng Kaev",101987277.4,0
"4287",2008,70101,0,"Angk Phnum Touch",17209447.41,0
"4288",2008,70102,6,"Angkor Chey",14930515.13,0
"4289",2008,70104,56,"Dambouk Khpos",61454958.96,0
"4290",2008,70306,0,"Krang Sbov",19418542.46,0
"4291",2008,211014,0,"Tralach",17839187.95,0
"4292",2008,70312,0,"Satv Pong",17147832.4,0
"4293",2008,90103,34,"Ta Nuon",263218165.2,0
"4294",2008,90103,34,"Ta Nuon",169573.23,0
"4295",2008,90103,34,"Ta Nuon",616256.95,0
"4296",2008,90103,34,"Ta Nuon",4078294.49,0
"4297",2008,211003,0,"Chi Khmar",16973547.79,0
"4298",2008,70501,0,"Damnak Sokram",30358923.67,0
"4299",2008,70508,0,"Totung",27952745.34,0
"4300",2008,180105,0,"Kaoh Rung",24354920.05,0
"4301",2008,180105,0,"Kaoh Rung",719928.12,0
"4302",2008,180105,0,"Kaoh Rung",42410.29,0
"4303",2008,180105,0,"Kaoh Rung",78267970.61,0
"4304",2008,180105,0,"Kaoh Rung",31831.42,0
"4305",2008,70505,0,"Mean Ritth",39890929.9,0
"4306",2008,210401,0,"Angk Prasat",59443104.54,0
"4307",2008,210406,3,"Kouk Prech",79522688.13,0
"4308",2008,70214,0,"Voat Angk Khang Cheung",12777559.44,0
"4309",2008,70108,6,"Phnum Kong",34432838.58,0
"4310",2008,70510,38,"L'ang",56075606.2,0
"4311",2008,210502,0,"Pech Sar",56305465.65,0
"4312",2008,210503,0,"Prey Khla",71949482.85,0
"4313",2008,180105,737,"Kaoh Rung",24354920.05,0
"4314",2008,180105,737,"Kaoh Rung",719928.12,0
"4315",2008,180105,737,"Kaoh Rung",42410.29,0
"4316",2008,180105,737,"Kaoh Rung",78267970.61,0
"4317",2008,180105,737,"Kaoh Rung",31831.42,0
"4318",2008,70305,0,"Doun Yay",9540169,0
"4319",2008,70313,0,"Trapeang Bei",12827097.91,0
"4320",2008,70713,12,"Prey Thnang",77588814.28,0
"4321",2008,70509,0,"Angkor Meas",18626337.71,0
"4322",2008,180301,0,"Kampenh",51947.74,0
"4323",2008,180301,0,"Kampenh",6150075.7,0
"4324",2008,70215,0,"Voat Angk Khang Tboung",20023714.1,0
"4325",2008,180302,222,"Ou Treh",76663300.36,13
"4326",2008,180214,0,"Veal Renh",15836399.09,0
"4327",2008,210501,0,"Krapum Chhuk",71610611.06,0
"4328",2008,70709,187,"Meakprang",48813039.59,0
"4329",2008,70107,0,"Mroum",17807572.49,0
"4330",2008,180210,288,"Samrong",71083803.92,0
"4331",2008,70210,3,"Trapeang Sala Khang Kaeu",21704135.58,0
"4332",2008,180303,166,"Tumnob Rolok",51255713.39,0
"4333",2008,180301,0,"Kampenh",51947.74,0
"4334",2008,180301,0,"Kampenh",6150075.7,0
"4335",2008,180211,177,"Tuek L'ak",33931106.57,0
"4336",2008,180105,0,"Kaoh Rung",24354920.05,0
"4337",2008,180105,0,"Kaoh Rung",719928.12,0
"4338",2008,180105,0,"Kaoh Rung",42410.29,0
"4339",2008,180105,0,"Kaoh Rung",78267970.61,0
"4340",2008,180105,0,"Kaoh Rung",31831.42,0
"4341",2008,70205,0,"Samraong Leu",16652600.51,0
"4342",2008,70204,0,"Samraong Kraom",22561652.64,0
"4343",2008,70106,0,"Daeum Doung",17600978.78,0
"4344",2008,70703,6,"Kampong Kraeng",16443685.9,0
"4345",2008,180201,226,"Andoung Thma",48948214.99,0
"4346",2008,70201,0,"Banteay Meas Khang Kaeut",35468487.41,0
"4347",2008,70711,551,"Preaek Tnaot",70175215.16,0
"4348",2008,70506,0,"Srae Chea Khang Cheung",24406052.95,0
"4349",2008,70213,11,"Tuk Meas Khang Lech",34734654.34,0
"4350",2008,70507,1,"Srae Chea Khang Tboung",38186303.05,0
"4351",2008,180101,38,"Sangkat Muoy",45523906.11,10
"4352",2008,210504,21,"Prey Yuthka",46806701.47,0
"4353",2008,70712,0,"Prey Khmum",23174991.83,0
"4354",2008,180212,434,"Tuek Thla",71805722.95,0
"4355",2008,70705,7,"Kandal",80896867.92,0
"4356",2008,210302,28,"Chey Chouk",34025768.14,0
"4357",2008,70502,0,"Dang Tong",42791830.83,0
"4358",2008,70211,0,"Trapeang Sala Khang Lech",16545231.14,0
"4359",2008,210410,4,"Ream Andaeuk",41227078.8,0
"4360",2008,180208,0,"Ream",155044146,-15
"4361",2008,180208,0,"Ream",37705795.82,0
"4362",2008,180208,0,"Ream",562813.79,0
"4363",2008,180208,0,"Ream",7478818.81,0
"4364",2008,180208,0,"Ream",18318.98,0
"4365",2008,180208,0,"Ream",1379537.97,0
"4366",2008,180208,0,"Ream",266850.88,0
"4367",2008,180208,0,"Ream",122395.2,0
"4368",2008,180208,0,"Ream",6838749.13,0
"4369",2008,230200,0,NA,154436.71,0
"4370",2008,230200,0,NA,10642.78,0
"4371",2008,230200,0,NA,16517.07,0
"4372",2008,230200,0,NA,67405.43,0
"4373",2008,230200,0,NA,15620.76,0
"4374",2008,230200,0,NA,1832854.26,0
"4375",2008,230200,0,NA,81834.83,0
"4376",2008,230200,0,NA,98188.74,0
"4377",2008,230200,0,NA,39033.58,0
"4378",2008,230200,0,NA,40725.35,0
"4379",2008,230200,0,NA,32896.35,0
"4380",2008,230200,0,NA,351467.92,0
"4381",2008,230200,0,NA,43662.99,0
"4382",2008,230200,0,NA,154436.71,0
